,SM1_Dz(i),TPSA(NO),piPC10,ESOL,SIC5,nC,SpMax4_Bh(m),SM15_AEA(bo),nRCOOR,GATS3e,SpMAD_B(s),P_VSA_v_2,MATS1p,SM10_AEA(ri),PDI,SpPosA_H2,SpMax3_Bh(s),F04{C-N},J_D,CATS2D_02_DA,X0Av,MATS1e,Eig04_AEA(bo),MDEO-12,ATSC2s,SpDiam_B(m),MATS4v,Eta_psi1,SHED_DA,IC5,MPC06,GATS1v,Eig13_AEA(bo),Eta_betaP_A,VE3sign_B(v),LOGP99,GATS2s,MATS6v,MATS1s,GMTIV,ATSC6e,SIC4,minsNH2,ALOGP,SM4_B(m),MATS2m,P_VSA_charge_9,ATSC1e,X3A,SpMax2_Bh(m),CATS2D_04_AP,RBF,PW5,Psi_e_0d,P_VSA_s_5,RNCG,piPC06,P_VSA_charge_2,SpAD_B(s),D/Dtr10,SM05_EA,nArCOOR,Eta_beta_A,P_VSA_ppp_N,P_VSA_m_3,SpPosA_B(p),BIC2,Vindex,P_VSA_charge_3,VE1sign_B(p),Eta_sh_p,GATS2v,Me,P_VSA_LogP_2,MATS3s,SpMaxA_AEA(ri),IC1,ATSC3m,P_VSA_s_6,ATSC7e,SpMAD_B(m),MATS3e,VE2sign_B(m),Hy,GATS5s,MDEC-34,SpMax_B(s),P_VSA_e_2,SpMin2_Bh(m),GATS5v,SpMaxA_AEA(dm),O-060,P_VSA_MR_2,SM3_B(s),SpMin1_Bh(p),ATS3m,SpMin1_Bh(m),Q2,P_VSA_LogP_5,Eta_epsi_5
CCCN,0.203104095976481,26.02,0.0,-0.52319787738669,0.244197820619321,3,1.37005405705164,0.0,0,0.787142929821443,1.50160496662269,32.8971874720655,-0.109672841277172,0.0,0.814178384312855,0.549614759708254,2.97665721377294,0,1.97474487139159,0,0.74789095789068,-0.246666497083304,0.0,0.0,4.14497041420119,3.42164367326936,0.0225009265126539,0.59375,0.0,0.90363931450323,0.0,1.65902453825672,0.0,0.0,-0.525594114159265,0.355099968612194,0.957719410634209,0.0,-0.317451420029895,37.0,0.0,0.622586080795531,5.02777777777778,0.2249,4.20534626553624,-0.261530504249313,0.0,0.024105970887574,0.5,2.75462937037549,0,0.0833333333333333,0.0,0.506680117640998,0.0,0.74192522058977,0.0,0.0,6.00641986649075,0.0,0.0,0,0.4375,0.0,0.0,1.10020391916938,0.801442324413482,1.08937518997104,0.0,0.0796460298831483,0.473684210526316,1.4214492025911,0.972015384615385,37.5374235532505,0.0614723467862481,0.796762441602573,2.03494091395623,3.45015838011834,32.8971874720655,0.0,1.21001145890963,0.009006074905175,0.0069663959189585,1.55407090370376,0.0,0.0,4.47161715819866,13.4654403430751,1.4489099089816,0.0,0.511291672221533,0,23.5422039931806,4.79936479662538,1.85041529591,1.11528080715776,1.92655515915268,0.149552560989832,0.0,0.633333333333333
C=CCO,0.159649817529538,20.23,0.0,-0.44721089360753,0.239794000867204,3,1.01401830572869,0.0,0,0.740861866685134,2.11119008798122,42.6833431609212,-0.108163087321131,0.0,0.71669300533135,0.549614759708254,2.96766008889807,0,1.97474487139159,0,0.60969435676567,-0.159922888691512,0.0,0.0,11.6075,3.89192117900074,0.144976257571231,0.514018691588785,0.0,0.796578428466209,0.0,1.33445793908676,0.0,0.25,-0.610915571235048,0.164700038731098,1.15384615384615,0.0,-0.306309566895886,90.0,0.0,0.679588001734408,0.0,0.2588,4.5651243212968,-0.340963021196656,58.8555099829516,0.0197992197,0.5,2.62330239396513,0,0.111111111111111,0.0,0.525446291985624,0.0,0.701293669897964,0.0,0.0,8.4447603519249,0.0,0.0,0,0.6875,0.0,42.6833431609212,1.14084251622547,0.879588001734408,1.08937518997104,0.0,0.0208806653709481,0.454545454545455,1.3210460568885,0.99781,15.7669199961202,0.136724296333417,0.78946201588487,2.64643934467102,2.7667002544,58.4502631570414,0.0,1.40637824841847,0.0028755973026531,0.0264090306987743,0.323007418555045,0.0,0.0,6.26973514387457,25.2431674695503,1.22192835385456,0.0,0.67621275837109,0,0.0,5.79151371903351,1.76088777432262,1.06718177800604,1.81258839521932,0.231601922074333,0.0,0.773333333333333
C,0.159649817529537,20.23,0.0,-0.540319024044667,0.25,3,0.340448718519428,0.0,0,0.504668368247098,2.28334029350559,42.6833431609212,-0.0183016402482052,0.0,0.707410334766386,0.549614759708254,2.9325298621016,0,1.97474487139159,0,0.557917661469033,-0.220379659672712,0.0,0.0,15.0625,4.34315325766261,0.100260537235486,0.514018691588785,0.0,0.75,0.0,1.01074489148488,0.0,0.5,-0.452948689122879,-0.388099973788485,1.22337962962963,0.0,-0.360119047619048,127.0,0.0,0.666666666666667,0.0,0.8342,4.82926358280286,-0.361437931512495,23.5422039931806,0.02857490296875,0.5,2.55221900829216,0,0.0,0.0,0.535671982821224,17.0305737751103,0.66293513248006,0.0,0.0,9.13336117402235,0.0,0.0,0,0.9375,0.0,42.6833431609212,1.21532362441403,0.867528411160754,1.08937518997104,0.0,0.0390923768272958,0.454545454545455,1.09286481772763,1.0118125,0.0,0.282738095238095,0.78946201588487,2.75,1.642672224375,66.0045894587215,0.0,1.55566140265193,0.0897104075895641,0.0313378650630742,0.323007418555045,0.0,0.0,6.27890691043925,40.3518200729106,1.03515656386006,0.0,0.831107005142955,0,0.0,6.00312795887233,1.66170491010743,0.986840755170706,1.67087150434945,0.24608424725011,0.0,0.773333333333333
COC=O,0.297285808594475,26.3,0.0,-0.170253749869162,0.0,2,0.448452544778237,0.0,1,0.410935588264719,2.26264297090915,36.1448149200242,-0.939859742817082,0.0,0.717596697051781,0.549614759708254,3.05246438967153,0,1.97474487139159,0,0.598461712529338,-0.11139913249369,0.0,0.5,23.21875,3.8961193931716,0.215255938468156,0.384615384615385,0.0,0.0,0.0,1.53386371809981,0.0,0.375,-0.339691667395081,-0.210799984633923,0.841435897435898,0.0,-0.0212454212454212,138.0,0.0,0.426879687409855,0.0,-0.0259000000000002,4.72572709619828,-0.128598189731936,46.1963633955052,0.0668249831249999,0.5,2.68280980832509,0,0.142857142857143,0.0,0.537312775869386,0.0,0.648657387241389,0.0,25.1449270324178,9.05057188363658,0.0,0.0,0,0.9375,0.0,36.1448149200242,1.07862755211342,0.801879687409856,1.08937518997104,0.0,0.205195005294061,0.5,0.453085677171695,1.052725,0.0,0.0092307692307692,0.7779583388882,2.40563906222957,1.07637539,36.1448149200242,0.0,1.41080381380281,0.0694073537167115,0.0028772743889004,-0.430676558073393,0.0,0.0,7.44329867644579,24.3650604045509,1.15754313240716,0.0,0.999496780479189,1,36.1448149200242,6.2171299612998,1.66544916688905,0.981553990326183,1.61576966376589,0.414854106958956,10.9998878876064,1.08333333333333
CC(CCCC(C)(C)O)CC=O,0.297285808594473,37.3,0.0,-1.86172664142492,0.810845859334435,10,2.86638811493774,-1.0,0,1.29212685073109,1.82793050559113,67.828270193339,-0.0276153804380823,0.0,0.778905772386009,0.570909823322932,4.21559657303683,0,3.30706225550861,0,0.694882462424105,-0.0531119615947934,2.08861449211194,0.0,15.1941405162891,4.51560937228901,0.0917264196791329,0.570469798657718,1.0,4.05422929667217,2.19722457733622,1.4439314217996,0.0,0.125,-0.228054816722533,2.15270005911589,0.601165479484357,0.145242238945379,-0.0696010683942989,1810.0,0.119115432421876,0.810845859334435,0.0,1.9178,5.69054112524476,0.0280101506498301,0.0,0.0405078324609371,0.240517453477687,3.52558190279128,0,0.193548387096774,0.0373424263775889,0.005886569057935,0.0,0.394212947312837,2.30258509299405,0.0,21.9351660670936,0.0,5.77144112313002,0,0.625,0.0,67.828270193339,1.1884951289069,0.699755624891827,0.651752437840826,0.0,0.677061352304284,0.382352941176471,1.21498639643047,0.98408125,10.1381269568,-0.171989375933499,0.368641421177708,2.35723671780348,17.725585488125,67.828270193339,0.145932017695313,1.19543810220713,-0.18951584470842,0.0489022359060401,-0.244331886514779,1.17504216703934,0.25,7.43585311495369,48.0378895974427,1.90947956519309,0.887872308072917,0.302863667365236,0,119.31374300514,6.66897446966683,1.98458161894106,2.80972902584585,2.0564441684112,0.341860585427639,0.0,0.787179487179487
CC(=CC=O)C,0.159649817529543,17.07,0.0,-1.26202507464402,0.280454629041575,5,1.97492304587084,0.0,0,0.749880268422862,1.9744493503832,25.1449270324178,-0.137905336867562,0.0,0.81050270794799,0.555664958011486,3.46709628829486,0,2.62721484789886,0,0.677158138140519,-0.0007910219211089,0.0,0.0,9.78442290209183,4.64935123021757,0.133211095172723,0.570469798657718,0.0,1.06779031229528,0.0,1.30386956526515,0.0,0.5,-0.256801768992073,1.15150003135204,0.634253055255401,0.0,-0.0071778614728658,259.0,0.0,0.52864755260769,0.0,1.3638,5.19758766721542,0.0472464840724833,11.7711019965903,0.0075399607653058,0.288675134594813,2.99855001905296,0,0.0769230769230769,0.0,0.193380530640545,0.0,0.617260194062982,0.0,25.1449270324178,11.8466961022992,0.0,3.7135720667043,0,0.958333333333333,0.0,25.1449270324178,1.25837021124755,0.65439680095895,0.882136532160333,0.0,0.389108379090068,0.470588235294118,0.943389457204421,0.990121428571429,0.0,-0.135654992266787,0.643932749174542,2.41379956460568,4.55413947367347,25.1449270324178,0.0,1.29644129809564,-0.0926900520137642,0.0579552763484288,-0.767318517634668,3.62033469936078,0.0,7.43772192612579,41.7363808029227,1.41678584666846,0.390529891110307,0.576796030122467,0,25.1449270324178,6.22098939511094,1.86408748191172,1.74271116699386,1.9299785062587,0.138211945712101,3.18557495074005,0.827777777777778
CCCC(=O)C,0.159649817529535,17.07,0.0,-1.13869547491935,0.507659765557392,5,2.04734809892001,0.0,0,1.62626461489424,1.90653892872078,25.1449270324178,-0.146105871958255,0.0,0.806486489938204,0.555664958011486,3.74381305891404,0,2.62721484789886,0,0.72041030880616,-0.0019738140034768,0.298549157336102,0.0,6.81479835113281,4.43425158014209,0.0122406371557877,0.570469798657718,0.0,2.03063906222957,0.0,1.48975893276247,0.0,0.25,-0.217473012680124,1.37550002336502,0.518147476952757,0.577996622682477,-0.0276424299207878,184.0,0.0160893369140628,0.726409765557392,0.0,0.879099999999999,5.0393368667673,0.022280366193979,0.0,0.0132078863671872,0.288675134594813,3.10567932606425,0,0.133333333333333,0.0,0.190253513375562,0.0,0.712382854098724,0.0,25.1449270324178,11.4392335723247,0.0,3.71357206670431,0,0.708333333333333,0.0,25.1449270324178,1.19982574005396,0.788909765557392,0.882136532160333,0.0,0.459214632221699,0.470588235294118,1.16603585125443,0.98408125,5.06906347840001,-0.223663483485286,0.653338259144665,1.9237949406954,6.44375364,25.1449270324178,0.0,1.21457561466116,-0.221163824349693,0.0637209035148209,-0.767318517634668,1.7218374169581,0.0,7.4276809540711,27.8529493344625,1.66986063087991,1.04601493412326,0.712224821722543,0,25.1449270324178,6.16446736822396,1.88965819564395,1.7871351602401,1.95859227586668,0.120451669188697,0.0,0.827777777777778
CCCC(=O)O,0.297285808594471,37.3,0.0,-0.926462622900208,0.51613085273773,4,1.7921285535184,0.0,0,1.03058219952512,2.36406300429657,67.828270193339,-0.0861101654132611,0.0,0.75149874918744,0.555664958011486,4.07660545677782,0,2.62721484789886,1,0.628279241389486,-0.106654876800733,0.298549157336102,0.0,33.6535652491837,4.43906783821253,0.0337281432511797,0.465116279069767,1.0,1.96509334259678,0.0,1.37032212772864,0.0,0.25,-0.203152215411431,0.871100030839443,0.338686455822085,0.696470996410474,-0.0993415625583622,304.0,0.0154226700000001,0.764323776303845,0.0,0.8932,5.08687031415513,0.055909798458851,0.0,0.0382944600000004,0.288675134594813,3.05151124611795,0,0.153846153846154,0.0,0.194638587141157,0.0,0.570628472512361,0.0,25.1449270324178,14.1843780257794,0.0,3.71357206670431,0,0.75,0.909874472903056,67.828270193339,1.12177177949661,0.835752347732416,0.882136532160333,0.0,0.505792466779937,0.4375,1.29760676126375,1.0135,5.06906347840001,-0.16215451422312,0.644095916540081,2.4036774610288,6.38451256285714,67.828270193339,0.0,1.23844981857859,-0.138980630796482,0.0591102106636033,0.157927424626314,2.67904111442538,0.0,7.4765296806882,14.8041422131932,1.43744769647738,0.838963189328939,0.719031866131641,0,67.828270193339,6.54831627799367,1.86099226492133,1.78643166833536,1.92841946308161,0.488032450375613,0.0,0.861904761904762
C(CS)S,-0.160246349142099,0.0,0.0,-1.15219048930085,0.139794000867204,2,1.39196244451522,0.0,0,0.84480746028154,1.45393442278881,0.0,-0.238058817983684,0.0,0.807119034088976,0.549614759708254,2.8429591677853,0,1.97474487139159,0,1.02437378384321,-0.247875042343739,0.0,0.0,4.5408772352,3.88092542721645,0.0474999425446624,0.8,0.0,0.464385618977472,0.0,1.16840095183932,0.0,0.0,,0.845999985933304,1.17885690114958,0.0,-0.281404669910731,139.0,0.0,0.438764005203223,0.0,1.0452,5.47591315746802,-0.309330843651274,0.0,0.0145940592,0.5,3.40545211607368,0,0.111111111111111,0.0,0.510969728530615,0.0,0.498493752708114,0.0,0.0,5.81573769115525,0.0,0.0,0,0.375,0.0,0.0,1.4613150471887,0.606300809644672,1.08937518997104,0.0,0.0,0.625,1.28238777824667,0.98036,1.79938149671447,0.142182696372206,0.757382088444263,1.92192809488736,13.0660767332,77.1272579812219,0.0,1.43996271360823,0.113499481261544,0.0,1.76940918274045,0.0,0.0,4.02045959460152,78.9266394779364,0.895580016064059,0.0,1.17281153623065,0,0.0,4.77031070097597,1.59928124823572,2.22500980016397,1.66013464176315,0.0894761955530043,0.0,0.655555555555556
CC(C)CCS,-0.0833296075870107,0.0,0.0,-1.95592513850014,0.462295151890171,5,2.49888584666846,0.0,0,0.957743154119026,1.24081628726775,0.0,-0.128448027800743,0.0,0.811337225020898,0.555664958011486,3.46709628829486,0,2.62721484789886,0,0.888867436343766,-0.127130336392801,0.0,0.0,3.89876402299383,4.33184127509299,0.146040839564848,0.746268656716418,0.0,1.9277361119124,0.0,1.4361562137343,0.0,0.0,-0.251421639813965,1.9623000100255,0.834562459521988,0.493889749859171,-0.303626086690527,165.0,0.0033543585185185,0.657871544493712,0.0,2.1938,5.2957899378883,-0.11330487596459,0.0,0.0202214750617284,0.288675134594813,3.37061693092765,0,0.117647058823529,0.0,0.18701362359466,0.0,0.445067552689172,0.0,0.0,7.44489772360651,0.0,3.7135720667043,0,0.416666666666667,0.0,0.0,1.29434906584986,0.727820072436892,0.882136532160333,0.0,0.366704815307104,0.55,1.19718446797697,0.965444444444445,3.43422248755724,-0.170651564817975,0.641624697608574,1.94471679005285,9.75282264373456,38.563628990611,0.0,1.27385813121247,-0.139231270759008,0.0582200533914528,0.0044637210993799,2.19418451014448,0.0,3.90187181726288,59.6482600019484,1.54557637746203,1.05203048465321,0.659337041677086,0,23.5422039931806,4.77448593859812,1.90022959887943,2.06692146661044,1.99722183620463,0.0623267108749133,0.0,0.680952380952381
CCC(C)CC(=O)CC,0.159649817529537,17.07,0.0,-1.99293479618773,0.785449698023716,8,2.72434950550642,-1.44129091041246,0,1.28663032359674,1.70910366942651,25.1449270324178,-0.0883215972333385,0.0,0.822692037649354,0.57614742621188,3.98576603695767,0,3.22304690449062,0,0.734102100357015,-0.0041423811808557,1.37274733642885,0.0,5.41252689,4.57587845025983,-0.0802260001509065,0.613207547169811,0.0,3.64751544192412,0.693147180559945,1.49306197524714,0.0,0.166666666666667,-0.425190093167767,2.40170003473759,0.542404766834419,-0.268646182413533,-0.0345506341282673,495.0,0.0647032075200009,0.825449698023716,0.0,2.254,5.38777488741774,0.0031431890837889,0.0,0.0257322273119996,0.274823088030215,3.35781124688822,0,0.166666666666667,0.0439076361997255,-0.0351256740754641,0.0,0.518643599197131,0.693147180559945,25.1449270324178,15.3819330248386,0.0,4.61512051684126,0,0.638888888888889,0.0,25.1449270324178,1.18679871685634,0.668126458370367,0.780243114106818,0.0,0.366307042574697,0.423076923076923,1.19814541054989,0.975844,7.60359521760002,-0.064369621082523,0.443515916182981,1.81366068968819,11.592737587568,25.1449270324178,0.0292730738400007,1.2951878512361,-0.0799275203442855,0.0313549731338409,-0.848215563946067,1.5130175394467,0.0,7.4242221950049,39.2126853355526,1.84378256171952,0.83332851856464,0.453295622463437,0,25.1449270324178,6.25057803414188,1.95996785281152,2.52039729549026,2.03263271310754,0.133862081688676,0.0,0.785185185185185
CC1CCCCCCCCCCCCC(=O)C1,0.159649817529554,17.07,3.09104245335832,-4.90372125290661,0.775041066881918,16,3.20715495846264,0.647523528462157,0,1.03009669808728,1.53627782591092,25.1449270324178,0.0,-3.6855407800076,0.886890430880012,0.622167088365432,4.14550081582728,0,2.20794646512482,0,0.686940395004624,0.0,2.68527825213096,0.0,7.91604626165233,4.59593791282779,0.027748317674157,0.657894736842105,0.0,4.30503446969465,2.99573227355399,1.40469375239842,-0.293628023972297,0.0882352941176471,-0.69727833108769,5.2765000462532,0.518842592333796,-0.0016653412823164,0.0116195296070208,3075.0,0.178341010525125,0.687176429595509,0.0,5.532,5.95186475319959,-0.146410334860384,0.0,0.0507379526482566,0.234136037065354,3.57573714755378,0,0.0,0.0629684160889326,-0.0002543505931861,0.0,0.30661438147875,3.09104245335832,25.1449270324178,26.1167230404856,0.0,4.61512051684126,0,0.602941176470588,0.0,25.1449270324178,1.22187897793489,0.463531819131047,0.369836962991761,0.0,0.414123645440012,0.1,1.37270670460078,0.969814893617022,32.9489126096001,-0.0417867073950259,0.210218513161192,1.57032362458688,26.297742862449,25.1449270324178,0.178341010525125,1.29302892089975,-0.0350654987849595,0.0200642336824523,-0.922564278556072,1.46099268685057,0.0,7.4241173225748,46.9075942037725,2.05778401007628,1.01775412522986,0.21361499393394,0,25.1449270324178,6.41298865158771,1.99218423273889,3.29047680018695,2.07882973658998,0.164356071098155,0.0,0.745098039215686
CCN=C=S,0.129535921349034,12.36,0.0,-1.43632681391941,0.256863623584101,3,1.32886436860093,0.0,0,1.11924889761931,1.53789936720056,16.7855295481303,-0.122741255644697,0.0,0.807822880664018,0.569696150944075,3.3705669281151,0,2.19060968716425,0,0.775813049615619,0.0195016496847438,-0.302775637731995,0.0,8.0400576666,4.84369550174307,-0.714528922445661,0.656,0.0,0.853282487738598,0.0,1.01648895861411,0.0,0.5,-0.376319392958587,1.10909999161959,0.485613458372426,0.0,0.22632077739538,214.0,0.0,0.596657624451305,0.0,1.3616,5.58875461275613,0.143143204620968,37.4879411080679,0.0037233923999999,0.353553390593274,3.16235551740628,0,0.111111111111111,0.0,-0.323698846046941,13.9457371148872,0.819335642675508,0.0,0.0,7.68949683600278,0.0,0.0,0,1.0,0.0,0.0,1.33780388214243,0.764992529528152,0.852651994169266,16.7855295481303,0.155919851380794,0.487804878048781,0.785701458786605,0.99454,2.105704341985,-0.0678197444709845,0.627295357213908,2.16096404744368,4.2790890737,61.9775586595078,0.0,1.51208204198808,-0.15343302409906,0.0086817793522756,-0.538946641022356,3.66416059629698,0.0,5.14388366278482,70.0686748301399,1.09712280434624,2.72444191620997,0.824279892486631,0,35.313305989771,5.32762628516128,1.76153124047985,1.64388664431272,1.82263453107459,0.0684958605888824,16.7855295481303,0.833333333333333
CC(C)(CCCC(=C)C=C)O,0.159649817529539,20.23,0.0,-2.3068879870095,0.80473103288483,10,2.72925755098933,-1.0,0,2.01679475381276,1.6857522237091,42.6833431609212,-0.0186156483544116,0.0,0.792841267633303,0.564388584973645,4.3737445249857,0,3.27571627533458,0,0.68728161551112,-0.0795469643063045,2.05763424398709,0.0,11.3192114052081,4.68373989532131,0.051254117417828,0.629921259842519,0.0,3.90936806394388,2.07944154167984,1.34983846846042,0.0,0.272727272727273,-0.384980425876586,2.66980006545782,0.654254461476194,0.227218054674343,-0.249588312797927,1152.0,0.0588910596313913,0.80473103288483,0.0,2.5868,5.68354699237146,0.096038919564959,58.8555099829516,0.0401336940071341,0.257847060601554,3.51713244105189,0,0.178571428571429,0.0343238883724355,-0.0108193118663459,0.0,0.444266830112154,2.484906649788,0.0,18.5432744608001,0.0,5.77144112313002,0,0.75,0.0,42.6833431609212,1.22600097879904,0.740490525350253,0.682109713965589,0.0,0.528252575129126,0.4375,1.12010239093044,0.975162068965518,39.1374352098404,-0.284825231251949,0.405503534551091,2.76731925433134,14.6145211687753,74.2171831531616,0.0679066685850181,1.28461317009631,-0.29688705528429,0.0314290610107438,-0.294013882712496,0.801184393772421,0.25,6.28507545003132,69.4496661577908,1.87244179351209,0.851524105947421,0.333199999766586,0,94.1688159727225,6.16322494986095,1.9633902528544,2.67959120903434,2.0304072354039,0.256009052391164,3.18557495074005,0.730555555555556
CCCCCC(C)O,0.159649817529524,20.23,0.0,-1.77371802802896,0.799210121660638,7,2.35179546040627,-1.83328299176224,0,1.28139737896519,1.63377638975729,42.6833431609212,-0.0496882433019621,0.0,0.775700863967697,0.576490888618709,3.90533678547094,0,2.71584276129326,0,0.731623873679472,-0.0817379018303363,0.63526920383164,0.0,8.33650246890625,4.05030981606641,0.021919984831048,0.602094240837696,0.0,3.66434843801082,1.09861228866811,1.56482846130132,0.0,0.0,-0.341632112873147,1.94750004261732,0.758627125545527,-0.0121694091945512,-0.159185551131962,367.0,0.0585676321875005,0.840876788327305,0.0,2.2606,5.05916475431073,-0.128734589485827,11.7711019965903,0.0367818173437498,0.277005561002966,3.3222490907843,0,0.173913043478261,0.0430059523809524,0.0623456809626004,0.0,0.573793051589247,1.09861228866811,0.0,13.0702111180583,0.0,3.71357206670431,0,0.46875,0.0,42.6833431609212,1.15263799987849,0.631225695579165,0.680256266536116,0.0,0.414447884540462,0.347826086956522,1.38419870488973,0.9748375,10.1381269568,-0.112110326215096,0.455762832186179,1.72648921179917,10.2859862250694,42.6833431609212,0.0527588226562506,1.17297996312146,-0.114524665769415,0.0378784807458468,-0.157732438392864,0.929448247610253,0.0,6.27299968471102,27.7885354805802,1.83319041405381,0.885729246293279,0.356252192023109,0,58.8555099829516,5.81663596529824,1.94232780823488,2.1968286700864,2.02810818700606,0.228401936765295,0.0,0.740740740740741
CCCCSCCCC,-0.0833296075870042,0.0,0.0,-2.65994738916108,0.629934189682526,8,2.71296496523071,-1.53208888623796,0,1.07855824656652,1.24367957219422,0.0,0.0322596818281093,0.0,0.849297228966807,0.597022336744029,3.76937615822529,0,2.59508270679389,0,0.829709506501208,0.0473820780667606,1.34729635533386,0.0,4.1583062033882,4.37419960079717,0.000743678620564,0.736040609137056,0.0,2.99526620570692,1.38629436111989,1.41615353074096,0.0,0.0,-1.00013846721121,3.31980000436306,1.17545105696261,-0.172464909416863,-0.22443618794755,472.0,0.0242044240329221,0.629934189682526,0.0,3.4526,5.60245855599498,-0.165921067745741,0.0,0.0302401571467763,0.284517796864425,3.40509809013601,0,0.230769230769231,0.0496296296296296,-0.0345476282019607,0.0,0.319733333477581,1.38629436111989,0.0,11.193116149748,0.0,0.0,0,0.444444444444444,0.0,0.0,1.25049151053059,0.574195196886387,0.580383069941485,0.0,0.0596507242217982,0.206896551724138,1.34373768382753,0.96402962962963,11.9375084535145,-0.0078530975398786,0.346000317815973,1.53049305675748,15.1058899339369,0.0,0.0236653759122089,1.29032255310136,-0.0068803465324122,0.0047912887391609,-0.848215563946067,0.808731940147049,0.0,3.52451725456598,61.8074581408429,1.93457315723188,1.03654123958157,0.525388270839331,0,47.0844079863613,4.82723507048186,1.87264888579351,2.58679571693478,1.96564926921515,0.059014109603595,0.0,0.72962962962963
