,ATSC1e,SHED_DA,TPSA(NO),nHet,P_VSA_s_6,DELS,ATSC3e,SHED_DD,F04{C-N},ATS3m,TPSA(Tot),Me,P_VSA_ppp_D,AAC,ATS4m,P_VSA_p_2,P_VSA_ppp_ter,ATSC2e,MAXDN,nHAcc,H-050,P_VSA_m_3,P_VSA_i_4,T(N..O),CATS2D_00_DD,AMW,piPC02,CATS2D_00_AA,H%,GGI2,P_VSA_v_2,MPC05,nHDon,P_VSA_charge_3,ATS5m,PW5,ATS2m,ATSC4e,T(N..N),P_VSA_LogP_7,P_VSA_s_5,F01{C-N},ATSC7e,Mi,CATS2D_02_DA,piID,P_VSA_s_4,Hy,B03{C-N},mindssC,P_VSA_charge_8,P_VSA_ppp_A,F03{C-N},ATS1m,F06{C-N},piPC05,piPC06,ATS6m,MDDD,LOGP99,SssssC,ATSC6e,Pol,GGI6,F02{N-O},SCBO,SpMax3_Bh(e),T(O..O),MLOGP,GATS1v,IDET,MPC02,P_VSA_e_5,CATS2D_06_DA,NsCH3,LOGPcons,piPC03,SpMax8_Bh(m),GATS2e,P_VSA_LogP_1,Uindex,SpMax3_Bh(m),P_VSA_v_3,SpMax5_Bh(e),X%,S3K,piPC04,MDEO-11,CIC2,MW,F01{C-F},P_VSA_LogP_8,minsF,MPC04,Xindex,B02{F-F},P_VSA_e_3,SssCH2,minssCH2,Mp
CC(=O)C1=CC=CO1,0.0328439002040821,0.0,30.21,2,34.6522733186665,9.3162037037037,0.257061330000001,0.0,0,2.27071174794364,30.21,1.02181428571429,0.0,1.44881563572518,1.89073336729167,34.6522733186665,33.9701312943078,0.0933127934693887,1.69907407407407,2,0,34.6522733186665,0.0,0,0,7.86571428571429,3.00815479355255,2,42.8571428571429,0.888888888888889,34.6522733186665,1.94591014905531,0,0.0,0.651332229679986,0.0400074515648286,2.60024644018705,0.128927529183674,0,58.8555099829516,0.0,0,0.0,1.11888571428571,0,5.17296670601371,39.5171926657269,-0.70979597276789,0,-0.032407407407407,44.138510251661,34.6522733186665,0,2.35148953634765,0,3.44601139745195,3.44601139745195,0.0415611069093862,2.5,1.48220001906157,0.0,0.0384137155102044,6,0.0,0,11.5,2.55469043365534,3,0.233132444018334,0.990966221486999,53.8768818644124,2.39789527279837,34.6522733186665,0,1,0.8934774876933,3.44601139745195,0.0830999999999999,0.922141461534976,8.82520426189009,11.9383566565788,2.29780716487416,50.0994909322956,2.06772249728296,0.0,1.05313989584169,3.84079549613978,0.0,0.482491964440248,110.12,0,0.0,0.0,2.484906649788,0.835496525100449,0,0.0,0.0,0.0,0.656657142857143
CC1(C2CCC(C2)(C1=O)C)C,0.0261473788888886,0.0,17.07,1,25.1449270324178,10.3683796296296,0.107582878888888,0.0,0,3.20920450727921,17.07,0.977633333333334,0.0,1.15417339294593,2.45912944142372,25.1449270324178,51.620539818088,0.0597905099999998,1.25694444444444,1,0,25.1449270324178,0.0,0,0,5.63925925925926,3.17805383034795,1,59.2592592592593,3.11111111111111,25.1449270324178,3.63758615972639,0,0.0,1.19624666543295,0.0786029718434195,3.20953932387093,0.266408921111113,0,188.337631945445,0.0,0,0.0,1.13077777777778,0,5.37063802812766,26.4756127856703,-0.877258223619404,0,0.515046296296297,188.337631945445,25.1449270324178,0,2.68633614819546,0,3.76120011569356,3.61091791264422,0.192423938793032,3.5702479338843,2.40170003473759,0.056712962962963,0.0385208333333339,17,0.0,0,13.0,3.15785922739514,0,2.35745320168551,1.20860445082289,101.620059581156,3.09104245335832,25.1449270324178,0,3,2.37211774547436,3.58351893845611,1.31983011608943,0.456011575864544,26.4756127856703,14.924994909209,2.97824600134766,39.2126853355526,2.82479373805658,0.0,0.693174170244335,3.71357206670431,0.0,1.88125879701745,152.26,0,0.0,0.0,3.61091791264422,0.727246142401317,0,0.0,3.56349537037037,1.13881944444444,0.612803703703703
CC1=CC=C(C=C1)C(C)(C)O,0.0337967099999998,0.0,20.23,1,42.6833431609212,7.26046296296296,0.12613374,0.0,0,2.89735143981366,20.23,0.9805,42.6833431609212,1.18296619546752,2.54493114411297,42.6833431609212,69.1589559465914,0.0522939599999997,1.96458333333333,1,1,42.6833431609212,0.0,0,1,6.0096,3.27714473299218,1,56.0,1.77777777777778,42.6833431609212,2.94443897916644,1,0.0,2.01196241586587,0.0655926878617429,2.97420497966501,0.10124469,0,153.024325955674,0.0,0,0.0500739300000002,1.124632,0,5.90399852132671,64.3806026793908,-0.294013882712496,0,0.0,105.939917969313,42.6833431609212,0,2.60546642081809,0,4.54129810939368,4.40671924726425,1.66245140103885,4.51239669421487,2.22242004424334,-0.714583333333333,0.0360372600000002,13,0.0,0,14.0,3.07693247514151,0,2.54526062231981,1.1059490666301,131.060432600848,2.83321334405622,42.6833431609212,0,3,2.35396022218771,3.66995144422842,1.03890414036235,0.73566580294581,26.4756127856703,19.1775832053443,2.84100731570057,70.7517525808709,2.85403292340882,0.0,2.05470713445184,4.06688771598906,0.0,1.53058650025962,150.24,0,0.0,0.0,2.83321334405622,0.757924429089,0,0.0,0.0,0.0,0.631371999999999
COC1=C(C=C(C=C1)C=O)OC,0.0442912384710754,0.0,35.53,3,47.1447028076306,12.7349612622827,0.207511306177687,0.0,0,3.06080373187406,35.53,1.01817727272727,0.0,1.43654555209103,2.86726282081005,47.1447028076306,46.9110418438863,0.241388069318184,1.23416666666667,3,0,47.1447028076306,0.0,0,0,7.55409090909091,3.31418600467253,3,45.4545454545455,1.33333333333333,47.1447028076306,3.17805383034795,0,0.0,2.4723009895828,0.0921314071031283,2.94845212623505,0.204301950991738,0,105.939917969313,0.0,0,0.169504499566117,1.12291818181818,0,6.2922633429878,61.6190070867313,-0.726595237414526,0,0.0,3.18557495074005,47.1447028076306,0,2.74096904785932,0,4.77859814505637,4.76110498760885,1.90394913556345,6.16666666666667,1.51630000025034,0.0,0.201219241611571,16,0.0408163265306122,0,16.0,3.24697936069002,14,1.23894080138293,1.07175176645235,165.881180969656,2.77258872223978,47.1447028076306,0,2,1.43728026721109,3.87639582778499,1.1451164341586,1.3790556833904,21.7661148114686,21.7796028358308,3.05086588568574,75.2914382266399,2.76408349853182,0.0,1.91486028548711,4.31582005643561,0.0,1.19384829574956,166.19,0,0.0,0.0,3.09104245335832,0.729703156204787,0,0.0,0.0,0.0,0.644113636363636
C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,0.0026407042346934,0.0,26.3,2,36.1448149200242,12.5419132653061,0.0319490940306115,0.0,0,3.2150678830518,26.3,0.998435714285715,0.0,1.29583638929116,2.99516100441084,36.1448149200242,25.1449270324178,0.152144239591836,1.95421012849584,2,0,36.1448149200242,0.0,0,0,7.58071428571428,3.71357206670431,2,42.8571428571429,1.33333333333333,36.1448149200242,3.49650756146648,0,25.1449270324178,2.85641334253481,0.0830406099825729,3.25241526433584,0.192885041020408,0,141.253223959084,0.0,0,0.0520377626020408,1.10392857142857,0,7.7468696340371,94.7624747343013,-0.856276897413791,0,-0.287543461829176,0.0,36.1448149200242,0,2.99602223151212,0,5.0775148229358,4.72184149279178,2.72629782654539,9.25,3.04360000044107,0.0,0.114489421989796,19,0.142857142857143,0,24.0,3.36285875454966,2,3.51377877536669,0.895509942169773,371.90873147968,3.09104245335832,36.1448149200242,0,0,3.27542625860259,4.19720194766181,2.181585234733,0.798238897522607,0.0,26.1300462473154,3.29332402922731,112.917339994952,2.85403292340883,0.0,3.03423593512768,4.62742079492291,0.0,1.95460914118573,212.26,0,0.0,0.0,3.36729582998647,0.44247276148424,0,0.0,0.314055177626606,0.314055177626606,0.695621428571429
C1OC2=C(O1)C=C(C=C2)C=O,0.0849843077854675,0.0,35.53,3,47.1447028076306,12.859119425548,0.188652731418686,0.0,0,2.85657070979052,35.53,1.03721764705882,0.0,1.48365916439796,2.50565723694195,47.1447028076306,25.1449270324178,0.324338164567475,1.25233749055178,3,0,47.1447028076306,0.0,0,0,8.83176470588235,3.3499040872746,3,35.2941176470588,1.11111111111111,47.1447028076306,3.36729582998647,0,0.0,1.99092554604635,0.0883985303503091,3.02488904110692,0.266459476608997,0,35.313305989771,0.0,0,0.0735670058823531,1.11022352941176,0,6.63533120891934,39.8528922752628,-0.701806578895523,0,0.0,3.18557495074005,47.1447028076306,0,2.71902970514522,0,4.8631981391558,4.93716814221438,1.50083670250546,4.06611570247934,1.22779998928308,0.0,0.151485645363322,13,0.0555555555555555,0,16.0,3.03839644463264,13,0.935732537699333,0.873864187328355,128.849517899368,2.83321334405622,47.1447028076306,0,0,1.17367750899414,3.91701054693918,0.667279368883906,1.12927118663591,0.0,15.1808997881731,2.91125986671065,60.1755614420597,2.38174866804209,0.0,1.04373101437742,4.40519369395542,0.0,0.632640441303734,150.14,0,0.0,0.0,3.29583686600433,0.603773001676488,0,0.0,0.247662509448224,0.247662509448224,0.685158823529411
C1=CC=C2C(=C1)C=CN2,0.0188026892187498,0.0,15.79,1,0.0,1.80555555555556,0.0418031843749999,0.0,1,2.47739260240969,15.79,0.9845375,16.7855295481303,1.2717822215998,1.88334595954653,16.7855295481303,0.0,0.0266197560937497,0.460648148148148,0,1,0.0,16.7855295481303,0,1,7.3225,3.40949618447685,0,43.75,0.888888888888889,16.7855295481303,3.04452243772342,1,0.0,0.551763507890786,0.0778666774447943,2.7530810953642,0.03681208265625,0,58.8555099829516,16.7855295481303,2,0.0,1.10899375,0,6.95149177222189,56.4286574433658,-0.212707795322106,1,0.0,11.1915570622901,0.0,2,2.47953413112026,0,5.02962059400734,5.14667655519744,0.0278984343020081,1.82716049382716,1.68600000441074,0.0,0.0073059756250001,9,0.0,0,15.0,2.94247573312161,0,1.8343017986735,0.78406660144681,68.2629777542346,2.63905732961526,0.0,0,0,1.88126726769475,4.06688771598906,0.617837207873645,1.02869325908021,0.0,11.5960917761683,2.81434570677456,61.1457588127308,2.27491987920587,0.0,0.661506267683866,4.67574513865769,0.0,0.975602529652301,117.16,0,0.0,0.0,3.09104245335832,0.684808266682819,0,16.7855295481303,0.0,0.0,0.70561875
C1CCC(=O)C1,0.0076375469387752,0.0,17.07,1,25.1449270324178,6.48611111111111,0.10749055867347,0.0,0,1.71254052494605,17.07,0.990121428571429,0.0,1.26380917388355,0.427243429493655,25.1449270324178,25.1449270324178,0.0241270048469384,1.21296296296296,1,0,25.1449270324178,0.0,0,0,6.00928571428572,2.30258509299405,1,57.1428571428571,0.444444444444445,25.1449270324178,1.09861228866811,0,0.0,0.0,0.0226228349240014,2.30640690455961,0.0931913265306132,0,94.1688159727225,0.0,0,0.0,1.13358571428571,0,3.80666248977032,0.0,-0.767318517634668,0,0.453703703703704,99.2378794511226,25.1449270324178,0,2.08006634644868,0,1.6094379124341,0.0,0.0,1.0,1.12950001657009,0.0,0.0,2,0.0,0,7.0,2.86911614447119,0,0.672400588678287,1.21073602488907,21.4420994753976,2.07944154167984,25.1449270324178,0,0,0.840033535082793,2.30258509299405,0.0830999999999999,0.486432692765458,0.0,8.08211200567302,2.58278032411511,15.2716042890823,1.90025787999097,0.0,0.811004246552097,2.30258509299405,0.0,1.42857142857143,84.13,0,0.0,0.0,2.07944154167984,0.9802685807819,0,0.0,3.96990740740741,0.847222222222222,0.60715
CCOC1=C(C=CC(=C1)C=O)O,0.0612242639256208,2.0,46.53,3,78.8281580809454,16.2559249811036,0.310235011177688,0.0,0,3.02310697442048,46.53,1.01817727272727,42.6833431609212,1.43654555209103,2.77504316762281,78.8281580809454,76.653474455229,0.148899868326448,1.60884259259259,3,1,78.8281580809454,0.0,0,1,7.55409090909091,3.31418600467253,3,45.4545454545455,1.33333333333333,78.8281580809454,3.17805383034795,1,0.0,2.5365090305701,0.0970526819597408,2.96789361396842,0.222573059442151,0,94.1688159727225,0.0,0,0.151723870475208,1.12291818181818,0,6.28033731664855,48.6780965371529,-0.163599082357609,0,0.0,38.498880940511,78.8281580809454,0,2.72114660230457,0,4.75949942130194,4.69134788222914,2.06256475017362,6.27777777777778,1.6034000068903,0.0,0.257935870785125,15,0.0808163265306122,0,16.0,3.23238757804843,14,1.23894080138293,0.994545708775128,168.649996195738,2.77258872223978,78.8281580809454,1,1,1.49891360275774,3.83406146395843,1.16084369005995,0.976452051905881,8.82520426189009,21.825074834261,3.13896931755371,61.6994844655213,2.66181864728528,0.0,2.14934324988379,4.27492849911751,0.166666666666667,0.523171591105771,166.19,0,0.0,0.0,3.04452243772342,0.714399949645617,0,0.0,0.468125472411187,0.468125472411187,0.644113636363636
COC1=C(C=CC(=C1)C=O)O,0.0796533267590034,2.0,46.53,3,78.8281580809454,15.2337112622827,0.237511103185597,0.0,0,2.95806185395442,46.53,1.02717368421053,42.6833431609212,1.47135448701393,2.63585358596184,78.8281580809454,78.7113275990732,0.190340266038782,1.62675925925926,3,1,78.8281580809454,0.0,0,1,8.00842105263158,3.27714473299218,3,42.1052631578947,1.33333333333333,78.8281580809454,3.04452243772342,1,0.0,2.19743506962561,0.0857523671051108,2.87937655997614,0.268839216398893,0,70.6266119795419,0.0,0,0.153512218919668,1.12047368421053,0,6.1298668699671,50.7359496809971,-0.118562237988615,0,0.0,3.18557495074005,78.8281580809454,0,2.64116496556083,0,4.70671091554305,4.60517018598809,1.61309755177766,4.90909090909091,1.21330000460148,0.0,0.188465486011081,14,0.0,0,15.0,3.16796562164481,14,0.921732537699332,0.936899272737487,131.176133133815,2.70805020110221,78.8281580809454,1,1,1.14687751410027,3.81220267014594,0.669586396828671,1.07378296263833,10.8830574057343,19.0824230137662,3.00293836424138,59.1649527263213,2.6616913936885,0.0,1.63833639606529,4.23229326747308,0.166666666666667,0.500514473911944,152.16,0,0.0,0.0,2.94443897916644,0.748640290493819,0,0.0,0.0,0.0,0.653110526315789
CCN(CC)CC,0.0343963574380162,0.0,3.24,1,0.0,1.875,0.0729671402479348,0.0,0,2.19938163033486,3.24,0.96759090909091,0.0,1.09065280325299,1.88826192586658,3.12431389399505,26.4756127856703,0.0721528415702484,0.3125,1,0,0.0,3.12431389399505,0,0,4.6009090909091,1.94591014905531,1,68.1818181818182,0.666666666666667,3.12431389399505,0.0,0,0.0,1.01827717936049,0.0,2.24437208302774,0.0362088969421491,0,176.566529948855,0.0,3,0.0,1.15475909090909,0,3.36729582998647,29.5999266796653,-0.802101406302172,0,0.0,176.566529948855,3.12431389399505,0,2.17031005368423,0,0.0,0.0,0.174764633371455,2.81632653061224,1.34810004383326,0.0,0.0179596167768601,6,0.0,0,6.0,3.3064787120601,0,1.5871141281699,1.73042723958481,40.9544533632097,1.94591014905531,0.0,0,3,1.43390472400105,1.94591014905531,0.0831000000000009,2.08751800061488,26.4756127856703,14.5594656926933,3.03987837025457,32.7927258116252,2.23292639001762,0.0,2.63206292618057,1.38629436111989,0.0,2.43403977371067,101.22,0,0.0,0.0,1.38629436111989,1.20952318156969,0,3.12431389399505,3.5625,1.1875,0.560704545454545
CC1=CC=C(C=C1)C(=O)C,0.0115799354999998,0.0,17.07,1,25.1449270324178,7.52111111111111,0.0727924520249999,0.0,0,2.69332631338725,17.07,0.987265,0.0,1.23449779679464,2.2818984441059,25.1449270324178,42.7953355561979,0.0309530261249999,1.54166666666667,1,0,25.1449270324178,0.0,0,0,6.7095,3.23867845216438,1,50.0,1.33333333333333,25.1449270324178,2.83321334405622,0,0.0,1.71925963051383,0.0722171018945212,2.76532722501882,0.06950325375,0,117.711019965903,0.0,0,0.0498530544750001,1.11427,0,5.89852655144871,55.5553984175007,-0.864227311010215,0,0.125,73.812186930282,25.1449270324178,0,2.49923681409616,0,4.54129810939368,4.40671924726425,1.35563844872303,4.0,2.19762002676725,0.0,0.02036890395,11,0.0,0,14.0,3.05805505206841,0,2.4195100623571,1.01387446338881,105.489981738627,2.63905732961526,25.1449270324178,0,2,2.22441002970812,3.66995144422842,0.531856752127225,0.546842590081228,17.6504085237802,16.6431063601179,2.81425992479345,67.0600256512631,2.52927578975548,0.0,1.68599263388468,4.06688771598906,0.0,1.37548875021635,134.19,0,0.0,0.0,2.70805020110221,0.751419398338274,0,0.0,0.0,0.0,0.663075
CC(C)C1=CC=C(C=C1)C=O,0.016289115311909,0.0,17.07,1,25.1449270324178,7.11462585034014,0.0471059624007559,0.0,0,2.83766123046837,17.07,0.983865217391305,0.0,1.20883017529495,2.51360490306088,25.1449270324178,42.7953355561979,0.0462059416446124,1.13481481481481,1,0,25.1449270324178,0.0,0,0,6.44434782608695,3.23867845216438,1,52.1739130434783,1.33333333333333,25.1449270324178,2.94443897916644,0,0.0,1.97371799068821,0.0709008747764729,2.83324127778371,0.087084001531191,0,129.482121962493,0.0,0,0.0327283375236294,1.11741739130435,0,6.08634849972677,66.9795482724731,-0.877258223619404,0,0.0,85.5832889268723,25.1449270324178,0,2.59087198250711,0,4.6107794247526,4.59385642608782,1.62725302082442,5.66942148760331,2.62250003218651,0.0,0.0327254032514179,13,0.0816326530612245,0,15.0,3.12599887276867,0,2.72289539739749,1.06065915807584,139.757463692042,2.70805020110221,25.1449270324178,0,2,2.70966514319467,3.74360435380318,1.03890414036235,0.630021342075299,17.6504085237802,19.2709162672698,2.99882826770192,73.3506981739532,2.85403292340883,0.0,1.9066108172332,4.1411486284199,0.0,1.2830336958403,148.22,0,0.0,0.0,2.83321334405622,0.713684014870377,0,0.0,0.0,0.0,0.653169565217391
CC(=O)CCC1=CC(=C(C=C1)O)OC,0.0336242853826538,2.0,46.53,3,78.8281580809454,17.0715452569917,0.288112930599491,0.0,0,3.1545287320204,46.53,1.00596785714286,42.6833431609212,1.37479762862974,2.93241443854253,78.8281580809454,87.5365318609633,0.113624068890308,1.54252314814815,3,1,78.8281580809454,0.0,0,1,6.9375,3.44998754583159,3,50.0,1.55555555555556,78.8281580809454,3.29583686600433,1,0.0,2.76596928074774,0.0841366487111744,3.13112365894401,0.193721030012757,0,153.024325955674,0.0,0,0.245912170752552,1.12623571428571,0,6.49252388558338,48.1370040879147,-0.235497913008077,0,0.163927626606198,84.9322457153322,78.8281580809454,0,2.86414972469923,0,4.74656123543004,4.63836315334386,2.55129584799085,8.73469387755102,1.92240001261234,0.0,0.172510236619899,17,0.203265306122449,0,18.0,3.27204428089014,18,1.56579213630414,1.07981444078292,260.691585876886,2.94443897916644,78.8281580809454,0,2,1.7052307163055,3.83406146395843,1.8421391555066,0.897745241388827,19.7082616676244,27.9798824943795,3.10942608080389,66.7685479439214,2.78301311728806,0.0,3.24477287048175,4.25383808645985,0.125,0.795166518088943,194.25,0,0.0,0.0,3.13549421592915,0.648845262899583,0,0.0,1.20823696145125,0.521755479969766,0.631903571428571
CC(=O)OCCCC1=CC=CC=C1,0.010625215555555,0.0,26.3,2,36.1448149200242,9.88380999622071,0.183866804444445,0.0,0,2.8132493765454,26.3,0.994066666666667,0.0,1.29723132757766,2.5940618913575,36.1448149200242,33.9701312943078,0.175720732222222,1.86753548332913,2,0,36.1448149200242,0.0,0,0,6.60185185185185,3.27714473299218,2,51.8518518518518,0.666666666666667,36.1448149200242,2.89037175789616,0,0.0,2.50012698065614,0.0661049803705928,2.9943397915007,0.11471344,0,164.795427952264,0.0,0,0.0761689400000002,1.12315555555556,0,6.18247222839212,56.2064416290407,-0.822392806571703,0,-0.200868816662467,91.2229182380223,36.1448149200242,0,2.78340501467363,0,4.31665443278773,3.77419668852074,2.37353896419693,7.90532544378698,2.18230001628399,0.0,0.123790842222223,12,0.142040816326531,0,17.0,3.40071569996157,2,2.67757229249244,1.11937849787582,235.090813396415,2.77258872223978,36.1448149200242,0,1,2.41395743625881,3.5481795720108,1.55807417611901,0.754973539423303,8.82520426189009,25.2067387903687,3.24151196473537,76.2447954173515,2.85403292340883,0.0,4.43563153819292,3.9244455254267,0.0,1.07849686958384,178.25,0,0.0,0.0,2.83321334405622,0.57170607709384,0,0.0,2.37692554799698,0.518082955404384,0.638474074074074
CC(=O)OC1=CC=CC=C1,0.0165217500000003,0.0,26.3,2,36.1448149200242,9.33241496598639,0.210846240000001,0.0,0,2.54648731640871,26.3,1.0105,0.0,1.39214722366453,2.31154159154559,36.1448149200242,33.9701312943078,0.13797621,1.95259259259259,2,0,36.1448149200242,0.0,0,0,7.56444444444444,3.15700042115011,2,44.4444444444444,0.444444444444445,36.1448149200242,2.70805020110221,0,0.0,2.06123425035824,0.0754994036970781,2.78612637765107,0.0800407800000005,0,94.1688159727225,0.0,0,0.0529677000000003,1.11553333333333,0,5.83334767901084,56.2064416290407,-0.768202054231302,0,-0.285925925925926,44.138510251661,36.1448149200242,0,2.53918963725276,0,4.34299340394467,3.84079549613978,1.47146533518986,4.0,1.61189998686314,0.0,0.0817752600000004,9,0.08,0,14.0,2.8624331231207,2,2.03351269388763,0.991927238054875,109.104108435487,2.56494935746154,36.1448149200242,0,1,1.74770422691692,3.4578927253387,0.795340886942797,0.599288990825688,8.82520426189009,16.6672589633495,2.71996181246636,68.6412001997515,2.4622276687739,0.0,2.33636723387416,3.9440060512812,0.0,1.28441197104243,136.16,0,0.0,0.0,2.70805020110221,0.709443658991113,0,0.0,0.0,0.0,0.664144444444444
C1=CC=C(C=C1)CCCO,0.0302605270661156,0.0,20.23,1,42.6833431609212,5.45827853363568,0.0764838684297522,0.0,0,2.53287070933489,20.23,0.983131818181818,42.6833431609212,1.20721002674481,2.23401663643034,42.6833431609212,42.6833431609212,0.056867043161157,1.2133985260771,1,1,42.6833431609212,0.0,0,1,6.19136363636363,3.02042488614436,1,54.5454545454545,0.444444444444445,42.6833431609212,2.70805020110221,1,0.0,2.09123098725499,0.0829785378680411,2.66330346415192,0.0735386838842977,0,129.482121962493,0.0,0,0.0514082015702481,1.12275454545455,0,5.69688373296504,47.3812373671506,-0.25719117574265,0,0.0,47.0844079863613,42.6833431609212,0,2.51522067001688,0,4.26179920767572,3.62600621229543,1.77228849073033,4.4,1.61150002479553,0.0,0.0650980227272728,9,0.0604081632653061,0,13.0,3.01921993139989,0,2.24187528727941,1.06290024758982,115.456732587043,2.484906649788,42.6833431609212,0,0,1.95209177069165,3.42588999425253,1.03890414036235,0.953505907643575,0.0,16.7559791450191,2.84473700220128,55.6358757962907,2.5671612650286,0.0,2.55011747456721,3.84213687796398,0.0,1.10747854439092,136.21,0,0.0,0.0,2.63905732961526,0.675229952026465,0,0.0,2.13516628873772,0.286601473922903,0.637404545454545
C1=CC=C(C=C1)OCCO,0.0256495068000005,1.0,29.46,2,53.6832310485276,8.01541950113379,0.268413517800001,0.0,0,2.58591368227481,29.46,1.00363,42.6833431609212,1.36096404744368,2.21225011751023,53.6832310485276,42.6833431609212,0.0958545324000009,1.43562074829932,2,1,53.6832310485276,0.0,0,1,6.909,3.02042488614436,2,50.0,0.444444444444445,53.6832310485276,2.70805020110221,1,0.0,2.06840269721062,0.0829785378680411,2.71155058095158,0.0882955512000008,0,105.939917969313,0.0,0,0.0729057600000006,1.12474,0,5.69688373296504,47.3812373671506,-0.161165918963738,0,0.0,0.0,53.6832310485276,0,2.55455226530232,0,4.26179920767572,3.62600621229543,1.76988163858611,4.4,1.05770000070333,0.0,0.0754405164000008,9,0.0604081632653061,0,13.0,2.89798741129096,3,1.31187791880995,1.03815722500004,115.456732587043,2.484906649788,53.6832310485276,0,0,1.21459263983776,3.42588999425253,1.03890414036235,1.28609083560755,0.0,16.7559791450191,2.7743335518311,57.2170503447791,2.52382507616879,0.0,2.52418521649291,3.84213687796398,0.0,1.31822639883001,138.18,0,0.0,0.0,2.63905732961526,0.675229952026465,0,0.0,0.429471844293273,0.0643792517006803,0.635799999999999
