,nHAcc,piPC10,P_VSA_v_2,TPSA(NO),MDEC-12,ATS6m,T(N..N),DELS,nHet,MATS1p,SpMin4_Bh(m),P_VSA_LogP_5,SIC5,MDEO-12,GATS6e,SpMax4_Bh(m),SHED_DA,LOGP99,O%,piPC06,PW5,QEDu,SPI,N%,minsCl,nC,ATSC1i,MeanDD,P_VSA_charge_6,LOGPcons,MATS6v,Mv,ATS2m,F03{C-N},MPC05,ESOL,GATS3i,Hy,nHDon,DECC,ICR,ATSC1e,PHI,P_VSA_LogP_8,B01{C-Cl},JGI2,LLS_02,P_VSA_s_5,nN,SpMax1_Bh(m),MATS2m,C-001,GATS1m,SIC0,piID,CATS2D_05_AA,P_VSA_charge_3,P_VSA_charge_7,GATS5i,MDEC-13,minssO,T(N..O),piPC03,GATS2i,P_VSA_charge_2,CATS2D_06_AA,MATS6e,C-003,MW,MATS8m,MATS4e,MLOGP2,MATS6p,DLS_cons,GATS2p,RBF,SpMin2_Bh(m),CIC3,MATS2p,BIC2,AMW,NNRS,B02{O-O},CATS2D_02_AL,ATS3m,P_VSA_charge_1,JGI7,GATS1e,minsOH,P_VSA_i_2,B04{C-N},F02{C-O},AAC,Mi,P_VSA_charge_14,ATSC8i,SpMin1_Bh(p),GATS3p,HVcpx,MATS7p
Clc1ccc(c(c1)Cl)[C@]1(OC[C@@H](O1)COc1ccc(cc1)N1CCN(CC1)C(C)C)Cn1cncn1,7,6.89216563957643,74.4733990791849,64.88,3.62320919567623,4.35953960382079,88,33.1849370890533,10,-0.14521905933125,1.79091573934747,45.8306426623693,0.873262230760761,0.0,0.906194582918416,3.68187985322338,0.0,4.4626999348402,4.47761194029851,5.97539867942119,0.0933237878111381,0.409578247053559,17.0661828947943,7.46268656716418,6.11869814728603,26,0.978888291737579,10.7428571428571,87.7735355969941,4.56852068962739,0.151497003407121,0.631068656716417,4.35597108950021,5,4.77912349311153,-5.8024233586014,0.87201105351253,-0.716742134193785,0,2.25,3.25620686284284,0.0710759101960351,8.05387128508001,78.297288123564,1,0.0818713450292396,0.625,0.0,5,4.1152234480148,0.0431670806910259,2,0.60831970096704,0.276240653169312,10.349131948673,3,18.5621001937353,74.5078933643609,1.01765730203711,1.67926657033602,6.0739299520058,98,4.93357424795979,1.09325690655294,3.12431389399505,1,0.0792557638591828,0,532.52,-0.115463996497668,0.170930368087958,18.4295238843181,0.101676400104642,0.842857142857143,0.844806426227468,0.112676056338028,1.95437568089977,0.768802612004878,0.0800435213592794,0.751950682546257,7.94805970149253,1.0,1,8,4.39835944826514,36.1239775568143,0.0121358676046176,0.786638456588747,0.0,139.121581333972,1,10,1.67570044015536,1.13164925373134,0.0,1.29823059522388,2.06976118467356,0.888898149111236,3.79837363458614,-0.0358579267838227
CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,2,6.45970881708844,36.1448149200242,26.3,3.1584080001628,2.83010896398017,0,11.9738394327734,2,-0.0223947880300042,1.55323629177292,24.5748196995108,0.918843153081126,0.1,1.12899923997614,3.01731171130016,0.0,3.37000002712011,6.06060606060606,5.91729647699457,0.0992128013026111,0.815488603318659,8.77669159466052,0.0,0.0,15,0.396303108099173,8.30882352941176,37.9049898937205,3.07033716021177,-0.220151247166032,0.625575757575758,3.3553557452094,0,3.89182029811063,-3.3823210480105,1.03311671433386,-0.864904011146318,0,1.57093425605536,2.54248269380973,0.0161757661157018,3.55180780483296,0.0,0,0.0648148148148148,1.0,0.0,0,4.04630750790843,0.0664037060097424,1,0.839239191267405,0.25147415679716,8.53403801735501,0,0.0,38.6437346652705,0.936563354897866,2.17434782217771,5.18682739839125,0,4.39135796210277,0.910930395761606,25.1449270324178,0,-0.109285399372002,0,228.31,0.0914893718237543,-0.0374171254086504,9.2276908748174,-0.198943203633962,0.9,0.902510171933128,0.117647058823529,1.88373107447431,0.469993181949301,0.108238544829118,0.734587969984674,6.91848484848484,0.5,0,4,3.35629425815239,10.9998878876064,0.0244984567901235,0.664115095735451,0.0,100.343219130792,0,4,1.26853475771822,1.11334545454545,0.0,0.376269030743802,2.13474568844312,1.04183540212297,3.04037797949395,-0.0999335633105748
CC(C(=O)O)O,3,0.0,110.51161335426,57.53,0.0,0.0,0,12.4398148148148,3,-0.0133823821506796,0.414833447947741,0.0,0.306138139492232,0.0,0.0,1.80115599009617,1.88988157484231,-0.548199951648712,25.0,0.0,0.0,0.521155113631399,3.78603694564969,0.0,0.0,3,0.1113257025,1.93333333333333,0.0,-0.520630249575922,0.0,0.5604,2.28498239964769,0,0.0,-0.133222606794311,0.9763730296479,1.31729283075043,2,0.444444444444444,0.918295834054489,0.133299298125001,1.7715476135038,0.0,0,0.148148148148148,1.0,0.0,0,3.56032096727697,0.149069187453809,1,0.924770311925262,0.418414418476695,3.29583686600433,0,25.1449270324178,8.82520426189009,0.0,1.41421356237309,0.0,0,1.94591014905531,1.5824611870265,0.0,0,0.0,0,90.09,0.0,-0.608926138746281,0.493774356299595,0.0,0.938095238095238,1.55637188192827,0.0909090909090909,1.15007286692349,0.396240625180288,-0.352068189743439,0.889471472825565,7.5075,0.0,1,1,2.13049498080441,85.3666863218424,0.0,1.02507769806631,7.74074074074074,9.73507873479314,0,4,1.5,1.15615,0.909874472903056,0.0,1.81273643480091,0.998553007911001,1.76524652837874,0.0
C1=CC(=CC=C1C(CC(=O)O)CN)Cl,3,0.0,100.725457665404,63.32,0.0,2.83001821093284,0,18.5559079743008,4,0.147672934409741,1.18054905632457,6.68618148239922,0.885444432702035,0.0,1.63037308985923,3.07996418024629,1.88988157484231,1.85699996352196,7.69230769230769,4.5231463505095,0.0920135046282757,0.838338180030532,8.41590809825385,3.84615384615385,5.7177067936228,10,0.333835140384615,4.94505494505495,58.1011390086422,1.78686403327537,0.0640751813751783,0.632280769230769,3.27368519227989,2,3.29583686600433,-2.34202078195025,1.02117254281153,1.38324290187693,3,1.04081632653061,2.21702188587972,0.0707452452071014,4.07387561030579,39.148644061782,1,0.0864197530864198,1.0,0.0,1,4.00564056715215,0.0168270363176349,0,0.646503599245586,0.359807595352205,6.36259697613564,0,0.0,22.1380698976003,1.04799572435391,0.0,0.0,10,3.76699723337789,1.13519695330291,25.1449270324178,0,-0.282724354088244,1,213.68,0.240681542175889,-0.047191474904192,4.4512228584108,0.125323919244927,1.0,1.00008681238991,0.153846153846154,1.76347494601445,0.538461538461537,-0.0085428512303261,0.816837454949684,8.21846153846153,1.0,1,2,3.26364637032672,75.5805306329867,0.0295138888888889,0.813835828914366,8.64929325536799,50.1412819302078,1,2,1.69125391208234,1.12893461538462,0.909874472903056,0.0297326967603552,2.01879741053136,0.991611549410635,2.70491512596263,-0.0483917114593808
C(C(=O)O)C(CC(=O)O)(C(=O)O)O,7,0.0,246.168153740938,132.13,0.0,2.21985201067266,0,38.5914814814815,7,0.187382007913747,0.804017539852705,0.0,0.757235024926421,0.0,0.966910822875346,2.65803612673589,4.67314708297128,-1.24849991500378,33.3333333333333,2.30258509299405,0.0681318681318681,0.377703238916317,10.0013249609568,0.0,0.0,6,0.223081853877551,3.15384615384615,0.0,-1.27091150779202,0.152096801684792,0.62432380952381,3.19201492498103,0,2.56494935746154,0.175172586407662,1.24336981291808,2.64109639884111,4,0.804733727810651,1.85428587198725,0.374051222653061,3.83911944026447,0.0,0,0.117647058823529,1.0,0.0,0,3.75814491869102,0.157605925340462,0,0.8231692433524,0.358606730752664,4.87519732320115,8,25.1449270324178,0.0,0.629940929158956,0.0,0.0,0,3.09104245335832,1.57953160691424,50.2898540648355,4,0.176007470319081,0,192.14,1.53292118783127,-0.0114787696667559,1.36710956941548,0.244828872090483,0.866666666666667,1.58012492423881,0.25,1.45411288936915,0.988327976293498,-0.222345063422016,0.694501200315689,9.14952380952381,0.0,1,6,3.20799621516116,170.733372643685,0.0,1.09808821397946,8.19461498488284,7.79868689710918,0,9,1.57511459141066,1.14888571428571,2.72962341870917,0.0034473673469388,1.92757112135499,1.25992166757661,2.36865321817478,0.433809834380044
CCCCNC(=O)N,3,0.0,76.0528651875135,55.12,1.65096362444731,1.47909936240142,2,7.65324074074074,3,-0.113631524226231,1.06121496815594,0.0,0.802439846034784,0.0,1.43888743014827,2.21232986461384,1.0,0.454800017178059,5.0,1.38629436111989,0.0430059523809524,0.506651690813796,4.78704579739721,10.0,0.0,5,0.23131179,2.82142857142857,11.3597360010901,0.369043781627393,-0.0901387459651563,0.51958,2.42574562794889,2,1.38629436111989,-0.707256384449411,0.925303406193867,2.00052251963713,3,0.90625,1.90563906222957,0.0305240233749998,4.50998665474519,0.0,0,0.0634920634920635,1.0,18.0107506830303,2,3.58944596679223,-0.0195642415932999,1,1.14846852018377,0.344861954666942,3.78418963391826,0,25.1449270324178,2.53453173920001,0.695363382772481,0.2,0.0,4,1.94591014905531,1.2693471032656,0.0,0,-0.182046091481338,0,116.19,0.65163823403838,-0.0866302780141428,0.0255460533156623,-0.136132092389524,0.952380952380952,1.43367047282077,0.157894736842105,1.62835563524385,0.637744375108174,-0.245805252395133,0.806164203402832,5.8095,0.0,0,0,2.15341110702364,50.9079381550958,0.0,0.898313413621811,0.0,20.2757946201274,1,0,1.49046857073283,1.1641,4.2758225378523,0.0113535000000002,1.91261149236973,0.927432755467682,2.43336464833609,0.0005418238138156
CCOC1=CC=C(C=C1)NC(=O)C,3,0.0,54.1555656030545,38.33,2.45063709469745,2.17406728503824,0,11.2283024691358,3,-0.108106183048074,1.18054905632457,19.0000635357157,0.840360475465977,0.142857142857143,0.783131595878604,2.75283029366713,2.0,2.0436999797821,7.69230769230769,4.5231463505095,0.0832706592192999,0.811986923293191,7.13976177469266,3.84615384615385,0.0,10,0.342686640088757,5.12820512820513,0.0,1.66894203873514,-0.0492148417960639,0.600453846153847,3.05257077281006,2,3.13549421592915,-2.16630115949757,0.799533069943111,-0.20212694369423,1,1.39644970414201,2.25775606412852,0.0140709686390538,3.6177713188112,0.0,0,0.0555555555555556,1.0,18.0107506830303,1,3.8654443992482,0.10623811835269,2,0.868413164254798,0.318189833282066,6.3464036102771,0,0.0,46.7301941556106,1.16521744660735,1.61887040686057,5.25310941043084,7,3.69511000386457,1.23254098888985,25.1449270324178,0,0.0002873630957379,0,179.24,-0.417071124923486,-0.0694348391685112,2.82349592474734,-0.103089020793648,0.952380952380952,1.11122920261843,0.115384615384615,1.78927159767737,0.750375961704881,-0.0885859838651405,0.773650345085649,6.89384615384615,1.0,0,4,2.94329821874662,29.0106385706367,0.015625,0.780795251656553,0.0,72.8526088837215,1,4,1.49563213026771,1.13108846153846,0.0,0.141043061183432,2.00424607470353,0.741689285378262,2.81977056111873,0.103411686199725
C1CN1P(=S)(N2CC2)N3CC3,3,0.0,0.0,9.03,0.0,0.292292587673459,6,7.09722222222222,5,-0.0103167431574216,1.22020578428069,0.0,0.348264899191672,0.0,0.0,3.35023716897499,0.0,0.157700042705983,0.0,2.56494935746154,0.0501567398119122,0.582149711308626,2.94467575017836,13.0434782608696,0.0,6,0.43915422247637,3.56363636363636,0.0,0.507214969967239,0.846976054093517,0.600391304347826,3.4697263758858,12,3.2188758248682,-1.24150718915726,1.5505092141294,-0.526354934171642,0,0.595041322314049,1.32217934551667,0.0599307768620033,1.31095873726921,41.1593213964024,0,0.0972222222222223,1.0,0.0,3,4.77795989041785,0.148409076003517,0,0.542804215133329,0.391743160061237,5.02388052084628,0,0.0,41.1593213964024,1.42569188490345,0.0,0.0,0,3.43398720448515,0.819617785903665,0.0,0,0.420580503621707,0,189.25,0.0,-0.920919387000192,0.304201740529961,0.524676352614364,0.952380952380952,0.879601421780778,0.12,1.51322599753148,2.75148750065845,0.241301994729287,0.37700184698877,8.22826086956521,1.0,0,0,3.51770843120561,0.0,0.0,1.36703694720391,0.0,12.63422605191,0,0,1.77207445539857,1.1397652173913,0.0,0.0,1.42400061459477,2.20313877319056,1.93188544064739,0.0
CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,5,4.17342526885945,164.194844402788,86.99,2.04852251708114,3.10486637432512,0,32.3074555235267,5,0.0460659953263834,1.62935467740257,14.1854628383465,0.873034147483452,0.961124565653902,0.760715260644337,3.24411558958221,3.57165236692845,3.32070002704859,11.9047619047619,5.03247832201871,0.0745906193088022,0.503964219888044,12.4705670425567,0.0,0.0,15,0.515445322040816,6.74736842105263,18.9633312186901,3.55341962279157,0.0327096832754698,0.580209523809524,3.49913927667628,0,3.58351893845611,-3.43039321821735,1.09611078390836,1.10309797832136,3,1.7,2.90869496956284,0.0917424217346954,7.40675147840202,0.0,0,0.0888888888888889,1.0,0.0,0,3.90609419596184,0.0292759971660405,1,0.955437294339673,0.256788775666951,6.99862379098653,4,25.1449270324178,24.0215584252603,0.935602246355514,0.450464253745146,5.0416940665155,0,4.11496384942484,1.31081701479962,0.0,2,0.136572968481442,0,282.37,-0.0948198746148447,-0.0552494288922802,10.9088765257262,0.0422757511131997,0.976190476190476,1.30158767424768,0.214285714285714,1.93658408226703,1.17880416676969,-0.140900452213589,0.660344764674453,6.72309523809523,1.0,1,5,3.59665862400089,139.04991737037,0.0129540598290598,0.926898328903831,9.1772845634843,57.9541799538611,0,9,1.38468658900292,1.13367142857143,7.19133047612651,0.567224250612246,1.99703778063574,1.07927097862456,3.39776265720347,-0.0343116322375008
C(C(C(F)(F)Cl)(F)F)(F)Cl,5,0.0,74.8005663550623,0.0,0.0,0.0,0,35.2770833333333,7,-0.0684308226090835,0.0,76.624639277853,0.0,0.0,0.0,2.28827279167007,0.0,2.98769990354776,0.0,0.0,0.0,0.305723481239246,7.56773651634228,0.0,3.81203703703704,3,0.657046873636363,2.4,39.148644061782,2.93404088923573,0.0,0.788972727272727,3.64954074361924,0,0.0,-3.3078643771296,0.81583408700591,-0.288075770336738,0,0.6,1.36096404744368,0.465056088842975,2.77195900585508,2.13910450370983,1,0.192592592592593,0.875,0.0,0,4.02812846279139,-0.222722074423408,0,0.726206323215157,0.517405537275823,4.02535169073515,0,14.9601132710125,39.148644061782,0.0,0.0,0.0,0,2.77258872223978,1.22681148420739,0.0,0,0.0,0,202.94,0.0,-0.0919228956412581,9.77389402570138,0.0,0.809523809523809,1.16609961697321,0.0,0.751755739866668,0.678130147148845,-0.3090172264963,0.931927232189505,18.4490909090909,0.0,0,0,3.82197343233673,0.0,0.0,1.19619790953072,0.0,6.45751133841502,0,0,1.78992907531,1.29520909090909,3.96317742650054,0.0,1.77690242864618,0.876864510673825,1.9328568803081,0.0
CC1=CC=C(C=C1)S(=O)(=O)NC2CCCCC2,3,4.47306634535475,60.7179495144106,46.17,1.80912403508596,3.05978640411214,0,21.0086621315193,4,-0.04283658016002,1.51322599753148,4.73630891063732,0.80251761930831,0.0,1.85975065007545,2.92971094993581,1.0,2.60602004406974,5.55555555555556,5.02058562494942,0.0866742826355111,0.919449795404674,7.96372614770373,2.77777777777778,0.0,13,0.522322626334876,6.41176470588235,29.7416651152003,2.69028661115137,-0.219338857674193,0.593869444444445,3.61889243147959,4,3.71357206670431,-3.27804714343317,1.16883717564072,-0.255851927510067,1,1.25951557093426,2.46924078217228,0.0847936388888881,3.85021982372305,0.0,0,0.0888888888888889,1.0,16.4049974442298,1,4.7356476313716,0.0554600901901572,1,0.920575146007027,0.29712961097777,6.99444889715845,0,60.7179495144106,32.8467626871504,0.74106948329785,0.987950634012524,0.0,4,4.09850257237076,1.17485566478955,0.0,0,-0.300276730225198,0,253.4,0.0227871326120132,-0.0999614317243798,4.77308794731927,-0.247143374994178,0.928571428571429,1.06889557482746,0.0810810810810811,2.02252713393293,1.17401840295807,-0.0315440642902149,0.656222929519632,7.03888888888888,1.0,1,0,3.6439181220528,0.0,0.0123456790123457,0.418050207036734,0.0,64.1391617622479,1,2,1.5361378044628,1.12705277777778,0.0,0.486201151658951,2.06833872084628,1.11895289116348,2.93061059398222,-0.0391418051412877
C(C(F)(F)Cl)Cl,2,0.0,29.9202265420249,0.0,0.0,0.0,0,13.5910493827161,4,-0.0647069704664102,0.0,29.9202265420249,0.0,0.0,0.0,1.628594388541,0.0,2.05679993331432,0.0,0.0,0.0,0.302977532981235,3.67738297401945,0.0,4.25231481481481,2,0.239332996875,1.86666666666667,0.0,2.1109668406642,0.0,0.75025,3.1171111276106,0,0.0,-2.32865098742096,0.948069445797289,-0.306927407053867,0,0.444444444444444,0.918295834054489,0.2301326775,2.08116238051337,2.13910450370983,1,0.0952380952380953,0.875,0.0,0,3.99602825249169,-0.160703922586985,0,0.575514452232803,0.666666666666667,3.09104245335832,0,0.0,39.148644061782,0.0,0.0,0.0,0,1.38629436111989,0.956548282977841,0.0,0,0.0,0,134.94,0.0,0.0,4.95685958126702,0.0,0.79047619047619,1.16483815366041,0.0,0.370055086323509,1.25,-0.331243604183322,0.890517967770055,16.8675,0.0,0,0,2.99974284196229,0.0,0.0,0.820248415748124,0.0,4.98866782382895,0,0,2.0,1.226625,2.13910450370983,0.0,1.63717014701538,0.992957931072007,1.64678368097623,0.0
CC[C@@H](C(=O)O[C@H]1C[C@@H](C)C=C2[C@H]1[C@@H](CC[C@@H]1C[C@@H](O)CC(=O)O1)[C@H](C=C2)C)C,5,5.73657229747919,114.97297300097,72.83,6.32910230941872,4.0706841292635,0,39.5694023813519,5,0.0007246660707341,1.88869732342242,25.1853507259529,0.92075810360593,1.25992104989487,0.880837635558573,3.49079481624379,2.82842712474619,4.19550011307001,7.69230769230769,5.18738580584075,0.0968057839923924,0.681860218236762,18.5866162665864,0.0,0.0,24,0.841305736586981,10.9113300492611,63.7295594678507,4.07008400279141,-0.0315783962851065,0.570098461538461,4.02029137892642,0,4.54329478227,-4.60623829793724,1.09068204771624,-0.404719703367708,1,1.60047562425684,2.71949780785159,0.0474439099526614,7.47839560093718,0.0,0,0.0757575757575757,1.0,0.0,0,3.95642520045283,0.0520504753795766,4,0.966034998472472,0.213787282808078,8.36194190614495,0,0.0,13.3237019075401,0.95871956468733,8.75294562460833,5.45660529355605,0,4.31748811353631,1.21284444679589,50.2898540648355,0,-0.0479535308072939,5,404.6,-0.109335236475767,0.0223459661718858,14.4145656141172,-0.0372302568343307,1.0,1.20639157101891,0.104477611940299,1.98828673209257,0.696680192540682,-0.0441806792969748,0.724746003010205,6.22461538461538,0.666666666666667,1,10,4.12579323384567,64.6831189361341,0.0133101851851852,0.742363507106614,9.89343956573144,96.5049858060438,0,10,1.28750565081818,1.13108615384615,14.382660952253,2.08338122266508,2.11391644580185,1.08489821544254,3.30217912586248,-0.0019379831389715
CNCC(C1=CC(=C(C=C1)O)O)O,4,0.0,146.060780165794,72.72,0.961124565653902,2.38121039570052,0,19.8606191735954,4,0.151584296283299,1.13981581149631,3.18557495074004,0.944727859296838,0.0,0.878733756823681,2.79801277535425,3.77976314968462,0.350600063800812,11.5384615384615,4.59385642608782,0.0815301136618364,0.588854775962858,7.80305414062646,3.84615384615385,0.0,9,0.336920860650887,5.0,9.47624747343013,0.308758553197196,-0.167590911148008,0.589484615384616,3.09340522844189,1,3.2188758248682,-1.24627382053424,1.16195509840051,2.41680745159428,4,0.958579881656805,2.19968779473133,0.108743089112427,3.39033234827746,0.0,0,0.117647058823529,1.0,18.0107506830303,1,3.88524305220029,-0.0128483618037355,0,0.970822016633819,0.334023609152512,6.22659842627374,1,0.0,30.5344467622754,0.959022630008993,0.844213625274905,0.0,16,3.81220267014594,1.1215690411424,0.0,1,0.148693433226564,0,183.23,-0.12196751651536,-0.145213542512075,0.0642498776614898,-0.119557447453358,0.952380952380952,1.11807613717976,0.115384615384615,1.76374191219444,0.413649519313978,0.0071842169559926,0.828942484006885,7.04730769230769,1.0,0,3,3.18290778748094,146.060780165794,0.0196759259259259,1.11863719249478,9.00812917296548,42.1163985776905,1,6,1.5700578392573,1.13914230769231,0.0,0.110296459837278,2.01142411914629,1.20231073683006,2.67775872679921,0.0220474005866722
C(CO[N+](=O)[O-])O[N+](=O)[O-],6,0.0,140.500122664295,110.1,0.0,1.9763070465988,5,19.9552154195011,8,-0.353334198889426,0.812821696195518,0.0,0.481929235661152,2.5298221281347,0.446971335226072,2.14390539207339,0.0,0.449399992823601,42.8571428571429,2.19722457733622,0.0418831168831169,0.361413202588731,6.68257994809809,14.2857142857143,0.0,2,0.0677665744897961,3.35555555555556,101.493828156614,0.199488634936068,0.162192110481688,0.632742857142857,2.85903236591185,2,1.79175946922806,-0.604925112645631,1.32617470100472,-0.192050513557826,0,1.04,1.92192809488736,0.20903565,4.44071116618283,101.493828156614,0,0.0666666666666667,1.0,0.0,2,3.75081569452498,0.152311161675123,0,0.474099290959432,0.48389788472398,4.58496747867057,5,0.0,0.0,0.0001350374487782,0.0,3.685,32,2.484906649788,1.45313165642186,0.0,4,0.0839526992166645,0,152.08,0.0,-0.780013260309907,0.0031433864866652,-0.174199471273354,0.780952380952381,1.35647851700515,0.384615384615385,1.20185492990373,1.57142857142857,-0.171036154593,0.54702059381782,10.8628571428571,0.0,1,0,2.42528143943518,22.4375274648851,0.0,0.486126400759454,0.0,9.18476976608839,0,2,1.84237099317711,1.19058571428571,0.0,0.0,1.97869408610529,1.01678859642289,2.63663484475755,0.158398623375099
OCC(C1OC(=C(C1=O)O)O)O,6,0.0,206.878187563709,107.22,0.0,1.7763753176751,0,30.9535185185185,6,0.156074523009357,0.801183756435665,1.01982523520498,0.976862178684024,1.70639375923268,1.35395842516422,2.57858817280277,4.45667606549186,-1.40739991515875,30.0,3.46573590279973,0.0798859583769141,0.408118229926919,7.89473091481282,0.0,0.0,6,0.2229647328,4.40909090909091,0.0,-1.92425535354143,-0.34890606124074,0.6198,3.16653700431913,0,3.13549421592915,0.424593215357754,1.07654773245947,2.69801068283805,4,0.722222222222222,1.82501121082418,0.3346708968,2.56235665342337,0.0,0,0.130718954248366,1.0,0.0,0,3.83433353932491,-0.0413681270312127,0,0.826903434160993,0.363483741507183,5.37527840768417,3,0.0,0.0,1.04797308013378,0.0,4.36412037037037,0,3.55534806148941,1.48677657413867,25.1449270324178,2,-0.210216396574805,0,176.14,1.41654449803975,-0.139610154295297,7.48222794975904,0.0250750303051221,0.842857142857143,1.44082992429885,0.1,1.44745600178995,0.100000000000001,-0.18862553984874,0.90189253672565,8.807,1.0,1,0,3.30108396623542,181.733260531291,0.0,1.1566791020819,8.42148148148148,6.15330256748729,0,11,1.57095059445467,1.14586,1.01982523520498,0.0076236552,1.83813125551599,1.08094664526516,2.36490805274163,0.505001365112252
C1C(=O)NC(=O)NC1=O,5,0.0,111.456282463314,75.27,0.0,0.0,2,19.6044444444444,5,-0.10886739214728,0.248718512382584,0.0,0.792124496594369,0.0,0.0,1.89623147708317,1.88988157484231,-1.25749990344048,23.0769230769231,3.2188758248682,0.0577777777777778,0.465152175055967,4.81946117999174,15.3846153846154,0.0,4,0.187388533491124,4.5,0.0,-1.31129816053058,0.0,0.670307692307692,2.84804633402364,2,2.56494935746154,0.0874409234082226,0.879051714460833,1.05455828246919,2,0.444444444444444,0.918295834054489,0.144507045680474,1.38408184133093,0.0,0,0.0555555555555556,1.0,36.0215013660606,2,3.76631810060947,0.133640496900287,0,0.619866250628947,0.526981630554928,4.86753445045558,0,25.1449270324178,0.0,0.0001272034671098,0.0,0.0,16,2.94443897916644,1.17394094344772,86.3113554308961,0,0.0,0,128.1,0.0,0.996675526709375,2.65460082239311,0.0,0.685714285714286,1.30597228897994,0.0,1.1847525887308,0.769230769230769,-0.266212017611426,0.732802237227581,9.85384615384616,1.0,0,2,2.63757909899912,0.0,0.0,0.813753788395303,0.0,16.2196541471869,0,2,1.95006375643621,1.15692307692308,4.2758225378523,0.0,1.9481858025537,0.874009128179846,2.049011575276,0.0
C1=CC(=CC=C1N)S(=O)(=O)N,4,0.0,108.501573775511,86.18,0.0,1.81064346392617,6,19.0696296296296,5,0.0517022387525673,1.14828056444581,4.30748151342232,0.826540800677214,0.0,0.288888781238446,2.68665029941868,2.0,-0.0838000071235001,10.5263157894737,4.75143269296634,0.0655926878617429,0.629289734776777,6.58072080310723,10.5263157894737,0.0,6,0.309693849529086,4.50909090909091,0.0,-0.095650275536187,-0.0578650453901275,0.644205263157895,3.20646187039296,4,2.94443897916644,-1.13208961786879,1.23741578030127,2.76278927692764,4,1.02479338842975,1.93626002753153,0.100970777617729,1.95438477754994,0.0,0,0.111111111111111,1.0,0.0,2,4.72791624656722,-0.0454078090405714,0,0.916272959366417,0.46091637607392,6.14873535427148,0,75.6043863034458,37.9049898937205,0.783077497632202,0.0,0.0,16,3.81220267014594,1.12363375276734,0.0,0,0.753860654354869,0,172.23,0.989765389538562,-0.243067727649908,0.013167750572493,-0.284027593519972,0.752380952380952,1.1318024518649,0.0526315789473684,1.31560620851909,0.736842105263158,-0.0589936345065504,0.719866104002338,9.06473684210526,1.0,1,0,3.07363950857413,32.8971874720655,0.0,0.62232458027904,0.0,42.2124714071428,1,2,1.95793935532112,1.13584210526316,0.0,0.0205967818282549,2.02603070745898,1.15865840504312,2.31362617275766,0.323387159052901
C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,2,6.98231906241668,50.3565886443908,41.57,0.0,2.60688464613213,8,6.78686130007559,4,0.0534846974497705,1.17176652722786,21.6864140877303,0.999999999999999,0.0,0.879445005874543,2.79224338152098,2.0,2.20449997484684,0.0,6.02793960738454,0.0924035484167402,0.692521826125033,0.0,14.2857142857143,0.0,10,0.33241349201814,8.06593406593407,18.9524949468603,1.96166810740897,-0.0192161406726913,0.728804761904762,3.39953848345107,6,3.80666248977032,-2.91001766654182,0.946991877050349,-0.165889124036663,1,0.979591836734694,1.98522813603425,0.0206592453514742,1.75693103725767,0.0,0,0.0606060606060606,1.0,16.7855295481303,3,4.22183229452358,-0.168200331587487,0,0.658689705451128,0.37525491769972,8.90943307951869,0,33.5710590962605,18.9524949468603,0.733661759331902,0.0,0.0,0,4.53528405852393,1.26672157382248,0.0,0,-0.106570971769591,0,201.27,-0.322476319626874,-0.189271914428236,2.32838407735339,0.107490390889481,0.771428571428571,1.15539791310703,0.0434782608695652,1.61185267803261,0.0952380952380967,-0.290334471971606,0.794227450883422,9.58428571428571,0.666666666666667,0,2,3.13835418882678,16.7855295481303,0.0,0.963003234736235,0.0,62.1472517023837,1,0,1.64823871299589,1.10691904761905,0.0,0.121243838321996,2.00743734201568,0.767652680132777,2.61828017702719,-0.228348761490802
CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,5,4.93716814221438,111.456282463314,75.27,1.63976914470736,2.77572722448509,2,28.0132168052406,5,0.0280896078585493,1.18054905632457,3.18557495074004,0.838482016713314,0.0,0.982576524412506,3.03127932030291,1.88988157484231,0.700400099158287,10.3448275862069,5.04221470724958,0.0975934164125147,0.788511380174898,9.01358368998793,6.89655172413793,0.0,12,0.421860150963139,6.35294117647059,56.2064416290407,0.933338956899016,0.0336670928755024,0.649006896551724,3.47718754084242,6,3.93182563272433,-2.03188547138203,1.12928048698737,0.468307858445266,2,0.788927335640138,2.06355860851112,0.0739217505945311,2.88224691949036,0.0,0,0.111111111111111,1.0,36.0215013660606,2,3.95298519199357,0.11977112479441,1,0.720787373291309,0.341332813715302,7.18368101573532,0,25.1449270324178,5.72010668994005,0.965174732873933,1.17348231572452,0.0,16,4.21582445975981,0.94417523224895,86.3113554308961,0,-0.0754662497749747,0,232.26,0.423161499071923,0.247305296640744,0.606711336984366,-0.0298119895555841,0.9,1.0126684860327,0.0666666666666667,1.84669668542707,0.879647413942308,0.0311859043629416,0.718759398729837,8.00896551724138,1.0,0,2,3.66280201101327,0.0,0.015625,0.643947394183659,0.0,75.6116707269677,1,2,1.65818832204236,1.12761379310345,4.2758225378523,0.0657168947443523,2.06696533128271,1.04240285827677,2.55467563580196,0.216948882225084
