,SM1_Dzi,SM1_Dzv,SM1_Dzpe,AATS1se,Mor18p,BCUTc_1l,Mor07,MATS4v,FilterItLogS,piPC10,AATS0s,EState_VSA9,FNSA3,BCUTse_1l,Mor27m,ATS2m,Mor26,ATSC6se,Mor24m,PNSA2,AATS1d,MID_h,ATSC3v,GATS1are,Mor24se,SlogP_VSA10,Mor03se,AATS2d,ATSC0i,Mor13v,ATS1s,ATSC5dv,MATS3p,Mor32se,ATSC2dv,AATS7d,ABCGG,piPC6,nAtom,MAXsCH3,MATS1p,AATSC7se,Mor23m,IC0,EState_VSA6,ABC,SssNH,AXp_1dv,BCUTp_1h,MATS3se,AATS1i,ATSC2pe,SMR,AATS0dv,nN,AATSC5d,BCUTi_1l,PEOE_VSA1,DPSA4,nC,SpMAD_A,BCUTp_1l,AMID_h,BCUTs_1h,SsNH2,ATSC1se,DPSA5,AATSC4c,GATS5pe,ATSC3Z,PNSA5,Mor03v,Mor02,ZMIC5,PNSA4,BCUTi_1h,GATS1m,Mor21v,TopoPSA_NO_,Mor28m,MID_N,FPSA3,AATS1dv,Mor15m,ETA_alpha,Mor02m,ETA_epsilon_3,ETA_epsilon_2,ETA_dAlpha_B,ETA_epsilon_1,Mor12m,ETA_dAlpha_A,Mor11m,AETA_eta_BR,MAXssCH2,ETA_eta_BR,AETA_eta_B,ETA_epsilon_4,Mor13m,ETA_epsilon_5
AATS0s,0.6180040487368053,-0.5580251128588891,0.6075058706549449,0.8429120839889801,0.34253439856393575,0.19569764216467453,-0.10578462727025043,0.13664099561186183,0.28123479836850124,-0.12376936837618066,1.0,0.056061573080800724,-0.6089749256505403,0.3903737019975941,-0.08875328766490434,0.0607939579695594,-0.2886166589752481,0.06081564934761979,-0.15079770166738152,-0.21897800227581402,0.3444324963085468,0.42366028223191265,0.1757956429658308,0.26121281203396707,-0.14394742633906563,0.5725269263904688,0.19227299342090554,-0.06851254606269454,0.10796456479308408,0.02608635115415006,-0.08985069675422251,0.058907439332253196,0.06081339742775579,-0.04265761291993206,0.051582062447279635,-0.007949573973315536,-0.1364363037537286,-0.24215635727511087,-0.40948711179492053,-0.7731104108539181,-0.35848946617658506,0.020126928962764964,-0.04239143870194965,0.11003579364880144,-0.11228223614379367,-0.15314696593626437,-0.03832123568497746,-0.1629420289499791,0.008471926279700361,-0.1615974420161047,0.6804013278004277,-0.027904001165853648,-0.37298928487463057,0.959493289378817,0.0348226713805003,0.07349408316753836,0.2506658155851565,-0.09399219984311077,0.41172536698977164,-0.4062318402813047,-0.5125486442692838,-0.3386449583017535,0.6815222094997502,0.4217418456141555,-0.031223876169551485,-0.3866156259083594,0.35069511704987427,0.1671954876606398,0.1039425141446395,0.0968445779859807,-0.4970525913794401,0.19644236081241806,-0.42389727389748927,0.2292778465887896,-0.6956319562202029,0.6317096352106795,0.07000952375285825,0.3898571437768236,0.14034590289797663,0.013310890827160386,0.029056422839785892,0.08575677165367722,0.7700967971639551,-0.1422317470197965,-0.24823224766946583,0.08540222518792401,-0.26762349717534445,0.8723303142408984,0.7025202185819678,0.8962888728627131,0.13027424251400005,-0.08058802237263689,-0.06673000597485654,0.46705047139572137,-0.823195014490108,0.2585205172963426,0.5188708415763597,0.8957784808148137,0.17464407549300534,0.8539540725818036
EState_VSA9,0.2831004955289597,-0.25098477823654486,0.34755535017231853,0.19460160365624368,-0.05874973538973287,-0.11467621445547807,0.12646782107114027,-0.0048898715468884395,0.05692661343586682,0.14442768251459523,0.056061573080800724,1.0,-0.3379900504359612,-0.06842249002909709,-0.16765421095536373,0.23647948966695947,-0.22049892323341108,0.07118709405224584,0.02351477829315501,-0.4208148400008695,0.2158259491119065,0.43119421244754685,0.07888573157561286,0.08451855576475092,-0.1335673427387698,-0.010813467719346595,0.023268278993174414,0.19750539668295364,-0.030915349606593864,-0.22779622825499343,0.2127738705777817,-0.05960115135018183,0.11477862366498168,-0.06436374772345495,0.06185291758859803,0.18426659842494694,0.2082847523539337,0.15465608039165898,0.05309823135095482,-0.22371334812767318,0.04018806265883374,-0.052002643928084735,-0.04030809530417854,0.29411102264042327,0.13550568358669277,0.2016598027818635,0.028200183279966463,-0.05729551506323546,0.07473388047189342,0.08673251436301076,0.029469441562605368,0.024290786223082166,0.1469199522442394,0.11056034404739119,0.18138054013141428,-0.017818709802594892,-0.006827686232023034,0.5272480889753667,0.47061404132236134,0.03079258338570822,0.05764897375848689,-0.09140094530316469,0.27759165026416965,0.07739031188922209,0.25135592469913975,-0.39339834720154204,0.5093967561871402,-0.14131729998988038,-0.0021302853674935334,-0.042191247498987026,-0.4973282299141673,-0.062085524128489306,-0.047139591389589994,0.23778332908303743,-0.3692493781013901,0.10493880580318642,-0.16003427552553273,-0.02692369247494164,0.44071513685265784,0.2501102066228995,0.1722872622729288,0.29310199496172473,0.14448532272372205,0.2688802823913818,0.20417192790680547,0.15517989041731473,0.09630645879692269,0.21361401037305658,0.11153988690941584,0.19307499994934685,0.10081467122934056,-0.020234188239577778,0.12450536478993386,0.10527052040189179,-0.45861373321854365,0.1668768570386792,0.09991099842634803,0.1552074867125685,-0.12276975047477617,0.10410915792115089
FNSA3,-0.5705738062753953,0.6188492840676006,-0.6361808262912432,-0.5327513713660906,-0.29581418322015923,-0.07764959020999067,0.016227057013346573,-0.0765724184690829,-0.4768623727788319,0.09933670647243122,-0.6089749256505403,-0.3379900504359612,1.0,-0.1475131634149233,0.19304301296684584,-0.04983148753071424,0.43986346597852366,-0.141934064484942,0.05916266759023403,0.4594106576045062,-0.3099122848891466,-0.5326968307065151,-0.1317715911488798,-0.05800865586106949,0.23343423566280116,-0.3156865065276418,-0.2771723470977558,-0.14108232665431492,0.08112617836149505,0.14095114574107742,-0.08179292166712565,-0.01959212629363907,-0.006211664112851221,0.06261136084644409,-0.08951447791613637,0.030273835818147875,0.03770372077324275,0.09072656966533928,0.3630509017180814,0.7187200309862571,0.05076435190300195,0.06806175591699422,-0.007813115800811022,-0.4897768333306469,-0.016785873975322264,0.07028696363949924,0.00946329849983586,0.22612618069988483,0.018857045241919838,0.02707969567622924,-0.4000534679971149,-0.05492113127458257,0.2984169013223548,-0.6098535512772254,-0.10122817946589587,-0.11394973897277237,-0.11606143801596067,-0.33310216790904257,-0.7190475918572661,0.35753856982150384,0.27254905294461856,0.28885921826381433,-0.5833484707081925,-0.46564995492342687,-0.07197455235151018,0.549474109396333,-0.7326644390966558,0.10300560705658429,-0.022417968668899,-0.06597840670528375,0.8328018413695853,-0.21129139517013457,0.39114773768074607,-0.21581477838830737,0.7977880044565796,-0.4093861691280126,0.23313460520781942,-0.3473499896934886,-0.5540670282350892,-0.18957677479013707,-0.096846906862326,-0.5395425240911131,-0.4822633965423681,-0.05701865762207994,0.1741843371488547,-0.04636098626717508,0.1444410340070362,-0.6770101026737729,-0.6552812959846205,-0.5660612050444437,-0.3305586971999049,0.09782005261893395,0.1805065958789251,-0.3679007737126353,0.7875834218556069,-0.2630228286716115,-0.3930533532031302,-0.5353582711510584,-0.09436386390946602,-0.4581665608608783
BCUTse_1l,0.009595834724117262,0.022650908574977428,0.01182573291902973,0.6262646938308853,0.47598010053304957,0.4036871411394397,-0.4489715561834524,0.20672828924393807,0.4199313601269246,-0.2987746966022173,0.3903737019975941,-0.06842249002909709,-0.1475131634149233,1.0,0.20334365634244791,-0.3497870945477752,0.02108031040040755,-0.010137132117142827,-0.07171917540911285,0.2778405418267117,-0.436674190703958,-0.04990135870003359,0.19908967252122503,0.2612796268932721,0.09453770709438437,-0.002255450073507776,0.11529395165067013,-0.5575062252100841,-0.37659987492029895,0.3819930432465636,-0.4131237353592121,0.13338255532381013,0.2862138644588745,0.11920712676201356,-0.10710859345994288,-0.31898708395570635,-0.5103748850588633,-0.5291999897005846,-0.41123060988511995,0.0047978121934484155,-0.47546075050811626,0.10785878720922974,0.26273419904056716,-0.22390420052733695,-0.25126913600100154,-0.48781204847474513,-0.0871809205752206,0.1757371696855905,-0.21088058956953282,-0.13606122021865608,0.6841157179295115,-0.1100746106929877,-0.4944059676727082,0.2444008913456132,-0.06320334409675903,0.22009160735711714,0.6756146324260472,-0.14774820916065357,-0.16553482229404765,-0.5138841804852331,-0.5607917122238756,0.041497583542121394,0.49476721677531976,0.014851882254856086,-0.032405351283638875,-0.07024312398286951,-0.130098391289743,0.08109723584594343,-0.08607138277790119,0.06294139066241661,0.03684895007862732,0.3104553885295105,-0.2671939472519311,-0.22702623535598562,0.02755886689935574,0.13044485365714492,0.21021053072662998,0.316988705075256,-0.0741970318748793,-0.13260434080136901,-0.07883311416122059,-0.014427870829346157,0.13407498985195598,-0.32098161335812087,-0.49106114619074515,-0.3678945947962158,-0.6483647460450178,0.5571169899729496,0.4820366935115862,0.3864891347045565,-0.19621178947704532,0.11521082516206822,-0.1067505518157111,-0.08031339295837239,-0.020753019607210762,-0.28721594388431443,0.045377725620260205,0.4637590586733809,0.3269466501850115,0.35586932811168925
Mor27m,-0.17401031634620162,0.16190105202173544,-0.15906160404369116,-0.11920764472354198,0.33469391214647587,0.145521769409987,-0.4881623035176437,0.14850318195753673,0.0273030156291715,-0.31357025940882044,-0.08875328766490434,-0.16765421095536373,0.19304301296684584,0.20334365634244791,1.0,-0.2776778801654145,0.5041627513531531,0.012336320339263778,-0.16890394899648795,0.27527961160574616,-0.33027832424116627,-0.221715197029785,-0.1231264534155963,-0.0028819090729645526,0.3516765381274519,-0.1524276330133233,-0.413444837650015,-0.3730654490103693,0.025035960463148644,0.5221223730888902,-0.14519611809535524,0.06920077151282229,-0.01593264493494619,0.047045199680933084,0.013940612197970869,-0.30311685692670326,-0.12803576756098145,-0.34536298877463967,0.16237681651108882,0.48485814869078125,-0.0015332526839523658,-0.024645703926136128,0.44318908473701424,-0.23244006923626923,-0.3318223975747773,-0.17152763519265143,-0.076695463070486,0.04202079137659338,-0.11695262406199686,-0.005939605731662609,0.039105858458457106,0.0641912467561429,-0.07413501457633406,-0.22577369016219107,-0.20985026385029515,0.02808331723132855,0.07695279253263929,-0.2584720915559233,-0.3173028015893838,-0.050568732909801926,-0.1834159158045219,-0.01838919219989871,-0.14619923055849504,0.08953978093977602,-0.1597537001854832,0.22064783095579427,-0.3206561748715596,-0.03461499224639245,-0.009597018521823984,-0.09674843514501925,0.26931650328342327,-0.19937643200384203,0.29451711663378,-0.14445075351678843,0.26581998374939864,-0.12192727233501811,0.3155376012785006,-0.03483125771733891,-0.1796115336664579,-0.6405557996413676,-0.21125238531886723,-0.2725685398475598,-0.2802733601589038,-0.484618965874256,-0.13609923021532205,-0.22146379491291354,-0.2539136090441376,-0.06300894883400866,-0.10204603576762246,-0.15888858421275526,-0.4985448061020569,-0.09581555120515306,0.012392948788236807,-0.03409911198259275,0.4612269277745999,-0.06746363000520059,0.0778758279759932,-0.0651454333134449,0.21868483334440203,-0.028230062079500004
ATS2m,0.47893375851385384,-0.39537844685657675,0.49621405898329174,0.05286450978082685,-0.48407488064263265,-0.21625687219447695,0.4982429650387385,-0.0770602664289522,-0.5342386242897436,0.5750995421381084,0.0607939579695594,0.23647948966695947,-0.04983148753071424,-0.3497870945477752,-0.2776778801654145,1.0,-0.09101890703017737,0.0646323340555557,0.06712559132725475,-0.6462418259588883,0.6806557796289456,0.5982863638261575,-0.10981078329852409,-0.06680971747409278,-0.16677456519300363,0.3394577771731668,-0.2234530836999486,0.5461481414281973,0.6325849834828636,-0.4912687020445828,0.5824762393460986,-0.20383171710251935,-0.042690885308009616,-0.1800018769305165,0.33415743552990657,0.668898333563042,0.7308087231917749,0.5508475068846671,0.4783755619788455,0.008054411590586664,0.18980093008618715,-0.06310247592700327,-0.2352660309661352,0.31960520184438246,0.22965680437458708,0.7359116404943231,0.23872632295137025,0.022622593076541592,0.23668946211584735,0.0817156685403934,-0.15753086102659886,0.24442812039901124,0.6645121777865229,0.1723641697177771,0.3046932357181563,-0.2891645976108516,-0.22206122817392532,0.19112914749720408,0.4758100771881463,0.5212158942249421,0.23605759446110108,-0.10119252414408166,0.12334965160156981,0.11871910350191728,0.09150060754417788,-0.04594688392473256,0.40917322690246766,0.08084005719038688,0.10775362276797049,-0.08993113942375205,-0.3639343000520373,-0.5818031187327294,0.16454466462232856,0.7061511607622767,-0.3996948280734609,0.22620438064322268,-0.26306677250651295,-0.3212790849699218,0.3021633078648522,0.3550492642242326,0.3227652242822369,-0.14974166521012508,0.22044103090636172,0.31122491668947616,0.7483160340554222,0.7340043027073315,0.535493948811015,0.044497797433936066,-0.12725100512745038,0.1973502107310565,0.18488893586878316,0.09602254371089879,0.22237179214759406,0.4256874990319663,-0.04566861406792077,0.7050770224367258,0.3144020515831278,0.14766617630676795,-0.3830021992736287,0.13716856275198422
Mor26,-0.2336713376287057,0.1898753355993522,-0.23502827994314127,-0.34419680960743865,0.07904495848583516,-0.09947906595244864,-0.2899908168948778,0.07453547882959302,-0.23437191445563432,-0.14536697894886447,-0.2886166589752481,-0.22049892323341108,0.43986346597852366,0.02108031040040755,0.5041627513531531,-0.09101890703017737,1.0,-0.10658289611711698,-0.12732763188898596,0.26621372233098634,-0.35402098780201907,-0.2626578545132781,-0.04830155147663842,-0.0448304192542853,0.46849136796264046,-0.2357555945102331,-0.605398619885845,-0.3528085444873792,0.2263813127724172,0.47278859718227306,0.04822498671731744,-0.013296083925258604,0.14087071015595815,-0.07757953788259633,-0.023421216992092826,-0.13880669469330323,0.06299535511440067,-0.18207669871946114,0.45561030062858604,0.5325664617304677,-0.0724303738182877,0.06321235121632114,0.30584362794805187,-0.28323643862631775,-0.2088302929540587,0.02943972970094217,0.004083345662792873,0.05987698788070779,-0.14858481410448418,0.017780200518429632,-0.11878544699383273,0.03591936026129084,0.18482868852883733,-0.375399132859711,-0.17761858890135734,-0.03567754023629759,-0.010673916854312075,-0.06946875627296158,-0.280878615487697,0.22442084903046447,0.02028868947045999,-0.05246078123197129,-0.3502587112846543,0.02248109194617574,-0.17123874087526028,0.14061700388686516,-0.32249770802238675,0.05565531271170984,-0.02348060169583953,-0.08003446595069134,0.4010200192873198,-0.27072596235939,0.5815564039897249,-0.1286004025983096,0.45472450791053826,-0.14939806201518405,0.3615425601803533,-0.1372578618601253,-0.24066146329089708,-0.43874518225397385,-0.1708903734202858,-0.25577800826693253,-0.4015167692652219,-0.32685464606076203,0.09936814523009495,-0.045708048951744115,-0.08602030485263505,-0.27838327685005254,-0.19357890369599917,-0.3840808241353395,-0.5267354389578331,-0.10316531055253857,0.11717817827723401,-0.1753014823415716,0.5337647165375513,-0.12106187063994937,-0.0714577851520461,-0.28823034427811894,0.07515330217267481,-0.17955805535780675
ATSC6se,0.15483516352266663,-0.17176647952488186,0.17579151294524858,0.06402087716062776,0.021109199367689707,0.012722029884047692,-0.006445090445069975,-0.028938718034718616,0.04260040087883492,-0.02518017715166927,0.06081564934761979,0.07118709405224584,-0.141934064484942,-0.010137132117142827,0.012336320339263778,0.0646323340555557,-0.10658289611711698,1.0,-0.028695117409852276,-0.20863184717878705,0.034042667707418116,0.1945124369141437,-0.02569220522078356,0.013199413094368216,-0.0748747755438003,0.10216173999571829,0.0075940566056844775,0.039732590248362704,0.04134718835944259,-0.028896403782326163,0.07118966272848228,0.08127084259676051,-0.014031191656897356,0.0493322754600352,0.09777169022364307,0.012511108913538824,0.05833638903178049,0.027654064345881774,-0.004303813508483449,-0.08141381134187399,0.006474119065243368,-0.2931060266395748,-0.005423006136915594,0.1145208364164716,-0.014901546646827659,0.043295824174162674,-0.007748165619938465,-0.00502835738971445,0.05652185965810117,-0.0491442283423138,0.04647636855610288,0.10814243913802936,0.015160227070662677,0.0634398780752978,0.07809343333091494,0.009551329384355158,-0.025408641851089864,0.05968299556724208,0.13181578963588753,-0.03798936507408243,-0.057675552917113064,-0.006846116273860439,0.09237499532467933,0.008987074106767683,-0.013847016544412874,0.02591617677598874,0.18315139478559506,-0.06531606716353788,-0.0019417682514995993,-0.1126982528350563,-0.22993060096631274,0.01008529214770002,-0.06109547719642578,0.10716219931598442,-0.14703292482444674,0.04615568537073232,-0.04684917995911212,-0.02591495858242791,0.16895107928962497,0.08754697266727704,0.0842982723871387,0.024664102255301888,0.04821480915228118,0.0378262251179575,0.03222085329887335,0.03308053952873982,-0.019953152618568573,0.07405382481423661,0.06711014927785383,0.06181815267541784,0.0649159894285364,0.004794932485651291,0.04387654420789683,0.07161643850089286,-0.12262088618674356,0.12268818893920647,0.08036917909209826,0.05286293122581954,0.026218436817363713,0.06546313517920868
Mor24m,-0.09336345145916114,0.05189046698700174,-0.0825060821520984,-0.00904830831478479,-0.32662668776236436,-0.14787138552437762,0.22230959017337665,-0.062419994780525456,-0.08823205603125964,0.20745042548263837,-0.15079770166738152,0.02351477829315501,0.05916266759023403,-0.07171917540911285,-0.16890394899648795,0.06712559132725475,-0.12732763188898596,-0.028695117409852276,1.0,-0.04367050845979804,0.07723479860812636,0.02265103609831064,0.005067752397972884,-0.12569926763455677,0.17212302507397306,-0.16263910726751452,0.08353033967421565,0.15749673460708913,-0.09154677793623353,-0.25510242215658957,0.11475160116113818,-0.09988980619575788,0.03725033016002164,0.10691086306711697,0.04346763050690901,0.24628114970868956,0.12460653149246184,0.24691803470320048,0.07950105707847861,-0.1275439678094602,-0.020592297592384807,0.0018345711728199035,-0.4768887235579632,0.13873110974523456,0.107516161498687,0.15201375961496766,0.10130150456563043,-0.2461894130923461,-0.036010070267610654,0.04431561654428882,-0.07604511616381879,0.07904253315961265,0.15295854863962693,-0.08274976174645268,0.14725216338657213,-0.08472605978752143,-0.019957292904327288,0.09021819541753245,0.04677316092602513,0.15361817506168782,0.157728509681929,-0.08450997894445172,-0.05359330070181437,-0.03794984169405559,0.0638687210510164,0.12589605989797717,0.055930696626470114,0.007053235969505464,0.1078355438555802,0.06701887818533023,0.03020639945130797,0.01759698094732361,0.0582570850280421,-0.05193038834290819,0.06355936328923902,-0.051687267421731735,-0.12427212239128112,-0.08915588753338284,0.15040191029760422,0.1349250170367437,0.14999277772360112,0.11682023614589547,-0.015432312188593084,0.35468605164609873,0.14459128347724023,0.10435679831577017,0.1947357650827342,-0.07873880251252761,-0.09930564050091592,-0.05158280014587653,0.13767356550197654,-0.14987674821217326,0.09981012870451589,-0.07884406042353682,-0.06843834123046565,-0.02910301929037728,-0.13895343842446425,-0.08643222587161462,-0.1767071297812326,-0.09160673052348203
PNSA2,-0.7468641486659026,0.7752864592419005,-0.7933585285382199,-0.1807875540761379,0.4106501987256102,0.26509815081759575,-0.5905582614523205,-0.005602380665582906,0.2659727346412222,-0.5433678489473982,-0.21897800227581402,-0.4208148400008695,0.4594106576045062,0.2778405418267117,0.27527961160574616,-0.6462418259588883,0.26621372233098634,-0.20863184717878705,-0.04367050845979804,1.0,-0.6341059935041722,-0.8118475565609664,-0.015375462976639406,0.16857032132817307,0.25457434945834173,-0.44993079742121234,0.15695512743668055,-0.6206994522544291,-0.5891083045711577,0.557126929602133,-0.7776607829344677,0.21033009630183588,-0.01896577558986268,0.1954933576608385,-0.3995067073432265,-0.5582091689069593,-0.752695164710754,-0.5526573437364319,-0.4118953597928175,0.2885633591925941,-0.2622129565737667,0.11306496899429538,0.1916795543591565,-0.5135499441065594,-0.3253039522783559,-0.7372826139064763,-0.24993119342826886,0.23686552532131835,-0.04004666610090703,-0.09760484822171495,-0.05597081201159756,-0.31335333434128737,-0.567237286259981,-0.34806721267474994,-0.4129835888123746,0.24759475054188526,0.1020154672624437,-0.5118610031015866,-0.8496693475264473,-0.4464444034869868,-0.22514713047360368,0.2557199790949525,-0.19112274465861454,-0.3303168063628088,-0.21994673695900527,0.2247401565139496,-0.835265191727947,0.03519929857526796,-0.105798513151837,-0.026435799035295877,0.7927131143745552,0.4237800344614951,-0.157017202533482,-0.6035097688210399,0.7099898579710704,-0.336663667325162,0.38378233375413356,0.28734371217351173,-0.7066369795763461,-0.2603174022495571,-0.4260381010768165,-0.2032353391579976,-0.40912789804785205,-0.528735250311091,-0.6796468660709342,-0.6917175069672005,-0.4316297343941038,-0.22501997916247968,-0.21273698611531885,-0.2655358743174522,-0.4993393562878265,0.14702007430635475,-0.034761518772135507,-0.2903857972005163,0.4282295207668348,-0.6780641383835274,-0.22377537243670775,-0.19236527116542876,0.3772239879888286,-0.19902365190142843
AATS1d,0.640444431326762,-0.5632994920831362,0.6277378351561038,0.2319931871938609,-0.3881521661991318,-0.2728016481603205,0.5623380507001206,-0.10234131590129593,-0.37539033276972944,0.43747879148820634,0.3444324963085468,0.2158259491119065,-0.3099122848891466,-0.436674190703958,-0.33027832424116627,0.6806557796289456,-0.35402098780201907,0.034042667707418116,0.07723479860812636,-0.6341059935041722,1.0,0.6048552731714014,-0.10304072624109609,-0.16073739573136123,-0.25615699581124746,0.5030475911006056,0.002854077912265295,0.8143958863230342,0.5687990875474213,-0.5966475338514088,0.4886777912869863,-0.1626709086787106,-0.10662293883607525,-0.1836527235729703,0.21587171003733124,0.4172782038319125,0.6527358636196553,0.5963588688743416,0.213208283031587,-0.1704612573292778,0.3204657635934344,-0.030510110864577653,-0.34443138222385183,0.45407826132608314,0.24017107572759896,0.6265660258258798,0.1522639728865716,-0.2920461785389924,0.06894029938037947,0.04880633089159802,-0.02060943798468381,0.10248424907014933,0.4202908584691466,0.5102785201296038,0.28865423261730017,-0.1114063323673172,-0.20429772762010567,0.1326684120827531,0.5939802695304586,0.35841328722201754,0.4289395669480902,-0.31707572283834634,0.14634494562490014,0.20636965648357686,0.052897732507795524,-0.1757148223510822,0.5007225300957517,0.13528473375613453,0.11144323578975993,-0.025699797175793446,-0.5279386573628765,-0.3855614259215976,-0.06158227200648199,0.6557326107670912,-0.6604450048264123,0.4435646142083231,-0.4184048910188899,-0.09209685471109953,0.3020318144329809,0.1990832397028258,0.30599017534024536,-0.03315565815580235,0.5668204646063617,0.378356957846983,0.5410522594451304,0.7077849615602978,0.7384372266873519,0.24161464185724,0.07466335805216504,0.4376370957964359,0.4517016212725378,-0.2093456109048298,0.08337356044336718,0.5310348635882456,-0.2680481137863675,0.7044295298707071,0.3456759719065027,0.34128213482454434,-0.40514175481505876,0.36422379223083884
MID_h,0.870084837063878,-0.8388104334135437,0.8983268339548199,0.46194222695099546,-0.08395538494083643,-0.18621937182527995,0.306135321900585,0.001948474307640484,-0.01372848581314637,0.3107450600273826,0.42366028223191265,0.43119421244754685,-0.5326968307065151,-0.04990135870003359,-0.221715197029785,0.5982863638261575,-0.2626578545132781,0.1945124369141437,0.02265103609831064,-0.8118475565609664,0.6048552731714014,1.0,0.13087632406740207,-0.04853322309031842,-0.28727302826320683,0.5385861991938484,-0.003310437871859211,0.4264596132181399,0.4141724119835911,-0.3145209838687775,0.47233191652291034,-0.20925600630052577,0.02481772028987895,0.026156550486334976,0.4631249399522804,0.4159072987014213,0.504735480749598,0.297549625813913,0.10958544320840574,-0.45797880163413884,0.00691123274432858,-0.06616566835775321,0.0012638991146775894,0.6575156055193573,0.19953377704719272,0.4689611237551189,0.2797510780181069,-0.10842158436431343,0.19829301667407076,-0.0389598785772892,0.25998887731736703,0.36044209906752245,0.27014885704715064,0.5280981600086007,0.5876825043362458,-0.21437355183996157,-0.09831487045066815,0.3876056503356984,0.8261066886070706,0.0557593199157297,0.03269625621055757,-0.23575488036913947,0.5984069529957429,0.3353788586356284,0.22807351893076622,-0.24000282281691238,0.8066064720531158,0.019889471059525703,0.10397080884269594,0.004909595425855439,-0.8214409192006776,-0.1815528549492851,-0.09328985247291392,0.6437667540327068,-0.7612983478385398,0.5002169433927733,-0.3861603589618678,0.02282225687824463,0.7262129607412021,0.2927945369935097,0.5993830626771416,0.17083646289748353,0.4948958109019621,0.32256327333967727,0.40867743571349635,0.5849964814411192,0.23989940581494096,0.507858415961422,0.35013327138035694,0.5333173371735316,0.3980643587450727,-0.027473988515195977,0.014331738312604854,0.41577854197940206,-0.5112548917116047,0.61023135262741,0.3835454898746123,0.49518751117015064,-0.16742753042754038,0.4821271684744002
ATSC3v,0.11961336300567955,-0.10413871894988143,0.14947514729463063,0.205672310584323,0.06756337243829888,-0.02185759412692395,-0.057280287519086356,-0.06717731420266698,0.04638711444063552,-0.028658521369872323,0.1757956429658308,0.07888573157561286,-0.1317715911488798,0.19908967252122503,-0.1231264534155963,-0.10981078329852409,-0.04830155147663842,-0.02569220522078356,0.005067752397972884,-0.015375462976639406,-0.10304072624109609,0.13087632406740207,1.0,0.05944452805156753,0.2600370927593675,0.04510260142110993,-0.13826005349117787,-0.27855537591858537,-0.11305937362392117,0.18522614646953484,-0.1290679936492001,-0.023210256247151236,0.5972109498534748,0.02161401315492585,0.18503637993736063,0.0357181005781816,-0.2029757404037546,-0.20071499071538407,-0.20393279384788685,-0.14429911234830425,-0.26974358677226035,0.06927622765933994,-0.010527485116016703,0.0711122490482917,-0.11689376552750884,-0.18807755624689704,-0.04430226116210171,0.08429267660198773,0.0491296041511705,0.1101092728761926,0.1487645472974838,-0.022220553201786238,-0.17858282734555445,0.16391043283262904,-0.042013044705191085,-0.08741207484088602,0.06980127170845198,0.012025441661041088,0.14372491578920574,-0.22406873775603997,-0.05717161294708481,0.015844734400139414,0.2677970169969769,0.0745175666665465,-0.05145863109057221,-0.09401929051616227,0.13054888676917356,0.010615531663787946,-0.015075486706822577,0.6460131715993238,-0.1334613334438151,0.2608173186989794,0.005448389424948381,-0.015894395450623225,-0.1384050937214616,0.09987769469218458,-0.03029168320393299,0.060001411944143955,0.019383865934131977,0.08351799263983517,-0.04430838421761063,0.06489292507881612,0.10540857992266561,0.07492696698810997,-0.15527934001054008,-0.11426403477589828,-0.27814698747854294,0.24355625808807854,0.1938351809621651,0.20623539947626907,0.03901615545735211,0.08410803855080522,0.039220035988101164,-0.37915035046802525,-0.07580747956365903,-0.4236705412451956,-0.282115404176545,0.2134889421571182,0.21943120564369858,0.2334095397805523
