,nHAcc,piPC10,P_VSA_v_2,MDEC-12,ATS4i,Vx,MATS1p,nHet,DELS,ESOL,P_VSA_LogP_5,SIC5,nHDon,SpMax4_Bh(m),MAXDP,ATSC8m,SHED_DA,SPI,C-001,ATS6m,IC2,N%,piPC06,nRCOOR,MATS2m,ATS2m,MaxsCl,TPSA(NO),GATS2i,GATS8p,ATSC1v,MATS4m,P_VSA_MR_5,NssNH,MW,CIC2,piID,O%,SpMin7_Bh(v),ATSC1e,IC4,B01{C-Cl},LLS_02,P_VSA_s_5,MATS6v,GGI9,P_VSA_charge_3,QEDu,SHED_NL,MPC05,nC,GATS3e,NNRS,P_VSA_e_3,P_VSA_charge_7,F03{C-N},MaxssO,Mv,Hy,CATS2D_04_DA,P_VSA_charge_11,SIC0,P_VSA_charge_2,AMW,Mi,S1K,Vindex,GATS5i,Me,H-046,ATSC2e,MATS2p,SsCH3,CATS2D_06_DL,GATS2p,MATS5v,JGI4,ATS3m,MLOGP2,SpMax1_Bh(m),S3K,AAC,Fsp3,GATS7v,MATS7e,SpMin1_Bh(p),ATS1m,GATS1m,P_VSA_m_2,P_VSA_charge_12,P_VSA_i_3,MATS4i,GGI1,P_VSA_LogP_2,ATSC5e,IC1,RBF,CIC4,MDEC-23,O-060
CCCCC(C)O,1,0.0,42.6833431609212,2.6207413942089,4.0531334531177,168.222591362126,-0.060914483501281,1,5.62166666666667,-1.5120488109793,0.0,0.736613603215767,1,2.24796678156125,2.68347222222222,0.0,0.0,4.16631821899145,2,0.694453811545759,2.91519599379524,0.0,0.0,0,-0.11064792805218,2.26240802692106,0.0,20.23,1.45095019261939,0.0,2.95669603138322,0.0408201562790567,25.2540037413802,0,102.2,1.47712142898352,3.36729582998647,4.76190476190476,0.238476261033951,0.033652635510204,3.653756708287,,1.0,0.0,-0.16324497815467,0.0,0.0,0.518569251038649,0.0,1.09861228866811,6,1.33022659757884,0.0,0.0,11.3597360010901,,0.0,0.495352380952381,-0.0878156920164582,0,0.0,0.253970737132247,0.0,4.86666666666667,1.14837142857143,6.96103896103896,0.758463001820222,0.855918044890014,0.976785714285715,7,0.05876402,-0.235727289734476,3.95638888888889,0,1.44143099486255,-0.0138538117660838,0.0533333333333333,2.03231669197922,2.51893125583651,3.58698286768516,5.96103896103896,1.11552009358193,1.0,0.0,0.179460034123018,1.92676190216693,2.14447267818128,1.42056132677674,25.2540037413802,0.0,195.707669116595,-0.0003853222133586,1.5,7.60359521760002,0.0609075140816331,1.77990771620744,0.15,0.73856071449176,1.65096362444731,0
CC(C)CCCCCO,1,0.0,42.6833431609212,2.68246151999942,4.49596406323054,215.033222591362,-0.0417665411022326,1,5.80323696145125,-1.96878713228704,0.0,0.785719314021158,1,2.49888584666846,2.4314880952381,3.46455412303155,0.0,5.37658707670316,2,1.77072856871307,3.06934027978099,0.0,1.38629436111989,0,-0.172865908504771,2.4839792990979,0.0,20.23,1.36623895646664,0.23163705130825,3.92460576010974,0.0700330696301242,27.7885354805802,0,130.26,1.68554722238248,3.8286413964891,3.7037037037037,0.543170772910978,0.0398794617283949,3.73600694644766,,1.0,0.0,-0.0081182798871451,0.0,0.0,0.522939421987186,0.0,1.6094379124341,8,0.67835848275062,0.0,0.0,2.53453173920001,,0.0,0.498370370370371,-0.212707795322106,0,0.0,0.22840679444443,0.0,4.82444444444445,1.14615555555556,8.96103896103896,0.626078786637354,0.914061596660838,0.973322222222223,13,0.0712181545679015,-0.147128318357784,4.47013038548753,1,1.37132208427183,-0.0064111285888686,0.032,2.34481752597817,5.17043749398029,3.63407908909858,7.96103896103896,1.08604861231304,1.0,0.898938046101494,0.0869084532329724,1.96242365028976,2.38636891887302,1.43628540681259,27.7885354805802,0.0,242.792077102957,0.0439582894997173,1.5,10.1381269568,0.0728793672839512,1.81092941693177,0.192307692307692,1.01888055571581,1.91925974818689,0
CCC1C(=O)C(=C(O1)C)O,3,0.0,78.8281580809454,1.0,3.85840868522714,178.803986710964,-0.0536813192318471,3,16.8035185185185,-1.06736400304031,0.0,0.866844441281399,1,2.48057638662101,3.91388888888889,0.0,1.0,6.05492333190938,2,0.683801919315236,3.74643934467102,0.0,2.89037175789616,0,0.228144022908759,2.93982031321508,0.0,46.53,1.25598431302627,0.0,2.466216912,-0.543461399512184,20.1849402629802,0,142.17,0.575488750216347,5.06890420222023,15.0,0.106839518789319,0.0650783497500005,3.74643934467102,,1.0,0.0,-0.102823570524214,0.0,0.0,0.662964532305785,0.0,2.77258872223978,7,1.00629721478321,1.0,0.0,11.3597360010901,,5.0150462962963,0.58892,-0.0651406621848248,0,0.0,0.333333969928737,25.1449270324178,7.10849999999999,1.13521,7.44475552264148,0.612307736521772,0.933482884780764,1.019995,3,0.138711845925001,-0.111290732584397,3.42791666666667,0,1.20323159419899,-0.29244980338834,0.0475,2.98605465207224,0.176983178520011,3.83358257204497,1.13517668068861,1.44064544961535,0.571428571428571,0.0,0.352162307466217,1.82818127952325,2.58004545278695,0.841744785385825,30.5618456898467,5.13347733228232,184.768076050258,-0.160995238516507,2.5,2.53453173920001,0.260345393775001,2.89546184423832,0.05,0.575488750216347,1.94196708682929,0
CCCCCC1=CC=CC(=O)O1,2,2.70805020110221,36.1448149200242,1.93650844129586,4.19901605575869,232.126245847176,-0.0890446867927968,2,10.7569666477702,-2.42011555386776,10.9998878876064,0.895632616169139,0,2.82720618641425,3.7562996819098,4.81268326532544,0.0,5.49585032509089,1,2.23802799035051,3.66122625626979,0.0,3.91202300542815,1,0.0242912002778334,2.95780018828304,0.0,30.21,1.28084160832696,1.07243663742599,3.60792509964497,0.001134684483651,18.9633312186901,0,166.24,1.0392134618713,5.73009978297357,7.69230769230769,0.654011309332477,0.0109945070414197,4.20986712190404,,1.0,0.0,-0.0016097533058597,0.0,25.1449270324178,0.584533598660025,0.0,2.94443897916644,10,1.01271028109866,1.0,0.0,12.0107792126301,,4.96825113378685,0.58143076923077,-0.807328041571695,0,0.0,0.275663103504377,0.0,6.39384615384615,1.12789230769231,9.20683638791115,0.411574753612987,0.922899519691152,0.993838461538462,9,0.146728757928993,-0.20410623378291,2.15393250818846,0,1.27349621088156,-0.0377279194639213,0.0380246913580247,2.82616777634954,5.53412224080844,3.79446407817889,3.38535664657118,1.29573780053801,0.5,1.09991062849401,-0.266687273137024,1.97129776516053,2.71958343691588,0.924508008576103,59.8268322096912,0.0,200.940242872289,-0.0253454867830396,2.0,10.1381269568,0.134746708579882,2.68819316769876,0.153846153846154,0.490572596237056,5.67262426434272,1
CCCCCC(=O)C=CC,1,0.0,25.1449270324178,3.63175961421652,4.16914078899807,224.152823920266,-0.0753819191377629,1,7.94018518518519,-2.23272810706494,0.0,0.856725556508544,0,2.75407242276608,3.83106859410431,3.57906929946745,0.0,5.84333506468665,2,1.92378737802031,3.66122625626979,0.0,2.07944154167984,0,-0.0817824048039902,2.55891024328017,0.0,17.07,1.32199334994608,0.921140796152642,3.83042196426035,0.0031194611401084,27.7885354805802,0,140.25,1.0392134618713,4.4188406077966,3.84615384615385,0.535046582328578,0.0254546530029582,4.02698683335929,,1.0,0.0,0.0111584648040741,0.0,0.0,0.437226341971306,0.0,1.79175946922806,9,1.11836865961525,0.0,0.0,20.8359834745202,,0.0,0.535738461538462,-0.864227311010215,0,5.13347733228232,0.242875048674302,25.1449270324178,5.39423076923077,1.13580769230769,9.41558441558442,0.642612115405622,0.960847854722657,0.976773076923077,12,0.053411155695266,-0.202714524635647,4.01176280234316,0,1.31594951811037,-0.105056839848484,0.0228571428571429,2.49241306271167,5.4690883284917,3.68576965410098,6.41558441558442,1.14161952533414,0.666666666666667,1.04392123780344,-0.217146791786338,1.94080375801772,2.45768960349445,1.19906102719401,51.8745077597228,0.0,213.482558977863,-0.0187904790378642,1.5,10.1381269568,0.103339977869823,2.39052216387302,0.2,0.673452884781804,3.14734519026494,0
CCCCCC1CCCC(=O)O1,2,1.6094379124341,36.1448149200242,1.93650844129586,4.51494392139897,246.41196013289,-0.0887969133640738,2,11.5305306752331,-2.51560450126351,10.9998878876064,0.872594893943981,0,2.92548829033601,3.88393857079869,5.97127693475555,0.0,5.49585032509089,1,2.27909210926116,3.11440934524794,0.0,2.94443897916644,1,-0.0393393893811488,2.99880868454528,0.0,26.3,1.38767966061105,0.947116512965013,4.44256596373333,-0.0571281526960299,26.5669264362901,0,170.28,1.79248125036058,5.01063529409626,6.66666666666667,0.708786973759818,0.0255567899999994,4.28172767886974,,1.0,0.0,0.0089034063170646,0.0,0.0,0.582431207371337,0.0,2.94443897916644,10,1.15364837177115,1.0,0.0,10.1381269568,,5.19394557823129,0.539026666666667,-0.807328041571695,0,0.0,0.250863462131329,25.1449270324178,5.676,1.13852,9.72230113636364,0.411574753612987,0.915528923798646,0.9869,11,0.190442479999999,-0.222339367875048,2.18738118858655,0,1.3818522527399,-0.0281435597713111,0.0380246913580247,2.88816312399229,5.23798334843745,3.75532929274923,3.74361258509247,1.23095956311401,0.9,0.966444494602752,-0.14280527646156,2.00642345775625,2.74151076666892,1.06910703517956,33.7582569124166,0.0,248.02465085865,-0.0216651718574733,2.0,17.7417221744,0.159634810000001,1.8879430945989,0.133333333333333,0.625162916738783,5.67262426434272,1
CC(C)CC(=O)OCC=C,2,0.0,36.1448149200242,2.80534756970129,4.22757613590542,210.498338870432,-0.202612228215785,2,10.8438605442177,-1.73219164940995,10.9998878876064,0.786350715330922,0,2.49888584666846,3.74236111111111,3.41378840152778,0.0,6.53005016537356,2,1.72240354613156,3.60538854220753,0.0,1.6094379124341,1,0.0412990800662286,2.68491722992196,0.0,26.3,1.18616032417241,1.22851932956706,3.2601014475,0.226705189110918,24.7773251460244,0,142.22,0.979573958513622,4.31748811353631,8.33333333333333,0.305915641825108,0.0117701943749994,3.60538854220753,,1.0,0.0,-0.412028109230249,0.0,0.0,0.537693686694609,0.0,1.79175946922806,8,1.14868205293842,0.0,0.0,0.0,,4.745,0.54655,-0.768202054231302,0,0.0,0.279320088074756,25.1449270324178,5.92583333333333,1.13855,9.37662337662338,0.69874150091676,0.646778344574488,0.993325,7,0.18333869625,-0.10065306373882,3.96263888888889,0,1.18063180228769,-0.120969006414359,0.03,2.55785996546338,3.81268907225556,3.65595610362352,6.37662337662338,1.28067212952089,0.625,0.810158738048062,0.127206475929128,1.92143422261412,2.49930253007173,1.03995299489701,57.2118230917012,0.0,200.940242872289,0.107981835301351,2.5,22.8938366183644,0.239483047500001,2.71793602958892,0.217391304347826,0.979573958513622,2.70159996940481,1
CC1C(=C(C(=O)O1)O)C,3,0.0,78.8281580809454,0.0,3.78729860695837,155.398671096346,-0.0605775328152139,3,14.8584259259259,-1.15847811932399,14.1854628383465,0.863142846457003,1,2.41303250475756,3.46481481481481,0.0,1.0,5.40772740183457,2,0.0209964536175608,3.52806431158405,0.0,2.07944154167984,1,0.309165786215181,2.87239625785258,0.0,46.53,1.06815833683047,0.0,1.94709327418685,-0.615474971503191,17.6504085237802,0,128.14,0.559398529666291,4.88280192258637,17.6470588235294,0.0,0.0858123454671289,3.52806431158405,,1.0,0.0,1.02896943502121,0.0,25.1449270324178,0.577565156277595,0.0,2.484906649788,6,0.797843357548229,1.0,0.0,17.6504085237802,,4.62268518518519,0.603035294117647,-0.0006539043355896,0,0.0,0.362978018888636,0.0,7.53764705882353,1.13464705882353,6.45760003236639,0.671002265902024,0.0892259341369631,1.03037058823529,3,0.245386011799309,0.0458522647878306,3.39023148148148,0,1.02886320314874,0.396804107135164,0.0,2.81811440724292,0.0014504827515236,3.82311632711077,0.888672152247058,1.48365916439796,0.5,0.0,0.0,1.81787629680579,2.48736512692168,0.790702995679698,28.0273139506467,0.0,161.225872057078,-0.388184308304747,2.5,0.0,0.341364593148791,2.93149316746191,0.0,0.559398529666291,0.0,1
C1=CSC=N1,1,0.0,16.7855295481303,0.0,1.36522278665069,99.6677740863788,0.0386899109268981,2,1.48148148148148,-1.21348234940375,9.04742007621512,0.875,0,0.760749686753914,0.740740740740741,0.0,0.0,0.0,0,0.0,3.0,12.5,0.0,0,-0.380018607306311,2.37632379147464,0.0,12.89,1.1780580009705,0.0,0.7547608153125,0.983861619867594,16.2676664409467,0,85.14,0.0,4.20375934820797,0.0,0.0,0.0050011649999999,3.0,,1.0,0.0,0.0,0.0,0.0,0.471106411369951,0.0,0.0,3,0.963945792050466,1.0,16.7855295481303,0.0,,0.0,0.7169125,-0.538946641022356,0,0.0,0.603759374819711,16.7855295481303,10.6425,1.1041875,2.97604303053894,0.919693864324955,0.0,1.007725,0,0.042434474375,-0.348318785806319,0.0,0,1.29927799964056,0.0,0.0,0.510514189275304,0.0885545702725065,4.1735073017948,0.517193384316906,1.81127812445913,0.0,0.0,0.0,1.52878609246462,2.29514750256282,0.681851549337717,40.7022697510235,0.0,35.313305989771,0.641522864641305,0.0,0.0,0.0,2.40563906222957,0.0,0.0,0.0,0
CC1=NC=CN=C1SC,2,0.0,33.5710590962605,1.01626549630923,3.42994562636446,179.318936877077,-0.0134352528154988,3,4.32768518518518,-1.66233085732047,20.8515877059553,0.863142846457003,0,2.45240192985347,1.09722222222222,0.0,0.0,4.01415155456965,1,0.366372277444235,3.29277019393699,11.7647058823529,3.72569342723665,0,-0.0169858236168445,2.88762152391177,0.0,25.78,1.26136248626966,0.0,2.06193471,-0.641964283023649,29.6767919678454,0,140.23,0.79469264731335,5.59680027440806,0.0,0.0,0.005138997923875,3.52806431158405,,1.0,0.0,0.614912891802245,0.0,16.7855295481303,0.645368628920922,0.0,2.56494935746154,6,1.33176002347483,1.0,33.5710590962605,16.0155675329374,,0.0,0.6359,-0.63616167295955,0,0.0,0.402624178940343,16.7855295481303,8.24882352941176,1.12718823529412,6.56001998001998,0.582192849192093,1.04824547874539,0.995929411764706,0,0.0664472348788926,-0.0760042411069183,3.95421296296296,0,1.18019701435343,-0.583820231031736,0.0524444444444444,2.90797224876115,0.0543507364539618,3.98474200818204,1.42351131833286,1.64571137040758,0.333333333333333,0.0,0.594012959567888,1.93341043039127,2.68644515041648,0.739770939664638,71.5601208978354,0.0,94.1688159727225,-0.0742833035393094,1.5,0.0,0.0428902478892733,2.82218195864287,0.0588235294117647,0.559398529666291,1.63299316185545,0
C1SSCSSS1,0,0.0,0.0,0.0,2.32965224997476,182.607973421927,0.289021280472369,5,1.0462962962963,-2.7442368661361,0.0,0.632099311959052,0,2.1684204613985,0.12037037037037,0.0,0.0,0.0,0,0.0,2.18670434591002,0.0,2.07944154167984,0,-0.305736288946543,3.5520119236219,0.0,0.0,1.07784222977247,0.0,1.08594123570248,-0.39443338818473,0.0,0,188.41,1.27272727272727,3.91202300542815,0.0,0.0,0.0191478876033058,2.18670434591002,,0.875,0.0,0.0,0.0,0.0,0.364456054382715,0.0,2.07944154167984,2,1.28232987961223,1.0,0.0,28.1439577871842,,0.0,0.817190909090909,-0.267367135434057,0,0.0,0.432128457224084,0.0,17.1281818181818,1.03912727272727,6.86749007668889,0.60403740437913,0.0,1.01356363636364,0,0.0616293507438017,-0.252109911200418,0.0,0,1.19325986909041,1.70574946777231,0.0,3.62857691386117,0.204802777551595,4.44187884579964,3.34943277231886,1.49491884823395,1.0,0.0,0.0,1.29561914608479,3.50882850563673,0.431025633602535,0.0,0.0,47.0844079863613,-0.78186160686726,0.0,0.0,0.0206000780165291,1.82306798227366,0.0,1.27272727272727,0.0,0
CSS(=O)(=O)C,2,0.0,44.3129520701807,0.0,2.83370902353978,138.671096345515,0.155248921442321,4,11.8518518518519,-0.754186673190907,0.0,0.27894294565113,0,1.80361138845047,2.96296296296296,0.0,0.0,3.67738297401945,0,0.0,2.62581458369391,0.0,0.0,0,-0.139858030660253,2.95929515141402,0.0,34.14,1.29773546674515,0.0,1.6927318175,-0.258996857501251,0.0,0,126.22,0.959147917027245,3.49650756146648,16.6666666666667,0.0,0.0485585652777778,2.02832083357372,,1.0,0.0,0.0,0.0,44.3129520701807,0.551397557180688,0.0,0.0,2,1.94690403818243,0.0,0.0,37.3721127464135,,0.0,0.61535,-0.306927407053867,0,4.00816936306365,0.5,0.0,10.5183333333333,1.12536666666667,6.31168831168831,1.20252530201528,0.0,1.03818333333333,0,0.208523133055556,-0.282709010629157,2.71527777777778,0,1.48734913829689,0.867884010259608,0.0,1.89972581176802,0.243737082681304,4.84528150162383,5.61364909600204,1.79248125036058,1.0,0.0,0.0,1.76067239731487,3.0488203034149,0.666472661112824,14.3807265420946,0.0,114.939564049723,-0.119624984113639,3.0,0.0,0.0836077225000006,2.12581458369391,0.0909090909090909,1.55664166714744,0.0,0
CC1CCOC(C1)C=C(C)C,1,0.0,10.9998878876064,3.48638974923366,4.65338481618866,236.661129568106,-0.0884553254148151,1,5.73952003023432,-2.69306804964395,3.18557495074005,0.799372715602612,0,2.85814853914399,2.08277777777778,3.86353378394768,0.0,5.97233997544432,3,1.95367106508609,3.74540642593825,0.0,3.09104245335832,0,0.0246008066815561,2.92338670483918,0.0,9.23,1.12769554881326,0.0,4.39907187443519,0.101970561549442,36.1370611471145,0,154.28,1.11257456918932,5.03043792139244,3.44827586206897,0.789775696298524,0.0379606664803799,3.88333746042101,,1.0,0.0,-0.1474178355116,0.0,0.0,0.467069766958878,0.0,2.89037175789616,10,1.45506811869748,1.0,0.0,22.7194720021802,,5.58277777777778,0.53296551724138,-0.877258223619404,0,0.0,0.231425202877952,0.0,5.32,1.13607586206897,8.79474530324045,0.481887882793166,0.723709223549177,0.975162068965518,10,0.103170529476813,0.0007207867469491,6.55517668178382,0,1.1138711356949,0.013065404424935,0.0469135802469136,2.81466649434121,5.55758559813724,3.77286520817019,3.06502727882392,1.12425923737463,0.8,1.18613255554543,0.0087089514030595,2.0185247508206,2.6517055736953,1.19066090184149,48.7988835712846,0.0,222.879723826232,-0.0271537070657841,3.0,9.66144836144421,0.152719545231869,2.32395105370496,0.0344827586206897,0.974643534706565,6.32863574871616,0
CCCCCCC=CC=CC=O,1,2.56494935746154,25.1449270324178,2.20812521320601,4.36341596856962,263.820598006644,-0.0594448809818562,1,6.35196524485215,-2.61210417087973,0.0,0.899767566889382,0,2.99064450636594,2.8582048446483,6.20497490333333,0.0,5.91646986739118,1,2.22577115331797,3.65656476213095,0.0,3.09104245335832,0,-0.236151126976646,2.65267987004194,0.0,17.07,1.34622034022041,0.96794694027782,4.43039288888889,0.0343315445300663,21.4978629578901,0,166.29,1.25032583347757,5.27811465923052,3.33333333333333,0.749482876599463,0.0289759882999998,4.41506101220307,,1.0,0.0,0.0029562517550309,0.02,0.0,0.328578799867442,0.0,2.07944154167984,11,0.50798316143847,0.0,0.0,14.5453109518301,,0.0,0.548533333333334,-0.888060845728865,0,0.0,0.231608451917234,25.1449270324178,5.54299999999999,1.13154,11.1558441558442,0.508845952916928,0.942310488330028,0.97599,13,0.0612550725,-0.244554809351568,2.21097222222222,0,1.35248215903909,0.0118969894185114,0.01,2.57117430375644,8.04701792910176,3.68151915459377,10.2784556208123,1.13647733457612,0.545454545454545,0.913290159165331,-0.0393428655739116,1.95100249102145,2.62799638225583,1.16790710632035,70.827002706583,0.0,237.024762971043,0.0021621769686887,0.5,12.672658696,0.0685029005000003,2.49121578519404,0.241379310344828,0.49182958340545,0.0,0
COC1=NC=CN=C1,3,0.0,44.5709469838669,0.766309432393553,3.02276444772245,138.504983388704,-0.426915425461715,3,5.64212962962963,-0.990239020752853,38.1421481162518,0.910795072028757,0,2.44878448190558,1.24055555555556,0.0,0.0,2.69673847315049,0,0.305732010272959,2.98522813603425,14.2857142857143,3.2700441114426,0,-0.0011261482544005,2.52221461653842,0.0,35.01,0.951156902620537,0.0,1.34258611591837,-0.471966141578021,27.1422602286454,0,110.13,0.822126786023353,5.34621427474025,7.14285714285714,0.0,0.0359079701020413,3.4677201004745,,1.0,0.0,-0.183890960262439,0.0,16.7855295481303,0.600303042668586,0.0,2.39789527279837,5,0.990233198410009,1.0,33.5710590962605,0.0,,4.74055555555556,0.629371428571429,-0.591496643973241,0,0.0,0.453699933139132,16.7855295481303,7.86642857142857,1.14545714285714,5.19375284016168,0.573358101884161,0.550993609689664,1.02129285714286,0,0.192225246377552,0.233662854102318,1.55953703703704,0,0.636909746067307,-0.0295040997115349,0.0503703703703704,2.33519286666645,0.0283455110610535,3.77065384380646,1.26211089372332,1.72739667357448,0.2,0.0,0.513447000560207,1.93637046289007,2.38278163498832,0.705104872924871,76.4109774280094,4.81460069736923,81.6264998671483,-0.200424377219021,1.0,0.0,0.0899044266836739,2.64559331445115,0.0714285714285714,0.339634821583106,1.65096362444731,1
CCC1=CC=CO1,1,0.0,9.50734628624871,1.51967137130318,3.17104212234346,135.897009966778,-0.148241601965868,1,3.10185185185185,-1.85540624111072,9.50734628624871,0.884735489142249,0,2.21962469549998,1.48263888888889,0.0,0.0,2.3796975606442,1,0.0415611069093862,3.32323142879762,0.0,2.4091948280523,0,0.0232886707416019,2.41109228606557,0.0,13.14,1.16846215197014,0.0,2.02248499555555,-0.499202664856103,11.3597360010901,0,96.14,0.583659166810898,4.79320456018873,6.66666666666667,0.0,0.0102432355999996,3.45656476213095,,1.0,0.0,0.842507071101557,0.0,0.0,0.473096293117135,0.0,1.6094379124341,6,1.48932363877293,1.0,0.0,18.9524949468603,,0.0,0.588133333333334,-0.802101406302172,0,0.0,0.325810401947484,0.0,6.40933333333334,1.12468,4.59680037704231,0.655135858031949,1.03502260065466,0.99078,3,0.0412312435999997,-0.149252559244536,2.06828703703704,0,1.14149950439094,-0.176734495021878,0.0625,1.89880874213233,0.888597440033816,3.84205118276895,0.904457849842465,1.27290559532006,0.333333333333333,0.0,0.0,1.81226201637233,2.23400642142875,0.908818397238581,47.5005453392133,0.0,103.676162258971,-0.163994620553241,1.0,2.53453173920001,0.0204060476000001,2.68258873050183,0.0666666666666667,0.450325833477565,2.82842712474619,1
