,SAacc,ATSC4e,nHet,nHAcc,P_VSA_ppp_ter,TPSA(Tot),P_VSA_s_6,IC0,F03[C-N],ATS2m,SHED_DD,P_VSA_i_4,ATSC2e,TPSA(NO),DELS,P_VSA_v_2,P_VSA_ppp_D,P_VSA_p_2,P_VSA_ppp_A,ATSC6e,MWC09,AMW,SssssC,Mi,SRW10,MAXDN,F01[C-F],ATS3m,TWC,piPC10,P_VSA_charge_3,B02[C-N],P_VSA_LogP_1,H%,SAdon,AAC,SHED_AA,ATSC3e,MWC07,MW,piPC02,B03[C-N],SRW06,B04[C-N],GGI4,MPC07,Mv,F02[C-O],MWC04,piID,ATS6m,SHED_DA,GGI1,SpMax3_Bh(e),P_VSA_charge_1,P_VSA_e_2,nHDon,BLTD48,MaxsCH3,SsF,SRW08,ESOL,ATSC1e,nN,T(N..O),C%,piPC05,P_VSA_LogP_7,MWC08,F01[C-Cl],F02[F-F],GATS1v,Vx,Mp,LOGPcons,GATS1m,P_VSA_s_5,NsCH3,T(F..F),SpMax4_Bh(m),PHI,P_VSA_m_3,LOGP99,F02[C-F],MATS1v,piPC06,minsF,H-050,ATSC7e,nRCOOR,CATS2D_00_DD,ATS1m,piPC03,P_VSA_charge_14,MATS1e,IDMT,Sp,MR99,P_VSA_LogP_2,MPC05
SHED_DD,0.7084467377600777,0.4895978821357765,0.4004631669004565,0.47825666059798905,0.5636358055313065,0.6008767775335906,0.5945480981718774,0.3167509548928253,0.2083942342228188,0.1397137382605602,1.0,0.28902940076656114,0.2649508193258729,0.6322967347252612,0.35706023637043754,0.699112146409978,0.8091753755525131,0.7153974521087504,0.6013629042080675,0.28918033740967747,0.13006416078129426,-0.006844530138148969,0.01803989641572017,0.037434130256871166,0.1304865389587345,0.21917513603548333,-0.05482355784129261,0.1649651845526887,0.13160509231538303,0.09499207807533402,0.3193627754327093,0.23616373464473878,-0.2413283903420987,-0.08639727397748469,0.8076726855277095,0.31675095489282534,0.3776700080010248,0.4817632711472008,0.1318607697687904,0.16761790436341045,0.1382719751365727,0.21584914973114486,0.13514823766171985,0.2239902031292453,0.1883468548564023,0.09731947270453255,0.006743759281790088,0.3286864587510285,0.13539221869817805,0.12170339606277804,0.12626430714579087,0.7144806908311244,0.21831284477459503,0.07807134490963132,0.7376436139428588,-0.14567202579260044,0.816171593344226,0.38771700296446837,-0.3029945355247808,-0.05836853632226034,0.13259924306701323,0.29001361719987495,0.33813883293893876,0.3014760065997364,0.2688510841699005,-0.08065911097052586,0.10691555115103885,-0.17217716581002468,0.1303262284860649,-0.03608694236001582,-0.056648796707172926,-0.20179019603262813,0.0838442394659868,-0.06797541897990463,-0.4000535957227623,-0.1054304393587039,0.16135072439086612,-0.2388610473477895,-0.029277755908019645,0.07256821297697444,-0.006702153391848381,0.5652393775732438,-0.41056871529952566,-0.04596806190369118,0.22428218407381792,0.09977609280019961,-0.06225521589448385,0.8034196978036903,0.21412235795985896,-0.10297414873866097,0.8383723007321316,0.1364162113381263,0.12363496323399906,-0.034653938844859164,-0.20494207705565065,0.1427214557590997,0.050377642606757526,0.07352804335177957,0.23579379382382937,0.12579881051500474
P_VSA_i_4,0.4110420920830137,0.20987761101185168,0.568497756400099,0.5797990738670307,0.28211657959977293,0.31938127880041056,0.3934158477683094,0.3374949612102898,0.5855752661318063,0.20185342444689267,0.28902940076656114,1.0,0.37809948696138734,0.34235565481872965,0.4235435390172204,0.4156033983113139,0.13873855114172884,0.23800182767329697,0.015043165848539047,0.14333661593965769,0.1340258199836144,0.14113836964436288,-0.5023563504257637,0.48430746714155837,0.14026155765833276,0.45872442010400927,0.5313740509639205,0.1578008677066645,0.13903159726095526,0.17468982031875216,0.30094935718714433,0.5457513487175905,-0.18784206522422878,-0.41478286959156135,0.14012070084001052,0.33749496121028977,0.1968811563162637,0.23374502131617267,0.13354965481542302,0.22015596429777057,0.17138182047017753,0.5557711341257189,0.13766351506594862,0.5256162879033469,0.19136166665210028,0.12083501255827468,0.22607569458130097,-0.2128363246448632,0.13413282701114218,0.17252945693141766,0.06040944009970127,0.3830697370752696,0.3785463963251381,-0.07027281226508705,0.045188598157085785,-0.050079591762338255,0.421586888945763,0.14723747747997099,-0.30729879517026526,0.538461163900709,0.13990209550968247,-0.007338558208630386,0.5059262073638154,0.7160996545581652,0.36553073394235364,-0.08989732666120186,0.09100019803990646,-0.3012782514815407,0.13544009353891576,0.20504362764898665,0.49541016622593537,-0.1913193644392929,0.01501875392397397,-0.0278813726434626,-0.13351642920806517,-0.09287194949122293,0.25687392662329633,-0.2008213226624949,0.42707856061618626,-0.024465614466966764,-0.16102492539792415,0.051796142339408116,-0.09523248367528071,0.51526292128907,0.018570310878735338,0.10737564031774924,0.4535038852089196,0.40503481862765844,0.14964993781827288,-0.1917383278503631,0.26726768942694595,0.14686753710980188,0.14667334120219291,0.12163429044702691,-0.12059900622855538,0.181332069442516,-0.03772177463469027,0.041979979871277086,0.14725934281050965,0.06313512148698584
ATSC2e,0.6306565338263631,0.7426046141194941,0.7977954488060298,0.8182787658195976,0.6022689931910966,0.4457151759030593,0.6571546750832775,0.5311766937370432,0.25271765556630277,0.45848145066138835,0.2649508193258729,0.37809948696138734,1.0,0.515253578841677,0.8343979023831719,0.6330135214775582,0.21212156975467925,0.4734283566295809,0.47833909558569915,0.6182896804444318,0.36291712534063053,0.060422799730276554,-0.4969334352845704,0.3225762362805599,0.363192309504618,0.6743453790197825,0.5079830488809552,0.4590093306686799,0.36518317977195447,0.1741201175224425,0.4493734268197469,0.17164699387694712,-0.0019631471763641457,-0.3046641344286357,0.2089198186773079,0.5311766937370429,0.6039046380270934,0.8325088471761464,0.3662027048598139,0.49952787393939563,0.3389708973818298,0.18721783049183177,0.3765501720101439,0.21605625467183762,0.36583107219604094,0.2608532447946797,0.12716043255274542,0.44782941227514506,0.3761377144031931,0.22724853374926265,0.35616479560499503,0.379071313635373,0.5633331950090108,0.224857049113942,0.2616570552065929,-0.07931471553192027,0.19704198945758164,0.03085374785282956,-0.18161839428642368,0.4958248656802021,0.36898267698586834,-0.04241065860020168,0.7869161967749442,0.24114503080760855,0.4183540635656216,-0.010386532752354877,0.15877354712823571,-0.036193366128037176,0.36555484509350944,0.35098886999797146,0.41494823222019783,-0.11133914340154004,0.2643864014471841,-0.1100364478206276,-0.06768382279791045,-0.28663771765932977,0.05374113401981684,-0.051958611507278825,0.3995231477457546,0.29802955211074655,0.16661696307635498,0.6325843734616466,-0.08446790895548076,0.514137382897395,0.06518819851690176,0.18253405083267862,0.42248236646675064,0.1689817737638757,0.5659445697089656,0.260386244084864,0.23603930927397043,0.4012182840143197,0.27596142387597755,0.5187064719703326,0.04000556818175803,0.3208196659507664,0.1874836194327986,0.22480069233879044,0.09363133797380994,0.22623702455154177
TPSA(NO),0.9021687489630331,0.7524637203730046,0.7211229683621403,0.7996182669039296,0.6712116070275581,0.9050427514044577,0.7479055158615087,0.5760762530346502,0.4818864475352698,0.3164295286815638,0.6322967347252612,0.34235565481872965,0.515253578841677,1.0,0.6541324995424053,0.9097310805281362,0.639431120439713,0.9623485848881956,0.8687812825678713,0.6447075367191646,0.32040063882729264,-0.046516877608051226,0.09704183212414855,-0.02254407949748159,0.31394516561492053,0.3803054246130787,-0.16528452970496552,0.34665096317451793,0.32429556359413475,0.2633967949311668,0.5115180594106198,0.45861788797487724,-0.04015484609594667,-0.20905322889032266,0.6352000045851082,0.5760762530346503,0.7823867481517337,0.624196465330175,0.32647521597289736,0.41099417518905496,0.40798984515582765,0.45631335305992554,0.33535040071965405,0.4736971669996891,0.46756507646153206,0.3466105567454862,0.05804573973354353,0.560203923472774,0.34158210760788726,0.3503574129967629,0.388703060658835,0.7670589049094709,0.447057683750123,0.2444350102659304,0.6088686360769482,-0.04326551269316323,0.6906614779187698,0.3833696898530928,-0.2287601125032622,-0.1690162637155349,0.3225899981645188,0.2223821132554038,0.3446493777929593,0.5769119798031728,0.6179621474207941,-0.017007124927727213,0.3252343219301921,-0.13316490558275812,0.3227525669643491,-0.040269820010680864,-0.16736903313238619,-0.2829573942978124,0.2836580257184958,-0.11612908261219161,-0.38044613567150165,-0.3118754831782529,0.182205426374083,-0.11155644319660432,-0.09640953567277025,0.2430967168050762,0.04682407515550882,0.7212695113601492,-0.3659194033489185,-0.1373972539833447,0.24063733429550738,0.33973844441272644,-0.14789835641830132,0.6522653083370826,0.5543005281411411,0.07562106184963889,0.692998134441754,0.3354444579862635,0.3478411952143815,0.14663900801353985,-0.057263628152154356,0.3573995567962816,0.21589303858002842,0.2797461784020428,0.203812182868341,0.3448571232263184
DELS,0.776928779030888,0.821745762964157,0.8420124263419767,0.8800752147229337,0.740288335113612,0.5657008206233427,0.7626710105349831,0.4882917458014062,0.32647675283589456,0.5961840886937082,0.35706023637043754,0.4235435390172204,0.8343979023831719,0.6541324995424053,1.0,0.7795242998734522,0.33478432572411,0.6265399897802985,0.6213201872795846,0.704508924737807,0.5148071472181001,0.07463047424889492,-0.5113480544437476,0.24918899872801464,0.5134673950840861,0.7150470895307162,0.4745801176676038,0.5842041763188589,0.5182316837102952,0.35750627373357746,0.45153499025511673,0.2518021645237233,0.0006899550761143275,-0.39647304905574304,0.33067499974299247,0.4882917458014062,0.6483314452618899,0.7895790826078608,0.5192808378957713,0.6660688357699536,0.5350657414468302,0.26195306937843243,0.5303388885810075,0.32092851240837983,0.6027385092738269,0.4438609241907918,0.22289967045143322,0.5481310779645547,0.5322470749462759,0.43760871480919983,0.4865771714597485,0.49674907887044134,0.7393236787796893,0.30504576289759844,0.3526374711757566,0.080414849546984,0.31409717530160614,-0.03393244908262613,-0.20257415015319785,0.4769414750729616,0.5207730109108197,-0.1953392620539747,0.7616906141332672,0.2930683747217129,0.49512946151720166,0.1257196946688424,0.3507840298507066,-0.007928165247232355,0.5182301921237034,0.2595948321528457,0.41538308232346405,-0.21361601884996784,0.42260319363603727,-0.0573168953483287,0.02642638046379555,-0.24918732906999652,0.0944879578558961,-0.05436152483265704,0.44030109711946375,0.40319701582389034,0.112486693353843,0.75648406694364,0.02816387168344611,0.4981393908966997,0.15581527660180403,0.38204596308056565,0.37293027960786623,0.28094463268209113,0.6411235619559548,0.126092205428236,0.35760607174729825,0.539355797226356,0.4557534542594156,0.42343151443294647,-0.0006824130758682696,0.49721952460074653,0.3425069945758057,0.4057212863139007,0.08437953226584335,0.4085700740278377
P_VSA_v_2,0.9985147229471713,0.7813478995097868,0.7685626743449104,0.8682668947216676,0.8133765978745334,0.8016140858786576,0.8698855123159042,0.5300064851371611,0.34500420852111197,0.3178855763234447,0.699112146409978,0.4156033983113139,0.6330135214775582,0.9097310805281362,0.7795242998734522,1.0,0.757466847869931,0.9473761264254162,0.8936517547600463,0.6014780555527238,0.29801870940351183,0.010549807733342041,-0.19478865574628254,0.2206263849822512,0.30027487483762094,0.5748224628892366,0.14955971552976227,0.34029755083196006,0.30116763375461436,0.18334626601783396,0.4929114547592912,0.33311774280820267,-0.15125629539118624,-0.3091142868237955,0.7572436703953507,0.530006485137161,0.7019285863036501,0.7413278466235336,0.30099729388640956,0.37525515327101866,0.33958651413538904,0.319269812270234,0.3108429079171169,0.3476937562614916,0.39806942239974985,0.24142860694177554,0.0875040306304344,0.5488794252590605,0.30984384859998226,0.2548892785340973,0.29522165003126283,0.7682526017230492,0.5007738645903845,0.15622706121238564,0.721995546526713,-0.17587781648735784,0.7258489368311767,0.3765526152852425,-0.32917337921180273,0.15053324938830379,0.3050081341199015,0.2354735257507198,0.6067834463918697,0.41898047344245726,0.4986777827104535,-0.0709670605739087,0.20935622451793934,-0.21648675161079073,0.3002686127040326,0.042188277251050676,0.12851176612428736,-0.23374005997854963,0.18831639362635555,-0.16871702285495688,-0.38750474241477595,-0.22148520037895764,0.1285235048958593,-0.20803687057825065,0.15355712337802138,0.18099503131430747,0.016424240560393568,0.8896713448872043,-0.3845436137106642,0.16362310376884442,0.20134593638296333,0.22523918550688046,0.11670591563913432,0.6864572360678821,0.49317368889689467,0.010218537866789557,0.7708035831835508,0.2820348977761164,0.27244679085477086,0.21535746241238532,-0.16393103534063946,0.2985248400229162,0.11479614903330479,0.16612436305926337,0.12652572987474622,0.2355022042202095
P_VSA_ppp_D,0.7671044884807016,0.49286395963628843,0.3200452786558075,0.42072669706829496,0.6462341806726005,0.5729180378773467,0.6542875569043993,0.28656291833222264,0.1059421237068181,0.09050663204528103,0.8091753755525131,0.13873855114172884,0.21212156975467925,0.639431120439713,0.33478432572411,0.757466847869931,1.0,0.7909753716830066,0.7318078127739152,0.27846420411504824,0.12019097304357418,-0.07049304964038165,0.05445409447246969,0.00806894783179401,0.12423669670752022,0.21733886614334363,-0.10606221562806804,0.14823889903096582,0.12247491464396763,0.048711964508724906,0.2949425087218526,0.17299310626598677,-0.24535558150399375,-0.0031285499146207034,0.9973226214833316,0.28656291833222275,0.3497749787362238,0.47418313205501345,0.12095691468636534,0.10876789862327678,0.10708043877183404,0.13884186550909977,0.12411919506786354,0.15962158634866322,0.1564646447931353,0.05857977246497787,-0.08083030235792577,0.41082361672504775,0.1216298727464313,0.08555097551183566,0.08701842054484407,0.712529827608624,0.18973801717738875,0.09113211304271299,0.9343169530993582,-0.2341528278447981,0.8913921979274775,0.38061233123298366,-0.26672905768720456,-0.11142399688426087,0.12459814480201015,0.3195488373554189,0.3160565400567186,0.16898113496891962,0.17852053173608234,-0.06933849720290707,0.08503954283333272,-0.16143790456446383,0.12000243103797965,-0.05269164139911242,-0.10816474475229902,-0.16797957398659175,0.057166836019273436,-0.13549109428922956,-0.4126900574113822,-0.037002474146762984,0.051278464775419495,-0.24116392749942708,-0.05684672611951514,0.06627060616796687,-0.017407339090284496,0.6978827834383946,-0.44276227376242094,-0.08979434574310181,0.2757067508508704,0.08020656106867799,-0.11656128513919681,0.8689423770391818,0.19665024432553319,-0.19098075173202983,0.9657667625506766,0.0731720464357201,0.0955675242204892,-0.12526906937152243,-0.24170714326452816,0.0958055725803016,0.032888954683333,0.03651591406793443,0.13315906762646995,0.09977226843691372
P_VSA_p_2,0.9451148098056997,0.7541391395057166,0.6448873379246973,0.7456553962982776,0.7333309176574196,0.8614714038642142,0.7869969700975662,0.512239739103324,0.35619248984027363,0.26532444424412366,0.7153974521087504,0.23800182767329697,0.4734283566295809,0.9623485848881956,0.6265399897802985,0.9473761264254162,0.7909753716830066,1.0,0.9442162212176687,0.5986853564224106,0.278570991532502,-0.06502574605348616,0.09537284012326062,-0.013180431201488327,0.27453918868551846,0.363312134124958,-0.16758079694754152,0.31474208896637335,0.2806413954725493,0.20383134790361718,0.47565800489494214,0.3545382807136397,-0.08736221528781192,-0.15631660134276962,0.7909480139632479,0.5122397391033237,0.7304481795026441,0.6499635447734795,0.28361952251960404,0.34898194082030365,0.3422356323531725,0.3398663998867644,0.2916163409314666,0.3651384350810274,0.40997707736779115,0.2806547536673775,0.005686373301751603,0.6009411145079532,0.2958034981408268,0.2820907112708452,0.3355475690246614,0.7913350628508516,0.402943468481355,0.21894041745369078,0.7634677323736051,-0.1143464094719981,0.7589277883530151,0.40709567711769884,-0.24490814536241193,-0.17050084739350557,0.28152067662017244,0.2750648132900453,0.36408249150581007,0.4353482120938411,0.5066151684021993,-0.03250443665680337,0.26877516354101694,-0.1358128412109339,0.28029849533360685,-0.05480134198899278,-0.16755196538979733,-0.25129976035866847,0.24002099174921643,-0.15086227306180114,-0.4155177136488223,-0.25105777186631933,0.13690413392506806,-0.14350029435024428,-0.09559468296605349,0.2123658417826765,0.049744593431675324,0.8232547442294483,-0.4159911778201737,-0.13994667156983515,0.253521016076109,0.2781982797847968,-0.15407099935408222,0.72130687128525,0.5007815180526854,0.03503446917486403,0.8049363046656823,0.26874178698647017,0.29182784780378024,0.09898402252738205,-0.11338879545893658,0.3041742929571538,0.17940397442952294,0.22322059994285115,0.16614412146409474,0.2935235793966597
P_VSA_ppp_A,0.8907773455111067,0.7564958390874448,0.581555679421301,0.6755281836801192,0.730557493613241,0.7674906448470686,0.7632596870667356,0.43363894392573016,0.2008511536592673,0.25138013546769455,0.6013629042080675,0.015043165848539047,0.47833909558569915,0.8687812825678713,0.6213201872795846,0.8936517547600463,0.7318078127739152,0.9442162212176687,1.0,0.6031143544915033,0.2717209732265837,-0.061650310404234236,0.08915812251448069,-0.032069065500076585,0.2688605441199021,0.35271958837884243,-0.16168493455370878,0.300491185322888,0.2730366900982876,0.14358318188348582,0.3835747200814423,0.17509401988655582,-0.042640606413552246,-0.14856347788508248,0.7304575103187252,0.4336389439257301,0.733541231940767,0.6732097298427913,0.27585272977264963,0.31936353765548575,0.31782227390719914,0.15472164595374696,0.2835960748664617,0.19006988155498808,0.3746952883541528,0.23928581918096678,0.0029272125801907945,0.6797203788326966,0.2861442538099391,0.23560089496084619,0.31511912220903404,0.6655603682344141,0.3660871987164965,0.21169241363666425,0.7405904691909662,-0.13211736488218004,0.5616535971388796,0.3546959932493951,-0.20181127841545746,-0.16360283784026108,0.27491827375476746,0.2529979264578351,0.36780226515291814,0.23091142502495263,0.40964750506700187,-0.019683777276481223,0.22946962880825034,-0.09103861281451617,0.27332602840607256,-0.054977753457942376,-0.16098819561912078,-0.20254487177525415,0.22067423375504144,-0.15280793620597616,-0.3626445253894635,-0.24472549031692975,0.04225388895806451,-0.1046540293148715,-0.09215505567059762,0.21621382109865114,0.08353121972126705,0.8988893569977908,-0.3689426762876106,-0.13512353780170988,0.22123178247437067,0.23604640039578767,-0.1464088691585876,0.525851396389658,0.4816527883712673,0.08953615831240859,0.6843364384863055,0.24958478353002808,0.26162872146732735,0.12369116435192241,-0.08093822559787421,0.267234538291469,0.1638432036017635,0.1914908329972198,0.025674792231272614,0.26122893765199884
ATSC6e,0.5893857453146526,0.7518942681537812,0.6125268172572383,0.627574700174999,0.5207132514397868,0.5914495845413719,0.5286125061650058,0.36127194063089557,0.39235884263727705,0.423855350012237,0.28918033740967747,0.14333661593965769,0.6182896804444318,0.6447075367191646,0.704508924737807,0.6014780555527238,0.27846420411504824,0.5986853564224106,0.6031143544915033,1.0,0.37320483156248924,-0.04445714308189355,-0.05137298265757371,-0.05169757155729679,0.3563916579596795,0.28077593274194534,0.010057607666900292,0.44549668542217663,0.3747900213359041,0.3685794723705316,0.33455110713497166,0.2944593659965279,0.17981580626416807,-0.08463955797852206,0.27643335387395485,0.3612719406308955,0.6798409104192648,0.6123757608027324,0.38342233015385985,0.5977201399012079,0.43397360319145306,0.2948591354283255,0.3933807690194608,0.36753654381029105,0.6530653493575633,0.49047971516918804,0.03289782086884205,0.545475935970042,0.40812163432285786,0.4178847906838613,0.582946066788222,0.4154332085828802,0.5131470137699886,0.3480665594998221,0.33256185647039904,0.19182526446857734,0.2604533697905489,-0.05766922308534563,0.0018795216828768233,0.013274104589330014,0.37069371349805436,-0.17412297111892094,0.37376061442948577,0.3524120433403666,0.6178523910103623,0.12675852158203363,0.4056323830419038,0.18047594263694947,0.3763508283347298,0.05641008440579487,0.012609787263462891,-0.14861696738382618,0.4979057642420463,-0.046769677385436345,0.05890968568667176,-0.2411091672914444,0.04416401922345817,0.10349333188279125,0.023961055625197875,0.40131415172651663,0.23720700712329934,0.5665635624483359,0.06196847198462515,0.024025975317176665,0.14424193164106902,0.42970304420254696,0.04024898427987008,0.2420032199847639,0.7959231146213266,0.1316492720513371,0.28940412116256964,0.4527447443937156,0.39721124940219615,0.18538333549687264,0.1265427712296132,0.524345814322168,0.44298121281117514,0.49739268079758087,0.1407147780481072,0.46466058337153937
MWC09,0.2970982980932951,0.47157139553687866,0.32957165229144636,0.3953607754817557,0.2445503971468713,0.2570225967018205,0.2645475602315879,0.3754891136431757,0.324963355767881,0.9011035979415662,0.13006416078129426,0.1340258199836144,0.36291712534063053,0.32040063882729264,0.5148071472181001,0.29801870940351183,0.12019097304357418,0.278570991532502,0.2717209732265837,0.37320483156248924,1.0,-0.2588694058109719,-0.10759286629330624,-0.19246734242298993,0.997053253137412,0.26909472920781036,0.07993152208820696,0.877631307441826,0.9985077111582784,0.46973578474932987,0.22553778034640973,0.26519187934892624,0.25082340152117666,-0.06355206783156363,0.10419985321020185,0.3754891136431756,0.3462553732006876,0.38116122481648385,0.9994811494511827,0.7030590063585652,0.9397426997715478,0.3055518181818471,0.995374538000125,0.33232602842937736,0.6071228222743665,0.6738887174791818,0.027331239624490484,0.4052530168438257,0.9939644835088626,0.8125416336412928,0.5788138169260131,0.26501454436682126,0.6701884112024228,0.7947952268457709,0.1637774687706953,0.4796607528119072,0.10940367321448628,-0.4390152866154869,0.13967484232374533,0.06929975158955366,0.9975886826802982,-0.5709139600229257,0.2192143562255957,0.22491083202206352,0.24428671891137094,0.6763969873851607,0.7434814625296384,0.36899667544609643,0.9997769887240042,0.14463617000878587,0.04584471752931793,-0.3022897490313409,0.689974883418701,-0.11179711407539532,0.41547287842098113,-0.28063858488592064,0.05316288819963181,0.2438974191173244,0.07466071017442766,0.8473935506091452,0.11366490449347685,0.26324043599162456,0.39287378874263496,0.10109778151753718,0.4381017977545982,0.7220105999069769,0.031021409080531824,0.047306624783862036,0.38919198117408604,0.06683829625054125,0.15353848889160274,0.7676501402511818,0.8664598037882129,0.14024930482236037,0.2877098702311974,0.4320392901431638,0.6755002593012422,0.7045129116624623,0.11744421156831251,0.7780223065591756
AMW,0.00842529077634313,-0.04668480295795159,0.2772021470652979,0.07144132617006366,0.23824476644010242,-0.0021807058707265154,0.15194755570934812,-0.07880426367063005,-0.006953607263293076,-0.025342706343042462,-0.006844530138148969,0.14113836964436288,0.060422799730276554,-0.046516877608051226,0.07463047424889492,0.010549807733342041,-0.07049304964038165,-0.06502574605348616,-0.061650310404234236,-0.04445714308189355,-0.2588694058109719,1.0,-0.16976304608492077,0.024040593767135455,-0.2476685073189396,0.24466061110010043,0.21410524971517209,-0.2776444412486921,-0.24556428756800924,-0.046163140290286925,0.06489658942973338,-0.025888223287529228,-0.3008993983832203,-0.6476694549632385,-0.07189769639335881,-0.07880426367062998,-0.00985925890448361,-0.0006850505419583633,-0.26139353866469506,0.08234125025259956,-0.19775280009572563,-0.02246098122080794,-0.253663342175264,-0.01799063235263615,-0.07037966512594007,-0.1331326130686176,0.8362718044959785,-0.15189223275075095,-0.25774525508852103,-0.16325858738143537,-0.1985990403043912,-0.003047250342387127,0.018804188259670816,-0.5291839787928743,-0.11827784317353231,-0.10520694853644687,-0.0639810098424131,0.1268771317169075,-0.40189811755009497,0.23302048280088586,-0.24984710395165705,-2.9228381352066782e-05,0.21553265343205422,0.015099993616859589,0.023371642011538907,-0.412161579387416,-0.1814473034182797,-0.322866511330553,-0.2538734940978598,0.1832891107594042,0.22591019056949835,-0.2620912130780673,-0.23395557523475152,0.860604325454046,-0.09404911749508357,-0.15499928906395005,0.3447278809560801,-0.3147041737936245,0.1155673447982492,-0.29612991047783965,-0.1666613571349785,0.01033907121234302,-0.03786069754206635,0.1794037242766012,-0.056491337568817586,-0.14955156125873498,0.2537447581764568,-0.059563966443936966,-0.058216553232716385,-0.11212509962596966,-0.06432735712982711,0.2133499428427712,-0.252424315561691,0.07699058965312158,-0.21549786010314453,-0.06703717525409955,-0.27865143686489563,-0.18545176140421285,-0.15970213222967955,-0.21234364988583515
SssssC,-0.19734433351180816,-0.16760842583040028,-0.37500475181409076,-0.3834960325801484,-0.26706017433001816,0.11528672705954149,-0.2687373029224198,-0.04273029491572269,0.01533591566264113,-0.1848403944508457,0.01803989641572017,-0.5023563504257637,-0.4969334352845704,0.09704183212414855,-0.5113480544437476,-0.19478865574628254,0.05445409447246969,0.09537284012326062,0.08915812251448069,-0.05137298265757371,-0.10759286629330624,-0.16976304608492077,1.0,-0.513927473446279,-0.1192775626194822,-0.5444473106299463,-0.9140182671414836,-0.15673655153393132,-0.11026258345981703,0.0432041749867641,-0.04000569588306332,0.040851756400487625,0.13985199595138054,0.35359143658761305,0.05494787113143274,-0.04273029491572259,0.04087239940271158,-0.3384264469852195,-0.1035438224651934,-0.14003627850980585,-0.047504307891095374,0.03992712566665216,-0.10562578409098697,0.02887449904872857,-0.027718807090694898,0.06197228303395402,-0.19670543009671335,0.0843202351603644,-0.0953369181367735,0.028473939951167742,0.038148246836122446,0.035439902594313406,-0.33475302236705257,0.07974294149099295,0.07151689088079852,0.12903388002217814,0.059222280132401266,0.10645986750556193,0.19572055508162242,-0.9044616025878124,-0.1146741147375261,0.13895624297036308,-0.7219133552315974,0.03106232037561792,0.013701212638430871,0.05096239802898626,0.10251509151149694,0.17179589289497949,-0.10776944262775542,-0.23854504728421586,-0.8066113768378935,-0.018997482479176122,0.07219612218008153,0.033692721120742904,-0.09861730378174781,-0.06361148958157042,0.005328836826825121,0.14137780861703267,-0.9137754936799026,0.01228379335706559,0.050473672738078734,-0.22916362891587935,-0.10038267767997584,-0.9510734582908027,0.05014401993677505,0.09494557509813839,-0.5981812349035233,0.06434763708296118,-0.009677393672749106,0.04956525113339458,0.05698869075540248,-0.08635083340095123,-0.020360015175594666,-0.3044618936160624,0.0646640627310125,-0.029826690628663614,0.11040946434656333,0.09361130114907416,0.08476836821377923,0.08849460971429515
