,SM1_Dzi,SM1_Dzv,FNSA2,PNSA2,SM1_Dzse,nHetero,WNSA2,TopoPSA_NO_,WNSA4,SM1_Dzp,DPSA4,BCUTi_1h,ATS0dv,PNSA4,AATS1i,ATSC1se,TopoPSA,PNSA1,AATS1are,ATSC0c,PNSA3,BCUTc_1l,RNCG,WNSA3,ATSC0se,SM1_Dzm,VSA_EState3,SM1_DzZ,SlogP_VSA10,Xc_3d,Mor21v,FNSA4,ATSC0pe,AATS1dv,ETA_dAlpha_B,BCUTZ_1l,ATS3dv,ATSC1pe,AMID_h,BCUTdv_1l,AATSC1v,ATSC1p,Mor21m,AATSC1p,AATSC1c,piPC10,Xc_3dv,ATS2dv,AATS0i,WNSA1,piPC6,AATSC1pe,AATSC0se,BCUTdv_1h,TASA,nHBDon,AATSC0p,AATS1se,ATS0m,ETA_dEpsilon_D,ATS4dv,ETA_dPsi_A,AATS1Z,nN,ATS1dv,ATSC1c,DPSA3,ETA_beta,AATSC0pe,PEOE_VSA1,PPSA3,AATS0are,AATS0Z,Xpc_5d,ATS3Z,ATS5dv,AATS0p,BCUTp_1l,AATS0d,Xpc_5dv,Xp_5d,AATSC0d,ATS6dv,ATS5Z,Mor18v,ETA_epsilon_4,EState_VSA1,fragCpx,Mor14m,BCUTc_1h,ATS1m,GGI2,TPSA,ETA_beta_s,SlogP_VSA1,SssssC,AATS0se,GGI1,SMR_VSA1,nHBAcc
DPSA4,0.7816850296817238,-0.846108812492458,-0.9127947934162387,-0.8496693475264473,0.8571856245996992,0.832885814950663,-0.726481014694754,0.770110884626947,-0.8891943557130169,-0.7841497964673547,1.0,0.44944119941394933,0.8075718254078761,-0.8293298694472809,0.2032556222878041,-0.4817693844069376,0.678170215849694,0.6654076167322961,0.41943764932065586,0.918866543635184,-0.8927953416229263,-0.3145782042548979,-0.49608320551346,-0.8393374073152878,0.8332208088434265,0.5202463803207383,0.4381749724146358,0.589159568060558,0.4036912443073714,0.49083854748607053,-0.03390462024106079,-0.6384807049339496,0.7959834239355569,0.4936374711604071,0.44905844249231996,-0.12374870222405791,0.6574411783834149,-0.4408519092855454,0.4171668290832204,0.22684315422588175,0.1291042656242076,-0.05849862637253391,-0.08835142856025796,-0.035742423568572504,-0.5976737319872851,0.3252466439383499,0.054114198394583264,0.720921018670438,0.20665454083428964,0.6277698759834289,0.3626411920136105,-0.26831985934296104,0.6360812913313076,0.49620674424045635,-0.09848447606795076,0.5167169981474278,0.0034998473886444035,0.3686060422502554,0.22493322230462443,0.25490498218536345,0.6283669413274995,0.008921350415167192,-0.06196570207939133,0.34768971878061017,0.6776754618291425,-0.827194917525628,0.9145848489913037,0.5357519961493901,0.5972887250091116,0.6075818988074799,0.6853358259888372,0.4508178400313097,-0.06773771479302546,0.4250887867856309,0.502119556553214,0.5677466094566168,-0.07344900904947117,-0.3825557092639686,0.6064750179631433,0.10679434861045015,0.36720198902729767,0.5295218322725954,0.509238633439702,0.4462867439067777,-0.2335618548055041,0.38433661430372434,0.7242260925649114,0.2609399605523654,-0.4577272998553889,0.7431115283588491,0.397509226412233,0.4697145136402401,0.765157354432223,0.5841884490270453,0.39835652679047073,-0.27500951951828356,0.4204960825822523,0.5399432336761895,0.8012878944544145,0.6772919761359607
BCUTi_1h,0.7157622128749856,-0.631095022926425,-0.4483694928287745,-0.336663667325162,0.6042052611313976,0.5204595154002039,-0.24326387334691899,0.27422226752994894,-0.45019405553110753,-0.6524639212974586,0.44944119941394933,1.0,0.49672555652079253,-0.539975822942259,0.5676847968343357,-0.21612587424184576,0.12682505206945807,0.37064175512094416,0.6172046581469186,0.31471241904086616,-0.3722908708823345,-0.09465791355601454,-0.09445953535938137,-0.27460676787763333,0.4443523109817999,0.35110103043460644,0.049673802590452044,0.3726849529355344,0.5916037334160483,0.42504469986942983,0.19505566023957238,-0.540209715480912,0.4525336243822566,0.5786821424749136,0.5202603366539219,-0.1618970649475463,0.3223247220789906,-0.2086158030834878,0.42288975820846225,0.27125294726814536,0.13243630426442787,-0.036316392073906724,0.18182183452821324,0.05099215682067847,-0.3275007939504478,0.065739718280181,0.016359665378755512,0.4227371589182649,0.6682001399746061,0.23341915505298205,0.04078496113274553,-0.2935575516500961,0.6218939075000917,0.6476165903981068,-0.15432472156760607,0.09692346013044031,-0.1314614940557662,0.533052139545857,0.022037867030467177,0.11032438957776278,0.27323334396624765,-0.0790984372961628,-0.07475562262979651,0.34532923376515695,0.33089048561165135,-0.2583245450219129,0.3022001005944592,0.1623144275816229,0.6664148661524355,0.11339940842092865,0.06276265314710902,0.6698324486721817,-0.09218095622736155,0.22828650206835743,0.19387960736435497,0.1711623433063926,-0.18729496422344602,-0.6005234949205536,0.46351833564640776,0.041742910148921175,0.05471104940953987,0.5401926862518587,0.1795404777365508,0.09396752461525697,0.01881444862032203,0.5893471694787659,0.3471010503061456,0.03838697838200962,-0.20049844129996022,0.5332404296137345,0.05945927477829075,0.24811489674129739,0.24784557699251764,0.21393644112554305,0.2421322531482184,-0.40934683978866415,0.6098985950329503,0.37219442084020266,0.4091247826886015,0.16017321246748017
ATS0dv,0.833788800066761,-0.862035376434752,-0.8635062057308945,-0.8963766903915932,0.8374748702186625,0.7826608200128727,-0.82645981670177,0.6057816312223203,-0.855056350748163,-0.823436284272349,0.8075718254078761,0.49672555652079253,1.0,-0.692030414571073,0.1420221522661598,-0.09811041425699853,0.493057981665694,0.7521082309138337,0.359533335061993,0.7510069750559734,-0.7082747352512753,-0.3984226753840328,-0.6027462650591883,-0.795424591535828,0.8115522128968211,0.4903611861618928,0.3014681644765783,0.5308470446759967,0.5757996560431468,0.6893193936661975,-0.2621407653470375,-0.4265711446939073,0.8235261249895901,0.5837636515760846,0.33305940478778556,-0.15362188779806,0.9112367221630231,-0.0542587985304494,0.18215450519938528,0.20760448919064925,0.20502441216400644,0.033916619919812485,-0.24486087888656258,0.07444339337841356,-0.21294238707509242,0.5691298663874086,0.09976025920799983,0.9617905037242639,0.2162350970563241,0.8055716656608352,0.6073542522937313,0.0077939684458531175,0.42802741155679996,0.550498091509988,0.23434681779949956,0.20572306034312016,-0.10084806602188007,0.26252520618534886,0.2775971937348154,-0.08220683580424608,0.8876704732779901,0.0010692386949077844,-0.0718381770396142,0.4035101199411108,0.9330088153180699,-0.5672246921221281,0.7036570303653943,0.7700430581713344,0.41599306370769557,0.3866606031460663,0.48199560541148856,0.4010021795816683,-0.09259754398509143,0.7321600537031239,0.7707625408087806,0.8106093000197025,-0.12219797786390857,-0.38311595633792,0.7399953476152515,0.37442276877722785,0.6685774223278967,0.6102271243169766,0.7506104918316684,0.7103828613884643,-0.46685384079820164,0.29290049175120064,0.6364580220839124,0.5292107860869695,-0.47267802975198486,0.7033447172472161,0.5660069452216155,0.7399886605501576,0.5086088825939021,0.8299779293784403,0.3692865807880239,-0.42157838543604215,0.3361315734147701,0.7474154523501318,0.7118199921696029,0.6088287888034923
PNSA4,-0.8126300136547162,0.7608259034316343,0.8957232391978879,0.7099898579710704,-0.8488193409150684,-0.7969242077772029,0.523515711498293,-0.49359479775871345,0.9051005519445379,0.7926182829965932,-0.8293298694472809,-0.539975822942259,-0.692030414571073,1.0,-0.34466915213742016,0.5026171380385751,-0.4584423884964276,-0.7959337844486001,-0.6179699062458144,-0.6224276037751583,0.7974013120555784,-0.009339922316723443,0.4163857521272532,0.6205495674144406,-0.6015957231494283,-0.6576464563551321,-0.31738436764209166,-0.7228661664059156,-0.6050904221237879,-0.5430590955808888,-0.21050452990738197,0.9110172953373683,-0.5325457235953207,-0.6588099034207895,-0.49284133508388117,0.01545124553566657,-0.5668451493179013,0.5050287891668502,-0.6006900494362026,-0.30602069314675207,-0.06121854664750139,0.03578608873145368,-0.1109583501433774,0.1115017585608979,0.6049690029687352,-0.14937084384958685,-0.0890068693965036,-0.6370169383282175,-0.45646443512503926,-0.5440840605578794,-0.14554419799607682,0.4368454798044803,-0.7641220767198666,-0.37493526127238974,0.29315146525786695,-0.342059576993029,-0.12697905863610975,-0.5868974414503584,-0.2667200852934977,-0.2215643346806988,-0.5133488859922183,-0.044997885655648905,-0.030990708521260412,-0.23551160577040267,-0.49329425125682846,0.528840113905445,-0.6898889468990684,-0.3269388429285227,-0.7271302500511291,-0.22751709798059758,-0.25445985636258167,-0.7320578870941837,-0.054577128295362626,-0.3574615044644022,-0.34747411252034677,-0.3884394194715025,-0.059259896952062074,0.2526637656020136,-0.7063798329128258,-0.04375957331162576,-0.15616808890547515,-0.7191648811207381,-0.358372356761692,-0.19318101315307093,0.05873366042932661,-0.674824329057996,-0.7101521997814615,-0.1229120686820803,0.4598262020351157,-0.6677313573575198,-0.26882128904910907,-0.3797885723669818,-0.5424634747093965,-0.31296898630832726,-0.19687051250984594,0.5237261649261209,-0.7133100990950643,-0.4752215143487195,-0.6828203907566458,-0.3469370891681854
AATS1i,0.47010987746293487,-0.42955706424067136,-0.19569233087910928,-0.05597081201159756,0.3627459957464307,0.29317766446975363,0.015424083635323051,0.1925495794563218,-0.17348102360386825,-0.4383962172175037,0.2032556222878041,0.5676847968343357,0.1420221522661598,-0.34466915213742016,1.0,-0.214412001964373,0.10989336351825213,0.04226347213110642,0.8213464865634694,0.1034476969715504,-0.17673195430690164,0.26363870369296594,0.03607709148065587,-0.016685576701743397,0.10002306028701154,0.13530830900567598,0.09248477224350399,0.14882436986451242,0.37184131172537394,0.07299808351678948,0.3565489801232247,-0.49272345893794206,0.08029927109174348,0.5910143107830139,0.7509816399201443,-0.08315881969797541,0.020716201172432207,-0.23715684825581512,0.5388371244307443,0.5605639701957433,0.06730693836626503,0.06472250129289918,0.2813881568634916,0.11307500196621455,-0.30867157265742384,-0.15991076522148137,-0.182742283416834,0.070173699864905,0.8033626139942682,-0.11480346366413212,-0.2862919422678679,-0.35817507746055977,0.4117454251103021,0.25179447395852006,-0.3919556053498638,0.1645820147346661,-0.20683350702206377,0.7339927229112205,-0.17392544604306226,0.4533530065420536,0.0019329748215046873,-0.02091320293424147,-0.11268450570576251,0.2572314278261694,-0.014402659549027816,-0.09547873304289982,0.10084153777420295,-0.20386044133410322,0.45706337537759734,0.025359097652548998,-0.09024642996396087,0.6756914056847687,-0.09464895081903196,-0.062332098280558905,-0.15057623678129248,-0.053232101368158695,-0.2964644089023682,-0.3097636646408896,0.022829684920822997,-0.1419485936531663,-0.22590413789260652,0.16339008690065976,-0.021552300176411472,-0.1618001780138513,0.2656227804118732,0.6168961599178348,0.2217646107825058,-0.14432259231551484,-0.12160389073630457,0.07597271853381903,-0.2836700013096229,-0.07004273968997272,0.14407348960873817,-0.1679495840035262,0.12282655315775624,-0.27141318822231947,0.6206068570678018,0.00543440798148569,0.21142492709386906,0.04380778792786547
ATSC1se,-0.2716205635858802,0.26489550130335754,0.39356632574336264,0.2247401565139496,-0.3125384065779273,-0.2744110626178567,0.10280706663441809,-0.22825432181533295,0.35501424604215526,0.3084743179975524,-0.4817693844069376,-0.21612587424184576,-0.09811041425699853,0.5026171380385751,-0.214412001964373,1.0,-0.19986179302136972,-0.18972581036569836,-0.3281942257879168,-0.4262056730997579,0.4278619703927745,-0.16009744307932178,0.15667428057774646,0.23490961409015793,-0.23191943649693653,-0.25486168801084563,-0.22230972396389215,-0.288309782569057,-0.08072652910499277,-0.14549712456971117,-0.28910294668039777,0.5505383385957787,-0.18466323156946482,-0.20155431138646115,-0.31454893446762444,-0.03665259418886563,-0.05402055762840314,0.9593536666681977,-0.3999838894297205,-0.2205133512319232,0.03222313623635472,0.1794194572800539,-0.23357274520666169,0.19089052073791019,0.6771498348491044,0.09599755677320482,-0.05153552078304149,-0.07596184771195529,-0.3063256766916275,-0.017706922585828885,0.15302257531252325,0.6322715884837745,-0.4961407392356064,-0.0801345995711039,0.3688919352308693,-0.5461083115238775,-0.1698538474888203,-0.3500226534219293,-0.056888967887864725,-0.4130094023702867,0.02518950091655569,-0.05178503098855473,-0.04863914075430582,0.06303254684443585,0.02683506107261866,0.5584024671802585,-0.4321758189749698,0.10411257514960476,-0.4730492461802319,-0.40688887133240886,-0.31117706075176993,-0.41011574788263977,-0.05586215560343594,0.020771961657914163,0.05548439677708809,0.12747134273820393,-0.07631110615445892,0.09081690399068466,-0.21089183823072433,0.09840176016874994,0.14968479920254169,-0.32804764287424065,0.20513742187328732,0.16025178223584985,-0.16004244327858244,-0.4066658507888217,-0.34143670133409765,0.06628759710613856,0.07919299966282385,-0.2698977088465404,0.022250214808407432,-0.002679355267769078,-0.36964280455212317,0.06395574386588845,-0.09953815171496576,0.1889560234535281,-0.4143927019726784,-0.08886523862255587,-0.40511917550703436,-0.05700712590864843
TopoPSA,0.4554080104584043,-0.5692798013734185,-0.6304564436573943,-0.6500316423030792,0.5637822012867048,0.7245408801649269,-0.5903083290255347,0.9028995706610662,-0.5902492686969951,-0.38907261618228056,0.678170215849694,0.12682505206945807,0.493057981665694,-0.4584423884964276,0.10989336351825213,-0.19986179302136972,1.0,0.43597814635991644,0.2020335521799319,0.6742423927881609,-0.701557301359514,-0.1558707635468812,-0.35520521633362917,-0.7038334257313517,0.5498434398086056,0.3700865460003365,0.556173396150298,0.4531858055452072,0.10791282404409687,0.27497848376505124,-0.05042324711447215,-0.2665455870927619,0.5195069812575466,0.185459553051057,0.2276114182016196,-0.09467086434176289,0.39722329656566135,-0.24951444376033868,0.39943608895375976,0.0692447855467714,0.21117699050666675,0.16916730916951556,-0.22097235883687727,0.09931926798478885,-0.35233490016059427,0.23929605203771992,0.049175786109252245,0.4329199861301231,-0.12082071460218333,0.46879551046617274,0.2757708558950005,-0.03408197932062681,0.21008664094359117,0.17210479560702766,-0.1529845058411436,0.6495871571042426,-0.03591716070320438,0.20258549353759064,0.16236551377671357,0.3646108875828002,0.4446883079497811,-0.003464027036116291,-0.03674605643549313,0.5677572180282533,0.43653292700179036,-0.6656641780926504,0.7395405917178384,0.4233795938161901,0.17509172627983974,0.533376269251535,0.5972957625021519,0.09110637763497377,-0.06593901326022672,0.2833057934345633,0.3522754788323262,0.4885463468503049,-0.0490752943323699,-0.15478751540060603,0.28579071424844293,0.13350891124589104,0.2893267313075161,0.16884899309791765,0.48666562554867954,0.3875574609924083,-0.1248822752532204,0.11117229025759148,0.6200644760184536,0.1729335114087116,-0.2681320776407486,0.36699199443083036,0.3630385819759864,0.31267916838095067,0.71883768912957,0.4220912953920874,0.4396669769019461,0.1171991238699934,0.0994840894248456,0.36465737491237676,0.43520445059752266,0.8513034092831461
PNSA1,0.6548116607577251,-0.5670851127818665,-0.8247893620380978,-0.7976665423791908,0.7007482365766723,0.7185396162890524,-0.6994769867622063,0.4009638757776576,-0.8776852244161752,-0.5666251543262455,0.6654076167322961,0.37064175512094416,0.7521082309138337,-0.7959337844486001,0.04226347213110642,-0.18972581036569836,0.43597814635991644,1.0,0.3216389509262861,0.4833212495479379,-0.658186892104477,-0.09160272037100191,-0.5412410268345124,-0.6716804843099478,0.5520758985786339,0.6495526977551104,0.2583307720400695,0.708294891576961,0.5269861980920854,0.5961599594344926,-0.14479828115583754,-0.5811325627433983,0.5240416218843121,0.5091292813348276,0.11813796932251185,-0.06260238587445649,0.6950580604417868,-0.20334436213502124,0.31780615970324727,0.10298470448424059,0.17318156743960741,0.12107503415407309,-0.21279440260491927,0.004187630358692736,-0.22383737289367367,0.46167130277845325,0.20580874322851944,0.7487111258764201,0.1494599957673042,0.8712521159513206,0.46769696611783096,-0.13940929921444536,0.44067481544924264,0.26881327820467593,0.13340751593552586,0.1943306596377679,0.09882754009508862,0.29266491239447795,0.40729943503484334,-0.03290489651730576,0.6705765018818597,0.01290449972828166,-0.01862807651404313,0.29050680875557244,0.6850384937430882,-0.37981154579411686,0.5796381142141498,0.6481128429645809,0.4104674061183983,0.13098767450738466,0.2387472055106789,0.43109395747898477,0.016539309647803438,0.5409190779711189,0.6318205816884721,0.6022628143564217,0.09003740131364235,-0.14621716199996512,0.7740049691316155,0.2575620578399313,0.4989180965593838,0.6505347654035085,0.5577133627076297,0.5075585839857585,-0.418564842452846,0.3910735031665454,0.5738401801354877,0.4075185750722648,-0.46955106556597304,0.5660219964105744,0.5301475555546884,0.5546860177611904,0.34714432970307263,0.5908602750518276,0.22365597567648346,-0.37037422796819935,0.4227347288412639,0.5863067562891109,0.48273512236417276,0.37257935443303747
AATS1are,0.6138910558871238,-0.561390725998141,-0.4207514102205297,-0.23673655572533434,0.5879272351786039,0.5097977820040149,-0.1150887491815534,0.2627832130225878,-0.42403851437841367,-0.6008081020525619,0.41943764932065586,0.6172046581469186,0.359533335061993,-0.6179699062458144,0.8213464865634694,-0.3281942257879168,0.2020335521799319,0.3216389509262861,1.0,0.25014742367087944,-0.3694247495408319,0.1356899793440539,-0.16708699700592725,-0.1716139725538339,0.24048954577286333,0.4006830374938513,0.1367510408588636,0.43633351201066756,0.466889676120626,0.2541760609150487,0.3827653236597729,-0.7220042702060797,0.1848462154774267,0.8248275508531194,0.753326234621434,-0.0018254957541770276,0.19035156151798316,-0.3298211377495013,0.7300007021468154,0.565223180844674,0.10262297451083874,0.00811598253661713,0.2944341431679996,0.01873267427681755,-0.4724108439166386,-0.06296488683191434,-0.07145958034421696,0.282743264457174,0.7451894447141406,0.07826870963251722,-0.1561119930312464,-0.44136908008203746,0.5879441708859788,0.3866046536310778,-0.4226693893776723,0.12655953702523376,-0.08837419623219125,0.9597490830931958,0.02386780442558059,0.24622887720801145,0.15330118630769832,-0.000712699245959375,0.04870904597531209,0.17816407320253885,0.15867359460575226,-0.2072760800339865,0.2635972976023217,-0.023817700000937324,0.5909318165022095,0.03254363955894231,-0.03990048781580647,0.9186782483485114,0.04158140672919143,0.06769963271487474,-0.028841302203784235,0.06070985706781051,-0.09462968151809512,-0.3302117013218062,0.3697240590895464,-0.09037398589997324,-0.11334128220697103,0.4524065517586101,0.06651328532046233,-0.09968551161966606,0.17316730624337107,0.8796707796001537,0.3894659975944284,-0.0568767120744839,-0.27589857581847443,0.3816753118184655,-0.053027000624293934,0.05208263674893746,0.23859181338526692,-0.040355961799515915,0.06956723536994258,-0.36097415861792875,0.8969205256979629,0.1538040408085224,0.41924241005250873,0.15224904254027036
ATSC0c,0.6591611366537461,-0.7870794878349651,-0.8204274661459604,-0.8200040034962245,0.7572813483891069,0.7115450856854183,-0.7331564998899311,0.7897785480357867,-0.7593462384548472,-0.712031671623999,0.918866543635184,0.31471241904086616,0.7510069750559734,-0.6224276037751583,0.1034476969715504,-0.4262056730997579,0.6742423927881609,0.4833212495479379,0.25014742367087944,1.0,-0.8512151686186764,-0.4027730957010442,-0.4270373836970308,-0.86417106355787,0.8739064252321769,0.3789887407109755,0.5302598990388139,0.4295699056411337,0.24786231688513746,0.4166162526655705,-0.14034764635350772,-0.3886475181613105,0.8479801027116098,0.3461760005563873,0.39969966330073636,-0.12617006847643922,0.631884617901548,-0.36958296230684384,0.23025690247631425,0.16278893849739776,0.15399100124931295,-0.019783257666048423,-0.1680370790540395,0.03888024112784001,-0.47185880060227037,0.30660730972367994,0.009710879083722646,0.6612873250245471,0.07228101675119464,0.5462438855322059,0.38015930801244274,-0.10414024507988019,0.4737909271586178,0.4507522337801179,-0.04349712210157897,0.5798173006728181,-0.09209350346393186,0.1943224242595763,0.16249557268692233,0.2250661502607211,0.6081978213149561,0.01766581460950369,-0.07426293483910862,0.2609888334729681,0.6702737471203742,-0.8998830004694467,0.9079401344908554,0.5084998159736818,0.43773419266005276,0.7776153068938704,0.7546793151885351,0.23671919864066562,-0.09654728836307193,0.42346122584252216,0.49762681994798263,0.5841617417801765,-0.13035815530907915,-0.3565311564834348,0.43467782966603635,0.12548765716295504,0.3898104074811516,0.35890067975430334,0.5207215351866603,0.4896383060570955,-0.22483244794315416,0.16845791055303339,0.6771126251658645,0.2526420315681806,-0.4084061048512868,0.6364148320729469,0.36727534127309996,0.4837512455282604,0.7911476034546153,0.6007227218605229,0.38106139825380847,-0.17158153531525253,0.20321268957855387,0.5231044303984331,0.8215146152934442,0.7227784400487139
PNSA3,-0.6967257687356964,0.7784104816470251,0.8978044176530035,0.8099846644770712,-0.7995404097258925,-0.7564807919301788,0.6641797794044584,-0.7718100604806839,0.847556186664007,0.731781656232835,-0.8927953416229263,-0.3722908708823345,-0.7082747352512753,0.7974013120555784,-0.17673195430690164,0.4278619703927745,-0.701557301359514,-0.658186892104477,-0.3694247495408319,-0.8512151686186764,1.0,0.16440929344814784,0.4032405806485647,0.8970894779650809,-0.7917500383044564,-0.4857527864587787,-0.6257704740764085,-0.5461241031468504,-0.34266818352920014,-0.4303981061745448,0.004435154066400743,0.6068196466876808,-0.7335905753024416,-0.4365798895129503,-0.45472976166230783,0.10952177416233783,-0.5763732338905048,0.4398194682986755,-0.36970606849391585,-0.2266512236212971,-0.1609271755774033,-0.08459113366018764,0.11569154204783416,-0.026239139015403836,0.5026990329768787,-0.1977576699380735,-0.021714402858656563,-0.6061845398813022,-0.1681352489040463,-0.5746670365430174,-0.2685387783931164,0.20935440538285943,-0.6102213027848369,-0.4412126626774671,0.2612548125963987,-0.5877257713360843,0.029564230405325104,-0.32283155408046443,-0.17943032908800338,-0.29811095701570667,-0.5624308140311032,-0.017772121193521485,0.06382647367519075,-0.23449866785605317,-0.5636458319327774,0.7261097155968699,-0.9571221866250313,-0.4174674981712499,-0.5669527458749214,-0.5467081715756987,-0.5781100976992385,-0.3941893829802382,0.06245983305879506,-0.3648138028522088,-0.41335640275870494,-0.5207414048726233,0.08811703640360945,0.34395886729101016,-0.5085325178713799,-0.07489934547686743,-0.2673632605791102,-0.45639909189452893,-0.497860809664105,-0.35898883141420335,0.10256221221011363,-0.329368498859987,-0.7892668548607642,-0.15447264977571415,0.3928674553193645,-0.6244152913086853,-0.28243487604086837,-0.41788758926679503,-0.8629638530258181,-0.44305127042458026,-0.2367507082242936,0.242683916132373,-0.36840944485070026,-0.4728921630205274,-0.7834766782394251,-0.6030777046500813
BCUTc_1l,-0.1241749245151774,0.2516816585273727,0.17127670614927848,0.26509815081759586,-0.18259868336100454,-0.14703408307241414,0.2834728815799672,-0.2733196571297789,0.151221202404243,0.17559403478624036,-0.3145782042548979,-0.09465791355601454,-0.3984226753840328,-0.009339922316723443,0.26363870369296594,-0.16009744307932178,-0.1558707635468812,-0.09160272037100191,0.1356899793440539,-0.4027730957010442,0.16440929344814784,1.0,0.13219093657481004,0.28810556849241997,-0.41966702924601906,0.05716324768358507,0.0814782855707743,0.05068965415535217,0.110097702899715,-0.11005531025363235,0.31268483665535085,-0.17706525631424438,-0.43455404633391115,-0.09343884906536368,0.020728811937435292,0.26619165531027367,-0.26831826914191087,-0.2762968677179605,0.22971480136786968,0.09051449264901758,-0.1824111913367205,0.08807074619660668,0.23558339375493179,-0.1453820038440108,-0.03126883577158551,-0.2532756590082662,0.020689257879981056,-0.3280455338265615,0.27772526526191066,-0.2602674688890632,-0.440657178009091,-0.32144049629889976,0.0014584201496882633,-0.605439980236867,-0.3077068344796884,0.18254142922568542,0.21030736185063895,0.20574808412749368,0.05309289268929467,0.371676906123716,-0.24444547511409087,0.10819627263701452,0.1601474116611849,-0.0600841555618578,-0.4515558652758776,0.32402035702737303,-0.26382897813904493,-0.4563086299638499,0.02355226196416507,-0.3135367592686373,-0.39494006931810327,0.1682092535220208,0.2240724664299717,-0.20702961093933206,-0.2981478553331685,-0.26204466254785846,0.2118813840335768,0.4366631777238092,-0.24488333472814164,-0.10852946623077829,-0.3371785476503327,-0.05485396553742044,-0.2210928736370269,-0.33278129829709147,0.28798937609627506,0.21411269599285812,-0.0005690035522851483,-0.18733750046615824,0.20261590258989545,-0.5718905411294671,-0.21597258689920426,-0.25946224566231535,-0.20671339586561754,-0.46604231509164185,-0.1537602759518555,-0.136758182177093,0.20573178486509625,-0.25446702036093977,-0.2913406081176551,-0.4192218514778726
RNCG,-0.45423966932682297,0.45249593249679265,0.5421778949787751,0.5751895041072831,-0.47151994234136835,-0.4861569561793554,0.5276900877528928,-0.3569396329311371,0.5402037315101733,0.4187861141299096,-0.49608320551346,-0.09445953535938137,-0.6027462650591883,0.4163857521272532,0.03607709148065587,0.15667428057774646,-0.35520521633362917,-0.5412410268345124,-0.16708699700592725,-0.4270373836970308,0.4032405806485647,0.13219093657481004,1.0,0.5099356399467009,-0.44640486717207717,-0.3380165289391437,-0.19447968867575255,-0.37644853319938415,-0.3113862910685828,-0.4504663768274076,0.30449360949620313,0.21121689908945016,-0.4860516209072688,-0.3177575623442654,-0.04550580686086983,0.019983114840126555,-0.5639595245733416,0.13895984423785882,-0.06624084223205523,-0.08300257498216927,-0.31050453243540577,-0.10922000181953494,0.23765719322841367,-0.12655576388405196,0.08542393963883889,-0.42184763159793826,-0.10067399822103917,-0.5995202503173331,-0.04918390368219472,-0.6049969402362233,-0.5024759536726783,-0.009818072789367268,-0.1493569237516429,-0.11754123199727264,-0.36931906938727754,-0.20666595272038332,0.10317918072945674,-0.13339167811981578,-0.3071646362557933,0.12693637027268434,-0.5367590151628684,0.0952238459091421,-0.11048874529765326,-0.27193464027430797,-0.5862204304189144,0.37185034294597796,-0.43146521257181975,-0.5380657942098933,-0.14280195117833366,-0.19832848430248395,-0.36131941426478037,-0.20128444653000402,-0.03502669853369733,-0.48056777981159415,-0.6071503442111528,-0.4806522574062077,-0.03703408694784723,0.02903404641586267,-0.5226173687220319,-0.30954590160218165,-0.5041124296235302,-0.4016657444928692,-0.4178017736062522,-0.5298708098262747,0.3931484651713771,-0.1655312459560601,-0.43196936765829674,-0.3766681437927362,0.19810533047036444,-0.42446619127628077,-0.5767747089168151,-0.5036899857620535,-0.2620945496244494,-0.6265965008907125,-0.2598702441374239,0.18864691639391298,-0.17769753735303834,-0.4946752674909924,-0.3661489072818697,-0.3685977084789774
